object_id	postal_code	mun_name	neighborhood_name	neighborhood_type	area	with_event	x_centroid	y_centroid
35303	64619	MONTERREY	CUMBRES 4TO SECT SECC B	COLONIA	1.85685494136e-05	False	-100.388	25.718
35304	64619	MONTERREY	CUMBRES 4TO SECT SECC C	COLONIA	3.28816401438e-05	False	-100.392	25.716
35305	64619	MONTERREY	CUMBRES 5TO SECT SECC A	COLONIA	1.47963985233e-05	False	-100.387	25.725
35306	64619	MONTERREY	CUMBRES 5TO SECT SECC B	COLONIA	1.30944513882e-05	False	-100.39	25.723
35307	64619	MONTERREY	CUMBRES 5TO SECT SECC D	COLONIA	2.00493835423e-05	False	-100.398	25.72
35308	64619	MONTERREY	CUMBRES 5TO SECT SECCI C	COLONIA	2.27682995734e-05	False	-100.393	25.72
35309	64619	MONTERREY	CUMBRES 6TO SECT SECC A	COLONIA	2.02310501993e-05	False	-100.395	25.725
35310	64619	MONTERREY	CUMBRES 6TO SECT SECC B	COLONIA	6.53794927428e-06	False	-100.395	25.723
35311	64619	MONTERREY	CUMBRES 6TO SECT SECC C	COLONIA	3.85334990776e-06	False	-100.398	25.723
35312	64619	MONTERREY	CUMBRES MEDITERRANEO	COLONIA	3.44296256328e-05	False	-100.407	25.727
35313	64619	MONTERREY	BOSQUES DE LAS CUMBRES	COLONIA	8.33290062838e-05	False	-100.401	25.728
35314	64619	MONTERREY	BOSQUES DE LAS CUMBRES 1ER SECT	COLONIA	1.03921509917e-05	False	-100.397	25.728
35315	64619	MONTERREY	COLINAS DE LAS CUMBRES 1ER SECT	COLONIA	4.19810021001e-06	False	-100.386	25.716
35316	64620	MONTERREY	VISTA HERMOSA	COLONIA	0.000167587271541	False	-100.359	25.693
35317	64630	MONTERREY	COLINAS DE SAN JERONIMO 1RO SECT	COLONIA	1.63208006553e-05	False	-100.361	25.68
35318	64630	MONTERREY	SAN JEMO	COLONIA	3.81757563862e-05	False	-100.367	25.687
35319	64630	MONTERREY	SAN JERONIMO SECT 3	COLONIA	2.74568033642e-05	False	-100.368	25.695
35320	64632	MONTERREY	JARDINES DE SAN JERONIMO	COLONIA	1.61630045808e-05	False	-100.379	25.695
35321	64633	MONTERREY	COLINAS DE SAN JERONIMO 4TO SECT	COLONIA	1.13839077374e-05	False	-100.368	25.685
35322	64634	MONTERREY	SAN JERONIMO 1ER SECT	COLONIA	6.38095079753e-06	False	-100.367	25.682
35323	64634	MONTERREY	SAN JERONIMO 2DO SECT	COLONIA	6.39824895772e-06	False	-100.369	25.682
35324	64634	MONTERREY	SAN JERONIMO 4TO SECT	COLONIA	1.08525066879e-05	False	-100.373	25.682
35325	64634	MONTERREY	VALLE DE SAN JERONIMO	COLONIA	9.73245596298e-06	False	-100.373	25.688
35326	64634	MONTERREY	VILLA SAN JERONIMO	COLONIA	3.10700035087e-06	False	-100.371	25.683
35327	64634	MONTERREY	VILLAS DE SAN JEMO	COLONIA	5.23689978251e-06	False	-100.371	25.685
35328	64634	MONTERREY	COLINAS DE LIVERPOOL	COLONIA	3.95849910625e-06	False	-100.376	25.693
35329	64634	MONTERREY	COLINAS DE SAN JERONIMO	COLONIA	1.41936044821e-05	False	-100.376	25.685
35330	64634	MONTERREY	PRADOS DE SAN JERONIMO	COLONIA	6.07744019788e-05	False	-100.381	25.687
35331	64635	MONTERREY	COLINAS DE SAN JERONIMO 11VO SECT	COLONIA	1.4669309935e-05	False	-100.36	25.683
35332	64635	MONTERREY	RES SAN JERONIMO	COLONIA	2.31834923624e-05	False	-100.36	25.686
35333	64635	MONTERREY	RES SAN JERONIMO 1ER SECT	COLONIA	4.67429360818e-06	False	-100.36	25.685
35334	64636	MONTERREY	COLINAS DE SAN JERONIMO 10MO SECT	COLONIA	1.06962101919e-05	False	-100.373	25.695
35335	64636	MONTERREY	COLINAS DE SAN JERONIMO 9NO SECT	COLONIA	1.20135012781e-05	False	-100.373	25.693
35336	64636	MONTERREY	MISION SAN JERONIMO	COLONIA	1.28204997874e-06	False	-100.377	25.694
35337	64637	MONTERREY	HACIENDA SAN JERONIMO	COLONIA	5.28904989345e-06	False	-100.38	25.694
35338	64637	MONTERREY	LAS COLINAS RESIDENCIAL	COLONIA	1.41687880076e-05	False	-100.383	25.695
35339	64637	MONTERREY	RINCON DE SAN JERONIMO	COLONIA	8.85474964364e-06	False	-100.376	25.69
35340	64637	MONTERREY	FRACC LA VEREDA PRIVADA RESIDENCIAL	FRACCIONAMIENTO	3.81149553975e-07	False	-100.384	25.697
35341	64637	MONTERREY	COLINAS DE SAN JERONIMO	COLONIA	7.07254990945e-06	False	-100.379	25.691
35342	64637	MONTERREY	COLINAS DE SAN JERONIMO 2DO SECT	COLONIA	6.65243192068e-06	False	-100.371	25.686
35343	64637	MONTERREY	COLINAS DE SAN JERONIMO 3ER SECT	COLONIA	5.85545016096e-06	False	-100.373	25.686
35344	64638	MONTERREY	COLINAS DE SAN GERARDO	COLONIA	5.58138962138e-06	False	-100.369	25.693
35345	64638	MONTERREY	RES DINASTIA	COLONIA	2.6249177822e-05	False	-100.375	25.7
35346	64638	MONTERREY	RESIDENCIAL LAS LAJAS	COLONIA	1.03662001861e-05	False	-100.376	25.697
35347	64639	MONTERREY	COLINAS DE SAN JERONIMO 5TO SECT	COLONIA	5.13519502006e-06	False	-100.367	25.691
35348	64639	MONTERREY	COLINAS DE SAN JERONIMO 6TO SECT	COLONIA	1.04744547815e-05	False	-100.373	25.69
35349	64639	MONTERREY	COLINAS DE SAN JERONIMO 8VO SECT	COLONIA	7.35669996896e-06	False	-100.363	25.689
35350	64640	MONTERREY	SAN JERONIMO	COLONIA	8.37010703566e-05	False	-100.357	25.676
35351	64649	MONTERREY	RES GALERIAS	COLONIA	8.73824889029e-06	False	-100.354	25.679
35352	64650	MONTERREY	RINCON DE SANTA MARIA	FRACCIONAMIENTO	3.16084138304e-05	False	-100.376	25.67
35353	64650	MONTERREY	SANTA MARIA	FRACCIONAMIENTO	8.25041999324e-05	True	-100.377	25.676
35354	64650	MONTERREY	COOPERATIVA CUAUHTEMOC	FRACCIONAMIENTO	1.53477651903e-05	False	-100.372	25.676
35355	64650	MONTERREY	LA ESCONDIDA	FRACCIONAMIENTO	3.6478007708e-06	False	-100.362	25.679
35356	64650	MONTERREY	RINCON DE LAS COLINAS	FRACCIONAMIENTO	2.08697228527e-05	False	-100.369	25.679
35357	64659	MONTERREY	SENDERO SAN JERONIMO	COLONIA	2.49593488758e-05	False	-100.365	25.677
35358	64660	MONTERREY	RINCON DEL VALLE	COLONIA	1.79033819868e-05	False	-100.366	25.672
35359	64660	MONTERREY	MIRAVALLE	COLONIA	1.78538890015e-05	False	-100.37	25.671
35360	64700	MONTERREY	ROMA SUR	COLONIA	3.15513487915e-05	False	-100.302	25.649
35361	64700	MONTERREY	TECNOLOGICO	COLONIA	5.72877046165e-05	False	-100.292	25.651
35362	64700	MONTERREY	NUEVO CROC INFONAVIT	COLONIA	7.00822898786e-05	False	-100.302	25.661
35363	64700	MONTERREY	NUEVO REPUEBLO	COLONIA	1.59115995215e-05	False	-100.302	25.657
35364	64700	MONTERREY	ROMA	COLONIA	4.22191435986e-05	False	-100.298	25.654
35365	64710	MONTERREY	LOMA LARGA	COLONIA	4.53747514862e-05	False	-100.342	25.665
35366	64710	MONTERREY	LOMAS DE SAN FRANCISCO	COLONIA	1.84641498346e-05	False	-100.348	25.666
35367	64710	MONTERREY	LOS DOCTORES	COLONIA	3.7111706712e-05	False	-100.353	25.668
35368	64710	MONTERREY	NUEVAS COLONIAS	COLONIA	3.48555114822e-05	True	-100.333	25.665
35369	64710	MONTERREY	PIO X	COLONIA	3.90880986751e-05	False	-100.33	25.66
35370	64710	MONTERREY	BALCONES DEL CARMEN	COLONIA	7.66801516694e-06	False	-100.358	25.668
35371	64710	MONTERREY	DEL CARMEN	COLONIA	2.34713295506e-05	False	-100.36	25.671
35372	64710	MONTERREY	EL MAGUEY	COLONIA	4.76525005203e-06	False	-100.334	25.662
35373	64715	MONTERREY	LOS MAGUEYES	CONJUNTO HABITACIONA	7.13505020597e-06	False	-100.337	25.662
35374	64718	MONTERREY	SERTOMA	COLONIA	6.8429005597e-06	False	-100.35	25.668
35375	64720	MONTERREY	FRACC INDEPENDENCIA	FRACCIONAMIENTO	1.80975001567e-05	False	-100.307	25.652
35376	64720	MONTERREY	INDEPENDENCIA	FRACCIONAMIENTO	0.000221969402392	True	-100.318	25.658
35377	64720	MONTERREY	ANCIRA	FRACCIONAMIENTO	1.49781515401e-05	False	-100.303	25.654
35378	64720	MONTERREY	BENITO JUAREZ (FOMERREY 96)	FRACCIONAMIENTO	1.63895249881e-06	False	-100.312	25.653
35379	64720	MONTERREY	FRACC CENTRO	FRACCIONAMIENTO	5.28800101061e-06	False	-100.305	25.651
35380	64730	MONTERREY	LA PEDRERA	COLONIA	4.25783211595e-05	False	-100.31	25.644
35381	64730	MONTERREY	TANQUE DE GUADALUPE	COLONIA	1.68696486144e-05	False	-100.314	25.649
35382	64730	MONTERREY	ALFONSO REYES	COLONIA	1.94605018276e-06	False	-100.31	25.649
35383	64730	MONTERREY	AMERICA II	COLONIA	4.51704993124e-06	False	-100.311	25.65
35384	64730	MONTERREY	ARTURO B DE LA GARZA	COLONIA	1.07916010195e-05	False	-100.308	25.649
35385	64740	MONTERREY	JARDINES ROMA	COLONIA	1.72080503203e-05	False	-100.302	25.645
35386	64740	MONTERREY	LA RETAMA	COLONIA	2.65556042527e-06	False	-100.298	25.643
35387	64740	MONTERREY	PRIVADA ROMA	COLONIA	8.06254928442e-06	False	-100.298	25.645
35388	64740	MONTERREY	VILLA DE LOS PINOS	COLONIA	1.35247487124e-05	False	-100.286	25.637
35389	64740	MONTERREY	ALTAVISTA SUR	COLONIA	4.86584990105e-06	False	-100.293	25.638
35390	64740	MONTERREY	ARROYO SECO	COLONIA	1.8073551545e-05	False	-100.288	25.641
35391	64740	MONTERREY	FRACC MEXICO	COLONIA	2.74949995909e-05	False	-100.295	25.644
35392	64745	MONTERREY	HERIBERTO JARA	COLONIA	7.30907483021e-06	True	-100.309	25.647
35393	64750	MONTERREY	LUIS ECHEVERRIA	COLONIA	6.19977041446e-06	False	-100.3	25.642
35394	64750	MONTERREY	VALLE DEL MIRADOR	COLONIA	2.56792475217e-05	False	-100.312	25.64
35395	64750	MONTERREY	ALTAMIRA	COLONIA	2.13521512951e-05	False	-100.305	25.641
35396	64750	MONTERREY	LA BOQUILLA	COLONIA	4.56427520935e-06	False	-100.306	25.637
35397	64750	MONTERREY	LAS CANTERAS	COLONIA	1.35984984729e-06	False	-100.314	25.643
35398	64753	MONTERREY	PASEO DE LAS PRIVANZAS	FRACCIONAMIENTO	2.78835210511e-05	False	-100.317	25.635
35399	64753	MONTERREY	ALFAREROS	FRACCIONAMIENTO	2.5858849113e-05	False	-100.315	25.638
35400	64754	MONTERREY	JARDIN DE LAS TORRES	COLONIA	3.26570003725e-05	False	-100.309	25.634
35401	64759	MONTERREY	JULIO CAMELO	COLONIA	6.2600992653e-06	False	-100.309	25.643
35402	64760	MONTERREY	EL RINCONCITO	COLONIA	1.75857518314e-06	False	-100.3	25.643
35403	64760	MONTERREY	INDUSTRIAL LAS TORRES 2000	COLONIA	1.03268300876e-05	False	-100.302	25.634
35404	64760	MONTERREY	LA CAMPANA	COLONIA	1.99421346157e-05	True	-100.301	25.639
35405	64760	MONTERREY	15 DE SEPTIEMBRE	COLONIA	1.15087998169e-05	False	-100.299	25.632
35406	64760	MONTERREY	ADOLFO RUIZ CORTINES	COLONIA	1.06296192775e-05	True	-100.292	25.635
35407	64760	MONTERREY	CERRO DE CAMPANA	COLONIA	2.02082124441e-05	False	-100.3	25.637
35408	64764	MONTERREY	VALPARAISO	COLONIA	3.77590061118e-06	False	-100.295	25.631
35409	64764	MONTERREY	LOS ROSALES	COLONIA	5.8306008143e-06	False	-100.293	25.63
35410	64765	MONTERREY	LADERAS DEL MIRADOR	UNIDAD HABITACIONAL	3.6238594912e-05	False	-100.305	25.633
35411	64765	MONTERREY	FOMERREY 21	UNIDAD HABITACIONAL	8.39581746299e-06	False	-100.302	25.628
35412	64769	MONTERREY	BUROCRATAS MUNICIPALES	COLONIA	3.43320797576e-05	False	-100.294	25.633
35413	64770	MONTERREY	VALLE DE SANTIAGO	COLONIA	1.15961994917e-05	False	-100.285	25.633
35414	64770	MONTERREY	ALTAVISTA INVERNADERO	COLONIA	1.77742002949e-05	False	-100.29	25.639
35415	64770	MONTERREY	ALTAVISTA LOMAS	COLONIA	4.96089982267e-06	False	-100.291	25.636
35416	64770	MONTERREY	BALCONES DE ALTAVISTA	COLONIA	1.70374493795e-05	False	-100.295	25.64
35417	64780	MONTERREY	LAS BRISAS	COLONIA	1.17333402296e-05	False	-100.282	25.627
35418	64780	MONTERREY	MARTIRES DE TLATELOLCO	COLONIA	9.6754499695e-06	True	-100.287	25.631
35419	64780	MONTERREY	MAS PALOMAS	COLONIA	1.1206600831e-05	False	-100.283	25.634
35420	64780	MONTERREY	SIERRA VENTANA	COLONIA	2.95896984919e-05	False	-100.284	25.629
35421	64780	MONTERREY	13 DE JUNIO	COLONIA	3.37690034159e-06	False	-100.283	25.629
35422	64780	MONTERREY	18 DE MARZO	COLONIA	1.28649955281e-06	False	-100.28	25.628
35423	64780	MONTERREY	BRISAS DIAMANTE	COLONIA	7.5895331036e-06	False	-100.282	25.626
35424	64788	MONTERREY	REVOLUCION PROLETARIA	COLONIA	9.09964972987e-06	False	-100.288	25.634
35425	64790	MONTERREY	VALLE DEL MARQUEZ	COLONIA	1.25901491276e-05	False	-100.291	25.626
35426	64790	MONTERREY	BALCONES DEL MIRADOR	COLONIA	1.5492000486e-06	False	-100.29	25.628
35427	64790	MONTERREY	FOMERREY 16	COLONIA	1.09034992127e-05	False	-100.297	25.63
35428	64790	MONTERREY	PASEO DEL MARQUEZ	COLONIA	5.76625029314e-06	False	-100.293	25.628
35429	64799	MONTERREY	LAS BRISAS 3ER SECT	COLONIA	1.11729500478e-05	False	-100.276	25.622
35430	64799	MONTERREY	LAS BRISAS 4TO SECT	COLONIA	1.0452749782e-05	False	-100.279	25.621
35431	64799	MONTERREY	LAS BRISAS 5TO SECT	COLONIA	3.33774985153e-06	False	-100.282	25.621
35432	64799	MONTERREY	LAS BRISAS 6TO SECT	COLONIA	4.38310001908e-06	False	-100.279	25.619
35433	64799	MONTERREY	LAS BRISAS 7MO SECT	COLONIA	6.92960008454e-06	False	-100.288	25.626
35434	64799	MONTERREY	LAS BRISAS 8VO SECT	COLONIA	1.02159505913e-05	False	-100.284	25.625
35435	64799	MONTERREY	LAS BRISAS 9NO SECT	COLONIA	7.8213276188e-06	False	-100.28	25.624
35436	64799	MONTERREY	TORRE BRISAS	COLONIA	1.47224499766e-05	False	-100.281	25.619
35437	64799	MONTERREY	VALLE DE LAS BRISAS	COLONIA	6.87410758627e-05	False	-100.274	25.619
35438	64799	MONTERREY	BRISAS DEL VALLE	COLONIA	4.95949988248e-06	False	-100.288	25.624
35439	64799	MONTERREY	LAS BRISAS 10MO SECT	COLONIA	1.36546002474e-05	False	-100.285	25.623
35440	64799	MONTERREY	LAS BRISAS 2DO SECT	COLONIA	2.85010056084e-06	False	-100.275	25.623
35441	64800	MONTERREY	FRACC BUENOS AIRES	COLONIA	4.69145510952e-05	False	-100.277	25.67
35442	64800	MONTERREY	BUENOS AIRES	COLONIA	2.99327478999e-05	True	-100.287	25.669
35443	64810	MONTERREY	FLORIDA	FRACCIONAMIENTO	3.61440014055e-05	False	-100.287	25.662
35444	64810	MONTERREY	PARQUE ESPAÃA	FRACCIONAMIENTO	2.73282991403e-05	False	-100.282	25.669
35445	64810	MONTERREY	RES FLORIDA	FRACCIONAMIENTO	2.02104494056e-05	False	-100.295	25.66
35446	64810	MONTERREY	VILLA FLORIDA	FRACCIONAMIENTO	8.38878430663e-06	False	-100.288	25.658
35447	64810	MONTERREY	CARACOL	FRACCIONAMIENTO	1.72294998839e-05	False	-100.293	25.667
35448	64810	MONTERREY	CERRO DE LA SILLA	FRACCIONAMIENTO	4.95493656432e-05	False	-100.289	25.657
35449	64810	MONTERREY	ESPAÃA	FRACCIONAMIENTO	3.44010509793e-05	True	-100.292	25.664
35450	64820	MONTERREY	NUEVA RES ESPAÃOLA	FRACCIONAMIENTO	1.68478506706e-05	False	-100.276	25.662
35451	64820	MONTERREY	VALLE DEL HUAJUCO	FRACCIONAMIENTO	5.06184959604e-06	False	-100.272	25.665
35452	64820	MONTERREY	ANCON DEL HUAJUCO	FRACCIONAMIENTO	1.61300501181e-05	False	-100.272	25.66
35453	64820	MONTERREY	EL REALITO	FRACCIONAMIENTO	1.26212007232e-05	False	-100.276	25.665
35454	64820	MONTERREY	JARDIN ESPAÃOL	FRACCIONAMIENTO	3.36325508138e-05	False	-100.281	25.664
35455	64830	MONTERREY	NARVARTE	COLONIA	2.37523005713e-05	False	-100.285	25.651
35456	64830	MONTERREY	PLAZA REVOLUCION	COLONIA	3.75455968876e-06	False	-100.281	25.656
35457	64830	MONTERREY	PREDIO ALFONSO REYES	COLONIA	3.62157938678e-06	False	-100.273	25.657
35458	64830	MONTERREY	PRIMAVERA	COLONIA	4.14391008003e-05	False	-100.278	25.649
35459	64830	MONTERREY	ESTADIO	COLONIA	2.56416899504e-05	False	-100.282	25.656
35460	64830	MONTERREY	LADRILLERA	COLONIA	5.47577692522e-05	False	-100.276	25.656
35461	64830	MONTERREY	LTH	COLONIA	2.77554952159e-06	False	-100.279	25.654
35462	64833	MONTERREY	VALLE DE LA PRIMAVERA	COLONIA	3.59643952869e-06	False	-100.283	25.649
35463	64835	MONTERREY	BAHIA DE PRIMAVERA	COLONIA	2.42715000694e-05	False	-100.272	25.65
35464	64840	MONTERREY	NUEVA ESPAÃA	COLONIA	1.93553994369e-05	False	-100.285	25.644
35465	64840	MONTERREY	ALTAVISTA	COLONIA	3.34381516708e-05	False	-100.289	25.646
35466	64844	MONTERREY	RINCON DE ALTAVISTA	COLONIA	8.98421005096e-06	False	-100.281	25.647
35467	64845	MONTERREY	CONTRY LUX	COLONIA	4.51449657078e-07	False	-100.283	25.641
35468	64846	MONTERREY	JARDINES DE ALTAVISTA	COLONIA	2.7601498936e-06	False	-100.283	25.648
35469	64850	MONTERREY	CONTRY EL TESORO	COLONIA	1.8682552441e-05	False	-100.277	25.644
35470	64850	MONTERREY	TORREMOLINOS	COLONIA	8.72329975982e-06	False	-100.274	25.637
35471	64850	MONTERREY	VILLA DEL RIO	COLONIA	1.60739496878e-05	False	-100.271	25.639
35472	64857	MONTERREY	LAS MUSAS	COLONIA	4.95700029936e-06	False	-100.281	25.645
35473	64858	MONTERREY	LOS NARANJOS	FRACCIONAMIENTO	5.65275004127e-06	False	-100.274	25.639
35474	64859	MONTERREY	CONTRY SAN JUANITO	COLONIA	1.36091488524e-05	False	-100.274	25.642
35475	64860	MONTERREY	JARDINES DEL CONTRY	COLONIA	6.86678420725e-06	False	-100.272	25.629
35476	64860	MONTERREY	PASEO DEL CONTRY	COLONIA	4.19149991602e-06	False	-100.283	25.641
35477	64860	MONTERREY	COLONIAL LA SILLA	COLONIA	3.24584999089e-06	False	-100.275	25.635
35478	64860	MONTERREY	CONTRY	COLONIA	0.000120908402458	False	-100.278	25.635
35479	64860	MONTERREY	EL PIRUL	COLONIA	5.95259473128e-06	False	-100.272	25.635
35480	64865	MONTERREY	CONTRY LOS NOGALES	COLONIA	1.45586493303e-06	False	-100.272	25.628
35481	64870	MONTERREY	SAN ANGEL SUR	COLONIA	1.24811549517e-05	False	-100.27	25.619
35482	64878	MONTERREY	SAN ANGEL	COLONIA	2.64729755505e-05	False	-100.267	25.618
35483	64878	MONTERREY	EJIDAL LOS REMATES	COLONIA	4.24150224827e-05	False	-100.262	25.619
35484	64880	MONTERREY	LA CONDESA	COLONIA	1.09956508767e-05	True	-100.27	25.614
35485	64890	MONTERREY	RESIDENCIAL LA HACIENDA	COLONIA	3.0052570849e-05	False	-100.264	25.604
35486	64890	MONTERREY	VILLA LAS FUENTES	COLONIA	1.68893515349e-05	False	-100.268	25.61
35487	64890	MONTERREY	VILLA LOS PINOS	COLONIA	3.32734269528e-05	False	-100.264	25.613
35488	64890	MONTERREY	CORTIJO DEL RIO	COLONIA	2.31444400475e-05	False	-100.265	25.608
35489	64890	MONTERREY	LAGOS DEL BOSQUE	COLONIA	4.13335389894e-05	False	-100.261	25.6
35490	64890	MONTERREY	PRIVADAS DEL SUR	COLONIA	4.53600120675e-07	False	-100.272	25.608
35491	64898	MONTERREY	PEDREGAL LA SILLA	COLONIA	0.000125977441488	False	-100.252	25.599
35492	64898	MONTERREY	PRADOS DE LA SILLA	COLONIA	3.74915635246e-06	False	-100.259	25.608
35493	64898	MONTERREY	VILLAS DE LA HACIENDA	COLONIA	1.90446108023e-05	False	-100.26	25.61
35494	64900	MONTERREY	LA REPUBLICA	COLONIA	1.95472496528e-05	False	-100.297	25.625
35495	64900	MONTERREY	JARDINES DEL PASEO	COLONIA	1.99394796847e-05	False	-100.303	25.623
35496	64909	MONTERREY	EMPLEADOS SFEO	COLONIA	5.69703347249e-06	False	-100.3	25.63
35497	64920	MONTERREY	DEL PASEO RESIDENCIAL	COLONIA	1.45947099568e-05	False	-100.302	25.626
35498	64920	MONTERREY	MIRADOR RESIDENCIAL	COLONIA	2.4086000911e-05	False	-100.294	25.624
35499	64920	MONTERREY	RESIDENCIAL DEL PASEO	COLONIA	1.26896004263e-05	False	-100.293	25.621
35500	64925	MONTERREY	LOMAS DEL PASEO	COLONIA	0.000167680803658	False	-100.306	25.624
35501	64926	MONTERREY	RINCON DE LA SIERRA	COLONIA	3.4232992567e-06	False	-100.275	25.634
35502	64930	MONTERREY	LAS TORRES	COLONIA	9.07977976336e-05	False	-100.287	25.618
35503	64940	MONTERREY	EDUARDO A ELIZONDO	COLONIA	6.21395076001e-06	False	-100.275	25.609
35504	64949	MONTERREY	VILLASOL	COLONIA	7.73946012922e-06	False	-100.277	25.609
35505	64950	MONTERREY	TORRES DE SATELITE	COLONIA	2.03259923954e-06	False	-100.274	25.608
35506	64950	MONTERREY	MEDEROS	COLONIA	4.17923051683e-05	False	-100.275	25.61
35507	64960	MONTERREY	CIUDAD SATELITE	COLONIA	4.12334994059e-05	False	-100.27	25.604
35508	64968	MONTERREY	COLINAS DEL SUR	COLONIA	4.40252494951e-06	False	-100.28	25.607
35509	64968	MONTERREY	MEDEROS UANL	COLONIA	5.34216678344e-05	False	-100.283	25.611
35510	64968	MONTERREY	SATELITE ACUEDUCTO	COLONIA	1.66166639984e-05	False	-100.277	25.605
35511	64969	MONTERREY	LOMAS DE SATELITE	COLONIA	2.89271718257e-05	False	-100.272	25.599
35512	64970	MONTERREY	CAMPESTRE MEDEROS	COLONIA	7.18470100804e-06	False	-100.264	25.598
35513	64978	MONTERREY	PRIVADA VILLALTA	COLONIA	2.09851998732e-06	False	-100.262	25.597
35514	64978	MONTERREY	LOMAS MEDEROS	COLONIA	4.4631006931e-06	False	-100.264	25.595
35515	64979	MONTERREY	FRACC RES BOSQUE ENCINOS	COLONIA	0.000106188112908	False	-100.276	25.59
35516	64979	MONTERREY	RES MEDEROS	COLONIA	2.57079953223e-06	False	-100.266	25.595
35517	64979	MONTERREY	RINCON COLONIAL MEDEROS	COLONIA	3.09076502903e-05	False	-100.265	25.594
35518	64979	MONTERREY	BALCONES DE MEDEROS	COLONIA	2.2670002639e-06	False	-100.265	25.594
35519	64979	MONTERREY	BOSQUES DE SATELITE	COLONIA	1.00588498075e-05	False	-100.268	25.599
35520	64979	MONTERREY	CAÃADA DEL SUR	COLONIA	2.91594011567e-05	False	-100.282	25.593
35521	64980	MONTERREY	EL PINITO	COLONIA	0.000126346543747	False	-100.28	25.582
35522	64980	MONTERREY	FRACC MANANTIALES	COLONIA	1.61604547994e-05	False	-100.29	25.582
35523	64980	MONTERREY	LERMA PRIVADA	COLONIA	2.41450837375e-06	False	-100.272	25.583
35524	64984	MONTERREY	FRACCIONAMIENTO LA RIOJA	COLONIA	0.00011703796945	False	-100.241	25.576
35525	64984	MONTERREY	IGNACIO ALTAMIRANO	COLONIA	3.32395054826e-06	False	-100.233	25.582
35526	64984	MONTERREY	LA LAGRIMA	COLONIA	1.76791034418e-05	False	-100.25	25.587
35527	64984	MONTERREY	VIEJA ESTANZUELA	COLONIA	1.66752147742e-05	False	-100.241	25.58
35528	64984	MONTERREY	FRACC BRISAS DE VALLE ALTO	COLONIA	3.86180063314e-06	False	-100.253	25.583
35529	64984	MONTERREY	FRACC CERRADAS DE VALLE ALTO	COLONIA	1.37388974174e-05	False	-100.253	25.585
35530	64984	MONTERREY	FRACC LAS ESTANCIAS	COLONIA	0.00023830664697	False	-100.253	25.57
35531	64985	MONTERREY	VILLA LAS FLORES	COLONIA	3.82109447876e-05	False	-100.218	25.552
35532	64985	MONTERREY	LOS CRISTALES	COLONIA	0.000127727306846	False	-100.213	25.54
35533	64986	MONTERREY	VILLAS DEL URO	COLONIA	6.61831246481e-05	False	-100.238	25.558
35534	64986	MONTERREY	EL URO	COLONIA	0.000289192421797	True	-100.227	25.551
35535	64986	MONTERREY	RANCHO LA BOLA	COLONIA	8.74534136253e-06	False	-100.228	25.548
35536	64986	MONTERREY	RES PRIVADA VILLAS DEL URO	COLONIA	7.97205045994e-05	False	-100.227	25.564
35537	64987	MONTERREY	FRACC PALMARES	FRACCIONAMIENTO	3.76364004408e-05	False	-100.245	25.567
35538	64987	MONTERREY	HDA SANTA LUCIA	FRACCIONAMIENTO	2.75307056821e-05	False	-100.239	25.561
35539	64987	MONTERREY	LA TOSCANA	FRACCIONAMIENTO	1.3804472915e-05	False	-100.245	25.563
35540	64987	MONTERREY	LAS DILIGENCIAS	FRACCIONAMIENTO	9.22875028287e-06	False	-100.237	25.567
35541	64987	MONTERREY	NOVENTA SANTA LUCIA	FRACCIONAMIENTO	2.72583961887e-05	False	-100.234	25.566
35542	64987	MONTERREY	EL ENCINO	FRACCIONAMIENTO	2.09519272936e-05	False	-100.233	25.574
35543	64987	MONTERREY	EL VERGEL	FRACCIONAMIENTO	8.43782160743e-06	False	-100.234	25.57
35544	64987	MONTERREY	ESCORIAL	FRACCIONAMIENTO	1.15776187974e-05	False	-100.242	25.568
35545	64988	MONTERREY	JARDINES DE LA ESTANZUELA	UNIDAD HABITACIONAL	8.79565362859e-05	True	-100.256	25.592
35546	64988	MONTERREY	LA ESTANZUELA FOMERREY 45	UNIDAD HABITACIONAL	3.86936921414e-05	False	-100.245	25.592
35547	64988	MONTERREY	LAGRIMA DE LOS NIÃOS	UNIDAD HABITACIONAL	6.70999882882e-07	False	-100.248	25.589
35548	64988	MONTERREY	NOGALES DE LA SIERRA	UNIDAD HABITACIONAL	7.92606369306e-05	True	-100.237	25.586
35549	64988	MONTERREY	NUEVA ESTANZUELA	UNIDAD HABITACIONAL	1.8576835393e-05	False	-100.236	25.581
35550	64988	MONTERREY	BOSQUES DE LA ESTANZUELA	UNIDAD HABITACIONAL	1.98363763911e-05	False	-100.242	25.589
35551	64988	MONTERREY	EL MILAGRO	UNIDAD HABITACIONAL	4.07680000765e-06	False	-100.233	25.583
35552	64988	MONTERREY	GRANJA POSTAL	UNIDAD HABITACIONAL	3.65031201924e-05	False	-100.247	25.584
35553	64989	MONTERREY	BOSQUES DE VALLE ALTO	COLONIA	2.13397562317e-06	False	-100.258	25.582
35554	64989	MONTERREY	CAMPESTRE BUGAMBILIAS	COLONIA	4.70841993628e-05	False	-100.265	25.588
35555	64989	MONTERREY	FRACC LOS MILAGROS DE VALLE ALTO	COLONIA	6.71823119855e-06	False	-100.253	25.577
35556	64989	MONTERREY	HACIENDA LOS ENCINOS	COLONIA	6.6827769438e-05	False	-100.28	25.57
