,source,target,weight
9064,35092,35545,1
9065,35092,35945,1
9066,35092,36026,1
9067,35092,36295,1
9068,35092,36310,1
9069,35092,36329,1
9070,35092,36393,1
9071,35092,36452,1
9072,35093,35168,1
9073,35093,35169,1
9074,35093,35172,1
9075,35093,35245,1
9076,35093,35261,1
9077,35093,35264,1
9078,35093,35376,1
9079,35093,35384,2
9080,35093,35404,1
9081,35093,35449,1
9082,35093,35465,1
9083,35093,35534,1
9084,35093,35808,1
9085,35093,36050,1
9086,35093,36516,1
9087,35096,35266,1
9088,35096,35289,1
9089,35096,35360,1
9090,35096,35376,2
9091,35096,35384,1
9092,35096,35395,1
9093,35096,35436,1
9094,35096,35482,1
9095,35096,35532,1
9096,35096,35545,1
9097,35096,35629,1
9098,35096,35656,1
9099,35096,35973,1
9100,35096,36001,1
9101,35096,36134,1
9102,35098,35117,1
9103,35098,35125,1
9104,35098,35152,1
9105,35098,35172,1
9106,35098,35238,1
9107,35098,35264,1
9108,35098,35271,1
9109,35098,35353,1
9110,35098,35376,2
9111,35098,35392,1
9112,35098,35404,1
9113,35098,35406,1
9114,35098,35627,1
9115,35098,35873,1
9116,35098,35931,1
9117,35098,36128,1
9118,35098,36421,1
9119,35102,35116,1
9120,35102,35125,1
9121,35102,35132,1
9122,35102,35143,1
9123,35102,35145,1
9124,35102,35149,1
9125,35102,35152,2
9126,35102,35161,2
9127,35102,35162,2
9128,35102,35168,2
9129,35102,35169,1
9130,35102,35172,1
9131,35102,35173,1
9132,35102,35178,4
9133,35102,35203,1
9134,35102,35213,1
9135,35102,35228,1
9136,35102,35232,1
9137,35102,35234,1
9138,35102,35240,1
9139,35102,35245,2
9140,35102,35250,1
9141,35102,35261,3
9142,35102,35264,3
9143,35102,35274,1
9144,35102,35279,2
9145,35102,35283,2
9146,35102,35285,1
9147,35102,35286,1
9148,35102,35289,1
9149,35102,35293,1
9150,35102,35295,1
9151,35102,35300,1
9152,35102,35330,1
9153,35102,35358,2
9154,35102,35368,2
9155,35102,35369,2
9156,35102,35371,1
9157,35102,35376,8
9158,35102,35377,1
9159,35102,35378,1
9160,35102,35380,1
9161,35102,35384,7
9162,35102,35392,1
9163,35102,35395,1
9164,35102,35404,1
9165,35102,35409,1
9166,35102,35410,1
9167,35102,35412,3
9168,35102,35416,1
9169,35102,35418,1
9170,35102,35442,2
9171,35102,35447,2
9172,35102,35449,1
9173,35102,35450,1
9174,35102,35458,1
9175,35102,35460,2
9176,35102,35465,2
9177,35102,35478,3
9178,35102,35481,1
9179,35102,35498,1
9180,35102,35500,1
9181,35102,35502,1
9182,35102,35517,2
9183,35102,35524,1
9184,35102,35529,1
9185,35102,35530,1
9186,35102,35535,1
9187,35102,35545,1
9188,35102,35565,1
9189,35102,35588,3
9190,35102,35629,1
9191,35102,35641,1
9192,35102,35694,1
9193,35102,35710,1
9194,35102,35712,1
9195,35102,35724,2
9196,35102,35776,1
9197,35102,35786,1
9198,35102,35788,1
9199,35102,35792,1
9200,35102,35829,1
9201,35102,35837,1
9202,35102,35875,1
9203,35102,35912,1
9204,35102,35917,1
9205,35102,35931,1
9206,35102,35937,3
9207,35102,35942,1
9208,35102,35945,1
9209,35102,35978,1
9210,35102,36001,1
9211,35102,36037,1
9212,35102,36179,1
9213,35102,36241,1
9214,35102,36251,1
9215,35102,36266,1
9216,35102,36289,1
9217,35102,36327,1
9218,35102,36356,1
9219,35102,36383,1
9220,35102,36415,1
9221,35102,36421,1
9222,35102,36449,1
9223,35102,36457,1
9224,35102,36459,1
9225,35102,36471,3
9226,35102,36472,1
9227,35102,36474,1
9228,35102,36477,1
9229,35102,36482,1
9230,35102,36484,1
9231,35102,36486,1
9232,35102,36488,3
9233,35102,36502,1
9234,35102,36515,1
9235,35102,36516,1
9236,35111,35161,1
9237,35111,35234,1
9238,35111,35245,2
9239,35111,35246,1
9240,35111,35286,1
9241,35111,35330,1
9242,35111,35359,1
9243,35111,35368,1
9244,35111,35376,2
9245,35111,35380,2
9246,35111,35412,1
9247,35111,35442,1
9248,35111,35588,1
9249,35111,35724,1
9250,35111,35841,1
9251,35111,35937,1
9252,35111,36248,1
9253,35111,36371,1
9254,35111,36410,1
9255,35111,36421,1
9256,35111,36477,1
9257,35111,36484,1
9258,35116,35161,1
9259,35116,35178,1
9260,35116,35240,1
9261,35116,35245,1
9262,35116,35246,1
9263,35116,35261,1
9264,35116,35264,2
9265,35116,35273,1
9266,35116,35282,2
9267,35116,35297,1
9268,35116,35325,1
9269,35116,35369,1
9270,35116,35380,2
9271,35116,35384,1
9272,35116,35385,1
9273,35116,35410,1
9274,35116,35427,1
9275,35116,35442,1
9276,35116,35450,1
9277,35116,35548,1
9278,35116,35588,1
9279,35116,35686,1
9280,35116,35749,1
9281,35116,35781,1
9282,35116,35797,1
9283,35116,35918,1
9284,35116,35936,1
9285,35116,35964,1
9286,35116,36061,1
9287,35116,36328,1
9288,35116,36410,1
9289,35116,36446,1
9290,35117,35264,1
9291,35117,35449,2
9292,35121,35140,1
9293,35121,35264,1
9294,35121,35277,1
9295,35121,35305,1
9296,35121,35424,1
9297,35121,35696,1
9298,35121,36014,1
9299,35121,36426,1
9300,35123,35143,2
9301,35123,35162,2
9302,35123,35168,1
9303,35123,35178,1
9304,35123,35224,1
9305,35123,35240,1
9306,35123,35245,2
9307,35123,35250,2
9308,35123,35251,1
9309,35123,35257,1
9310,35123,35259,1
9311,35123,35264,1
9312,35123,35279,1
9313,35123,35282,1
9314,35123,35286,1
9315,35123,35293,1
9316,35123,35371,1
9317,35123,35376,2
9318,35123,35377,1
9319,35123,35380,2
9320,35123,35412,1
9321,35123,35425,1
9322,35123,35436,1
9323,35123,35442,1
9324,35123,35445,1
9325,35123,35449,1
9326,35123,35454,1
9327,35123,35455,1
9328,35123,35461,1
9329,35123,35507,1
9330,35123,35517,1
9331,35123,35534,1
9332,35123,35588,2
9333,35123,35629,1
9334,35123,35694,1
9335,35123,35716,1
9336,35123,35777,1
9337,35123,35788,1
9338,35123,35792,1
9339,35123,35915,1
9340,35123,35917,1
9341,35123,35937,1
9342,35123,35940,1
9343,35123,36000,1
9344,35123,36179,1
9345,35123,36241,1
9346,35123,36271,1
9347,35123,36281,1
9348,35123,36289,1
9349,35123,36329,1
9350,35123,36352,1
9351,35123,36425,1
9352,35123,36426,1
9353,35123,36488,2
9354,35123,36515,1
9355,35125,35162,1
9356,35125,35164,1
9357,35125,35264,2
9358,35125,35279,1
9359,35125,35369,1
9360,35125,35376,1
9361,35125,35395,1
9362,35125,35412,1
9363,35125,35449,2
9364,35125,35524,1
9365,35125,35588,2
9366,35125,35851,1
9367,35125,36404,1
9368,35125,36438,1
9369,35125,36463,1
9370,35125,36469,1
9371,35130,35240,1
9372,35130,35449,1
9373,35130,35473,1
9374,35130,36307,1
9375,35130,36471,1
9376,35131,35246,1
9377,35131,35324,1
9378,35131,35362,1
9379,35131,35489,1
9380,35131,35707,1
9381,35131,36026,1
9382,35131,36128,1
9383,35131,36248,1
9384,35131,36295,1
9385,35131,36310,1
9386,35131,36329,1
9387,35131,36393,1
9388,35131,36452,1
9389,35132,35145,1
9390,35132,35236,1
9391,35132,35240,1
9392,35132,35261,1
9393,35132,35404,1
9394,35132,35405,1
9395,35132,35416,1
9396,35132,35933,1
9397,35132,36462,1
9398,35132,36471,1
9399,35133,35149,1
9400,35133,35161,1
9401,35133,35203,1
9402,35133,35234,1
9403,35133,35240,1
9404,35133,35245,1
9405,35133,35261,1
9406,35133,35285,1
9407,35133,35286,1
9408,35133,35293,1
9409,35133,35330,1
9410,35133,35368,2
9411,35133,35369,3
9412,35133,35376,3
9413,35133,35377,1
9414,35133,35418,1
9415,35133,35442,1
9416,35133,35458,1
9417,35133,35517,1
9418,35133,35529,1
9419,35133,35588,1
9420,35133,35629,1
9421,35133,35724,1
9422,35133,35937,1
9423,35133,36251,1
9424,35133,36266,1
9425,35133,36289,1
9426,35133,36421,1
9427,35133,36425,1
9428,35133,36471,2
9429,35133,36477,1
9430,35133,36486,1
9431,35133,36515,1
9432,35136,35376,1
9433,35136,35941,1
9434,35140,36277,1
9435,35140,36295,1
9436,35140,36310,1
9437,35140,36329,1
9438,35140,36393,1
9439,35140,36452,1
9440,35143,35145,1
9441,35143,35169,1
9442,35143,35178,1
9443,35143,35243,1
9444,35143,35246,1
9445,35143,35250,1
9446,35143,35259,1
9447,35143,35289,1
9448,35143,35376,1
9449,35143,35384,1
9450,35143,35404,1
9451,35143,35443,1
9452,35143,35450,1
9453,35143,35545,1
9454,35143,35549,1
9455,35143,35588,1
9456,35143,35629,1
9457,35143,35687,1
9458,35143,35836,1
9459,35143,35915,1
9460,35143,35953,1
9461,35143,35963,1
9462,35143,36061,1
9463,35143,36247,1
9464,35143,36459,1
9465,35143,36476,1
9466,35143,36503,1
9467,35145,35157,2
9468,35145,35245,2
9469,35145,35250,1
9470,35145,35283,1
9471,35145,35376,2
9472,35145,35380,1
9473,35145,35388,1
9474,35145,35442,2
9475,35145,35588,1
9476,35145,35786,1
9477,35145,35875,1
9478,35145,35917,1
9479,35145,35940,1
9480,35145,36030,2
9481,35145,36059,1
9482,35145,36271,1
9483,35145,36277,2
9484,35145,36327,1
9485,35145,36352,1
9486,35145,36404,2
9487,35146,35149,1
9488,35146,35245,1
9489,35146,35293,1
9490,35146,35369,1
9491,35146,35376,1
9492,35146,35377,1
9493,35146,35458,1
9494,35146,35517,1
9495,35146,35529,1
9496,35146,35588,1
9497,35146,35629,1
9498,35146,35937,1
9499,35146,36251,1
9500,35146,36266,1
9501,35146,36289,1
9502,35146,36515,1
9503,35149,35358,1
9504,35149,35376,1
9505,35149,35384,1
9506,35149,35514,1
9507,35149,35645,1
9508,35149,36059,1
9509,35149,36459,1
9510,35150,35172,1
9511,35150,35264,1
9512,35152,35159,1
9513,35152,35161,1
9514,35152,35175,1
9515,35152,35259,1
9516,35152,35261,1
9517,35152,35264,2
9518,35152,35273,1
9519,35152,35282,1
9520,35152,35297,1
9521,35152,35369,2
9522,35152,35380,1
9523,35152,35384,1
9524,35152,35385,1
9525,35152,35404,1
9526,35152,35427,1
9527,35152,35449,1
9528,35152,35450,1
9529,35152,35546,1
9530,35152,35733,1
9531,35152,35918,1
9532,35152,35936,1
9533,35152,35964,1
9534,35152,36061,1
9535,35152,36307,1
9536,35152,36446,1
9537,35157,35169,1
9538,35157,35246,1
9539,35157,35358,1
9540,35157,35517,1
9541,35157,35524,1
9542,35157,35724,1
9543,35157,35963,1
9544,35157,36474,1
9545,35159,35173,1
9546,35159,35384,1
9547,35159,35502,1
9548,35159,35978,1
9549,35161,35232,1
9550,35161,35240,1
9551,35161,35264,1
9552,35161,35271,1
9553,35161,35279,1
9554,35161,35300,1
9555,35161,35339,1
9556,35161,35376,1
9557,35161,35404,2
9558,35161,35412,2
9559,35161,35449,1
9560,35161,35464,1
9561,35161,35524,1
9562,35161,35588,2
9563,35161,35937,1
9564,35161,35941,1
9565,35161,36250,1
9566,35161,36463,1
9567,35161,36469,1
9568,35161,36471,1
9569,35162,35168,1
9570,35162,35232,1
9571,35162,35246,1
9572,35162,35253,1
9573,35162,35261,1
9574,35162,35264,3
9575,35162,35267,1
9576,35162,35271,1
9577,35162,35279,1
9578,35162,35290,1
9579,35162,35339,1
9580,35162,35365,1
9581,35162,35376,1
9582,35162,35377,1
9583,35162,35412,1
9584,35162,35454,1
9585,35162,35524,1
9586,35162,35557,1
9587,35162,35588,2
9588,35162,35716,1
9589,35162,35933,1
9590,35162,35991,1
9591,35162,36250,1
9592,35162,36320,1
9593,35162,36375,1
9594,35162,36425,1
9595,35162,36463,1
9596,35162,36469,1
9597,35162,36471,1
9598,35164,35384,1
9599,35164,35447,1
9600,35164,35450,1
9601,35164,35694,1
9602,35164,36459,1
9603,35164,36471,1
9604,35168,35232,1
9605,35168,35245,1
9606,35168,35250,1
9607,35168,35253,1
9608,35168,35264,2
9609,35168,35267,1
9610,35168,35271,1
9611,35168,35290,1
9612,35168,35330,1
9613,35168,35362,1
9614,35168,35376,2
9615,35168,35392,1
9616,35168,35404,1
9617,35168,35407,1
9618,35168,35420,1
9619,35168,35445,2
9620,35168,35478,1
9621,35168,35482,1
9622,35168,35524,1
9623,35168,35532,1
9624,35168,35557,1
9625,35168,35627,1
9626,35168,35716,1
9627,35168,35724,1
9628,35168,35873,1
9629,35168,35931,1
9630,35168,35991,1
9631,35168,36320,1
9632,35168,36337,2
9633,35168,36383,1
9634,35168,36421,1
9635,35168,36425,1
9636,35169,35178,1
9637,35169,35245,2
9638,35169,35250,2
9639,35169,35283,1
9640,35169,35330,1
9641,35169,35362,1
9642,35169,35376,2
9643,35169,35380,1
9644,35169,35392,1
9645,35169,35407,1
9646,35169,35442,1
9647,35169,35445,1
9648,35169,35458,1
9649,35169,35482,1
9650,35169,35506,1
9651,35169,35524,2
9652,35169,35856,1
9653,35169,35869,1
9654,35169,35875,1
9655,35169,35917,1
9656,35169,35940,1
9657,35169,36030,1
9658,35169,36271,1
9659,35169,36277,1
9660,35169,36336,1
9661,35169,36337,1
9662,35169,36352,1
9663,35169,36404,1
9664,35169,36459,1
9665,35169,36484,1
9666,35170,35213,1
9667,35170,35239,1
9668,35170,35404,1
9669,35170,35422,1
9670,35170,35974,1
9671,35170,35976,1
9672,35171,35285,1
9673,35171,35350,1
9674,35171,35384,1
9675,35171,35442,1
9676,35171,35460,1
9677,35171,35588,1
9678,35171,35957,1
9679,35171,36429,1
9680,35171,36457,1
9681,35171,36476,1
9682,35172,35207,1
9683,35172,35242,1
9684,35172,35245,1
9685,35172,35247,2
9686,35172,35250,1
9687,35172,35264,2
9688,35172,35282,1
9689,35172,35283,1
9690,35172,35330,1
9691,35172,35369,1
9692,35172,35376,7
9693,35172,35392,1
9694,35172,35404,1
9695,35172,35407,1
9696,35172,35414,1
9697,35172,35418,1
9698,35172,35449,3
9699,35172,35483,2
9700,35172,35497,1
9701,35172,35506,1
9702,35172,35524,2
9703,35172,35548,1
9704,35172,35633,2
9705,35172,35724,1
9706,35172,35869,1
9707,35172,35980,1
9708,35172,36257,2
9709,35172,36277,1
9710,35172,36322,1
9711,35172,36380,1
9712,35172,36476,1
9713,35172,36484,1
9714,35173,35175,1
9715,35173,35245,1
9716,35173,35259,1
9717,35173,35369,1
9718,35173,35376,1
9719,35173,35546,1
9720,35173,35733,1
9721,35174,35279,1
9722,35174,35295,1
9723,35174,35358,1
9724,35174,35376,1
9725,35174,35412,1
9726,35174,35500,1
9727,35174,35565,1
9728,35175,35384,1
9729,35175,35502,1
9730,35175,35978,1
9731,35178,35240,1
9732,35178,35261,1
9733,35178,35264,4
9734,35178,35279,1
9735,35178,35282,1
9736,35178,35289,2
9737,35178,35300,1
9738,35178,35365,1
9739,35178,35368,1
9740,35178,35376,3
9741,35178,35377,1
9742,35178,35384,3
9743,35178,35404,1
9744,35178,35412,1
9745,35178,35416,1
9746,35178,35418,1
9747,35178,35425,1
9748,35178,35436,1
9749,35178,35445,1
9750,35178,35454,2
9751,35178,35461,1
9752,35178,35482,1
9753,35178,35534,1
9754,35178,35545,1
9755,35178,35557,1
9756,35178,35588,2
9757,35178,35638,1
9758,35178,35913,1
9759,35178,35915,1
9760,35178,35917,1
9761,35178,35925,1
9762,35178,36001,2
9763,35178,36329,1
9764,35178,36375,1
9765,35178,36425,1
9766,35178,36452,1
9767,35178,36488,3
9768,35180,35181,1
9769,35180,35506,1
9770,35180,35955,1
9771,35181,35239,1
9772,35181,35627,1
9773,35181,35635,1
9774,35181,36375,1
9775,35203,35285,1
9776,35203,35376,1
9777,35203,35404,1
9778,35203,35452,1
9779,35203,35464,1
9780,35203,35937,1
9781,35203,35941,1
9782,35207,35209,1
9783,35207,35264,1
9784,35207,35404,1
9785,35207,36307,1
9786,35207,36519,1
9787,35209,35240,1
9788,35209,35261,1
9789,35209,35279,1
9790,35209,35404,1
9791,35209,35629,1
9792,35209,35937,1
9793,35209,36061,1
9794,35209,36257,1
9795,35209,36328,1
9796,35209,36380,1
9797,35209,36471,1
9798,35209,36476,1
9799,35213,35233,1
9800,35213,35250,1
9801,35213,35380,1
9802,35213,35384,1
9803,35213,35407,1
9804,35213,35447,1
9805,35213,35524,1
9806,35213,35588,1
9807,35213,35638,1
9808,35213,35752,1
9809,35213,35788,1
9810,35213,36266,1
9811,35213,36452,1
9812,35213,36459,1
9813,35213,36488,2
9814,35224,35384,1
9815,35224,35443,1
9816,35224,35549,1
9817,35224,35915,1
9818,35224,36247,1
9819,35224,36459,1
9820,35224,36476,1
9821,35228,35237,1
9822,35228,35261,1
9823,35228,35264,1
9824,35228,35365,1
9825,35228,35376,1
9826,35228,35377,1
9827,35228,35454,1
9828,35228,35545,1
9829,35228,35557,1
9830,35228,35572,1
9831,35228,35629,1
9832,35228,36484,1
9833,35232,35234,1
9834,35232,35245,1
9835,35232,35251,1
9836,35232,35257,1
9837,35232,35286,1
9838,35232,35293,1
9839,35232,35330,1
9840,35232,35368,1
9841,35232,35376,2
9842,35232,35377,1
9843,35232,35412,1
9844,35232,35442,1
9845,35232,35455,1
9846,35232,35517,1
9847,35232,35557,1
9848,35232,35588,2
9849,35232,35629,1
9850,35232,35724,1
9851,35232,35777,1
9852,35232,35781,1
9853,35232,35820,1
9854,35232,35937,1
9855,35232,36000,1
9856,35232,36065,1
9857,35232,36289,1
9858,35232,36421,1
9859,35232,36426,1
9860,35232,36477,1
9861,35232,36515,1
9862,35233,35404,1
9863,35233,35422,1
9864,35234,35376,1
9865,35234,35400,1
9866,35234,35404,1
9867,35234,35424,1
9868,35234,35464,1
9869,35234,35937,1
9870,35234,35941,1
9871,35234,36241,1
9872,35236,35245,1
9873,35236,35283,1
9874,35236,35368,1
9875,35236,35376,1
9876,35236,35786,1
9877,35236,35875,1
9878,35236,36327,1
9879,35236,36383,1
9880,35236,36482,1
9881,35237,35267,1
9882,35237,35378,1
9883,35237,35412,1
9884,35237,35420,1
9885,35237,35460,1
9886,35237,35557,1
9887,35237,35912,1
9888,35237,35937,1
9889,35237,36356,1
9890,35238,35264,1
9891,35238,35282,1
9892,35238,35376,1
9893,35238,35404,1
9894,35238,35449,1
9895,35238,35548,1
9896,35238,36307,1
9897,35239,35506,1
9898,35239,36313,1
9899,35240,35259,1
9900,35240,35264,1
9901,35240,35300,1
9902,35240,35376,3
9903,35240,35404,3
9904,35240,35412,1
9905,35240,35450,1
9906,35240,35484,1
9907,35240,35532,1
9908,35240,35785,1
9909,35240,35913,1
9910,35240,35925,1
9911,35240,35953,1
9912,35240,36001,1
9913,35240,36375,1
9914,35240,36503,1
9915,35242,35410,1
9916,35242,35638,1
9917,35242,35740,1
9918,35242,35875,1
9919,35243,35289,1
9920,35243,35376,1
9921,35243,35384,1
9922,35243,35436,1
9923,35243,35482,1
9924,35243,35545,1
9925,35243,35548,1
9926,35243,35856,1
9927,35243,35935,1
9928,35243,36425,1
9929,35245,35246,1
9930,35245,35250,2
9931,35245,35251,1
9932,35245,35261,1
9933,35245,35264,2
9934,35245,35281,1
9935,35245,35290,1
9936,35245,35295,1
9937,35245,35330,1
9938,35245,35358,1
9939,35245,35376,2
9940,35245,35384,3
9941,35245,35392,1
9942,35245,35404,1
9943,35245,35412,1
9944,35245,35416,1
9945,35245,35481,1
9946,35245,35498,1
9947,35245,35502,1
9948,35245,35524,1
9949,35245,35629,1
9950,35245,35638,1
9951,35245,35641,1
9952,35245,35712,1
9953,35245,35716,1
9954,35245,35783,1
9955,35245,35785,1
9956,35245,35963,1
9957,35245,35978,1
9958,35245,35991,1
9959,35245,36059,1
9960,35245,36320,1
9961,35245,36378,1
9962,35245,36462,1
9963,35245,36516,1
9964,35246,35246,1
9965,35246,35250,1
9966,35246,35264,2
9967,35246,35290,1
9968,35246,35350,1
9969,35246,35362,1
9970,35246,35376,2
9971,35246,35380,1
9972,35246,35404,1
9973,35246,35412,1
9974,35246,35416,1
9975,35246,35420,1
9976,35246,35442,1
9977,35246,35450,1
9978,35246,35481,1
9979,35246,35588,1
9980,35246,35629,1
9981,35246,35638,1
9982,35246,35897,1
9983,35246,35917,1
9984,35246,35940,1
9985,35246,36026,1
9986,35246,36030,1
9987,35246,36128,1
9988,35246,36271,1
9989,35246,36277,1
9990,35246,36329,1
9991,35246,36352,1
9992,35246,36378,1
9993,35246,36404,2
9994,35246,36488,1
9995,35247,35285,1
9996,35247,35381,1
9997,35247,35441,1
9998,35247,35464,1
9999,35247,35638,1
10000,35247,35740,1
10001,35247,35875,1
10002,35247,36281,1
10003,35248,35273,1
10004,35248,35376,1
10005,35248,35400,1
10006,35248,35834,1
10007,35248,36001,1
10008,35248,36241,1
10009,35248,36319,1
10010,35250,35250,2
10011,35250,35259,1
10012,35250,35261,1
10013,35250,35264,1
10014,35250,35289,2
10015,35250,35359,1
10016,35250,35376,2
10017,35250,35380,2
10018,35250,35384,2
10019,35250,35404,1
10020,35250,35412,1
10021,35250,35422,2
10022,35250,35436,1
10023,35250,35482,1
10024,35250,35498,1
10025,35250,35545,1
10026,35250,35641,1
10027,35250,35712,1
10028,35250,35716,1
10029,35250,35841,1
10030,35250,35917,1
10031,35250,35936,1
10032,35250,35937,1
10033,35250,35940,1
10034,35250,35963,1
10035,35250,36001,1
10036,35250,36271,1
10037,35250,36281,1
10038,35250,36352,1
10039,35250,36415,1
10040,35250,36428,1
10041,35250,36476,1
10042,35250,36484,2
10043,35250,36516,1
10044,35251,35253,1
10045,35251,35264,1
10046,35251,35267,1
10047,35251,35290,1
10048,35251,35359,1
10049,35251,35376,1
10050,35251,35380,1
10051,35251,35412,1
10052,35251,35716,1
10053,35251,35841,1
10054,35251,35937,1
10055,35251,35991,1
10056,35251,36320,1
10057,35251,36484,1
10058,35253,35257,1
10059,35253,35350,1
10060,35253,35376,1
10061,35253,35412,1
10062,35253,35416,1
10063,35253,35450,1
10064,35253,35455,1
10065,35253,35588,2
10066,35253,35777,1
10067,35253,36000,1
10068,35253,36128,1
10069,35253,36426,1
10070,35257,35264,1
10071,35257,35267,1
10072,35257,35290,1
10073,35257,35716,1
10074,35257,35991,1
10075,35257,36320,1
10076,35259,35264,2
10077,35259,35283,1
10078,35259,35376,1
10079,35259,35384,2
10080,35259,35395,1
10081,35259,35416,1
10082,35259,35478,1
10083,35259,35502,1
10084,35259,35588,2
10085,35259,35917,1
10086,35259,35937,1
10087,35259,35978,1
10088,35259,36476,1
10089,35259,36488,1
10090,35261,35264,1
10091,35261,35271,1
10092,35261,35279,1
10093,35261,35289,2
10094,35261,35300,1
10095,35261,35330,1
10096,35261,35339,1
10097,35261,35371,1
10098,35261,35376,2
10099,35261,35378,1
10100,35261,35384,1
10101,35261,35392,1
10102,35261,35404,1
10103,35261,35407,1
10104,35261,35412,3
10105,35261,35436,1
10106,35261,35442,1
10107,35261,35449,1
10108,35261,35460,1
10109,35261,35482,1
10110,35261,35484,1
10111,35261,35524,2
10112,35261,35545,1
10113,35261,35588,2
10114,35261,35788,1
10115,35261,35792,1
10116,35261,35912,1
10117,35261,35937,1
10118,35261,36001,1
10119,35261,36179,1
10120,35261,36241,1
10121,35261,36250,1
10122,35261,36319,1
10123,35261,36356,1
10124,35261,36463,1
10125,35261,36469,1
10126,35264,35264,2
10127,35264,35266,1
10128,35264,35277,1
10129,35264,35279,2
10130,35264,35286,1
10131,35264,35288,1
10132,35264,35289,1
10133,35264,35300,1
10134,35264,35325,1
10135,35264,35330,2
10136,35264,35350,1
10137,35264,35353,1
10138,35264,35360,1
10139,35264,35364,1
10140,35264,35371,1
10141,35264,35376,6
10142,35264,35377,1
10143,35264,35378,1
10144,35264,35380,1
10145,35264,35384,5
10146,35264,35392,3
10147,35264,35393,1
10148,35264,35395,1
10149,35264,35404,4
10150,35264,35406,1
10151,35264,35407,1
10152,35264,35410,1
10153,35264,35412,3
10154,35264,35416,1
10155,35264,35418,1
10156,35264,35442,2
10157,35264,35443,1
10158,35264,35447,2
10159,35264,35449,2
10160,35264,35450,3
10161,35264,35455,1
10162,35264,35460,2
10163,35264,35465,2
10164,35264,35478,2
10165,35264,35497,1
10166,35264,35500,1
10167,35264,35524,1
10168,35264,35530,1
10169,35264,35532,2
10170,35264,35545,1
10171,35264,35549,1
10172,35264,35557,1
10173,35264,35565,1
10174,35264,35588,4
10175,35264,35629,2
10176,35264,35656,1
10177,35264,35686,1
10178,35264,35694,1
10179,35264,35716,2
10180,35264,35724,1
10181,35264,35749,1
10182,35264,35776,1
10183,35264,35777,1
10184,35264,35781,1
10185,35264,35788,1
10186,35264,35792,1
10187,35264,35797,1
10188,35264,35837,1
10189,35264,35912,1
10190,35264,35915,1
10191,35264,35931,1
10192,35264,35937,1
10193,35264,35942,1
10194,35264,35945,1
10195,35264,35953,1
10196,35264,35973,1
10197,35264,36000,1
10198,35264,36001,1
10199,35264,36128,2
10200,35264,36179,1
10201,35264,36241,2
10202,35264,36257,1
10203,35264,36277,1
10204,35264,36307,1
10205,35264,36311,1
10206,35264,36328,1
10207,35264,36356,1
10208,35264,36371,1
10209,35264,36377,1
10210,35264,36380,1
10211,35264,36383,1
10212,35264,36410,1
10213,35264,36426,1
10214,35264,36457,1
10215,35264,36459,2
10216,35264,36471,2
10217,35264,36476,1
10218,35264,36488,1
10219,35264,36502,1
10220,35264,36503,1
10221,35266,35285,1
10222,35266,35305,1
10223,35266,35362,1
10224,35266,35384,1
10225,35266,35424,1
10226,35266,35545,1
10227,35266,35696,1
10228,35266,35937,1
10229,35266,36399,1
10230,35267,35350,1
10231,35267,35376,2
10232,35267,35412,1
10233,35267,35416,1
10234,35267,35450,1
10235,35267,35455,1
10236,35267,35545,1
10237,35267,35572,1
10238,35267,35588,2
10239,35267,35629,1
10240,35267,35777,1
10241,35267,35915,1
10242,35267,36000,1
10243,35267,36128,1
10244,35267,36247,1
10245,35267,36426,1
10246,35267,36476,1
10247,35267,36484,1
10248,35271,35285,1
10249,35271,35376,3
10250,35271,35392,1
10251,35271,35452,1
10252,35271,35465,2
10253,35271,35545,1
10254,35271,35923,1
10255,35271,35945,1
10256,35273,35300,1
10257,35273,35404,1
10258,35273,35412,1
10259,35273,36319,1
10260,35274,35279,1
10261,35274,35557,1
10262,35274,35724,1
10263,35274,35937,1
10264,35274,36383,1
10265,35277,35376,1
10266,35277,35588,1
10267,35277,36277,1
10268,35279,35282,1
10269,35279,35283,1
10270,35279,35289,1
10271,35279,35290,1
10272,35279,35350,1
10273,35279,35376,2
10274,35279,35384,1
10275,35279,35392,1
10276,35279,35395,1
10277,35279,35404,1
10278,35279,35412,1
10279,35279,35420,1
10280,35279,35443,1
10281,35279,35449,1
10282,35279,35450,1
10283,35279,35465,1
10284,35279,35478,2
10285,35279,35530,1
10286,35279,35545,1
10287,35279,35549,1
10288,35279,35694,1
10289,35279,35749,1
10290,35279,35897,1
10291,35279,35913,1
10292,35279,35925,1
10293,35279,35937,1
10294,35279,35945,1
10295,35279,35946,1
10296,35279,36001,1
10297,35279,36378,1
10298,35279,36404,1
10299,35279,36459,2
10300,35279,36488,2
10301,35279,36502,1
10302,35281,35359,1
10303,35281,35376,1
10304,35281,35380,1
10305,35281,35412,1
10306,35281,35841,1
10307,35281,35937,1
10308,35281,36484,1
10309,35282,35289,2
10310,35282,35295,1
10311,35282,35300,1
10312,35282,35358,1
10313,35282,35376,3
10314,35282,35384,2
10315,35282,35404,1
10316,35282,35412,2
10317,35282,35436,1
10318,35282,35443,1
10319,35282,35478,1
10320,35282,35482,1
10321,35282,35483,1
10322,35282,35500,1
10323,35282,35530,1
10324,35282,35545,1
10325,35282,35549,1
10326,35282,35565,1
10327,35282,35942,1
10328,35282,36257,1
10329,35282,36459,1
10330,35282,36488,1
10331,35282,36502,1
10332,35283,35286,1
10333,35283,35364,1
10334,35283,35376,1
10335,35283,35404,2
