year,date,lat,lon,news,cassualties,url,neighborhood,x,y,cve_mun,nom_mun,cve_loc,nom_loc
2012,2012-08-16,25.63466,-100.295772, Dejan en auto a un ejecutado de dos balazos ,1.0, http://www.elnorte.com/seguridad/articulo/703/1404820/,BUROCRATAS MUNICIPALES,2670324.2230051756,1510568.2952213367,39,Monterrey,1,Monterrey
2012,2012-08-15,25.658720000000002,-100.317516, Tras jugar futbol los plagian y matan ,2.0, http://www.elnorte.com/seguridad/Articulo/703/1404508/,INDEPENDENCIA,2668120.0625633355,1513195.1419229095,39,Monterrey,1,Monterrey
2012,2012-08-15,25.782355,-100.408754, Torturan y matan ,1.0, http://www.elnorte.com/seguridad/Articulo/703/1404596/,LA ALIANZA,2658852.3631456066,1526722.1806818212,39,Monterrey,1,Monterrey
2012,2012-08-15,25.712378,-100.303487, Muere baleado a dos cuadras de Polic&#237;a Regia ,1.0, http://www.elnorte.com/seguridad/Articulo/703/1404476/,DEL NORTE,2669451.846852803,1519127.3785961315,39,Monterrey,1,Monterrey
2012,2012-08-14,25.777767,-100.37084399999999, Matan sicarios a 3 por no pagar cuota ,3.0, http://www.elnorte.com/seguridad/articulo/703/1404196/,CROC,2662642.4629856534,1526258.8080611972,39,Monterrey,1,Monterrey
2012,2012-08-13,25.681137,-100.305176, Matan a 8 en un table ,8.0, http://www.elnorte.com/seguridad/articulo/702/1403925/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-08-13,25.651648,-100.28315, Muestra camioneta; cliente lo asesina ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403886/,NARVARTE,2671563.2123860177,1512456.1794128667,39,Monterrey,1,Monterrey
2012,2012-08-13,25.681137,-100.305176, Fallece a balazos en el Cerro de la Loma Larga ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403867/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-12-08,25.724632,-100.32810500000001, Lo levantan en taxi para matarlo a tiros ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403637/,CONSTITUYENTES DEL 57,2666977.3031924684,1520449.528443073,39,Monterrey,1,Monterrey
2012,2012-12-08,25.67059200000001,-100.365176, Hallan un encobijado dentro de car wash ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403586/,RINCON DEL VALLE,2663342.987104654,1514448.922039295,39,Monterrey,1,Monterrey
2012,2012-11-08,25.664547,-100.3333, Matan sicarios a 2; uno ten&#237;a 16 a&#241;os ,2.0, http://www.elnorte.com/seguridad/articulo/702/1403430/,NUEVAS COLONIAS,2666535.4720206973,1513819.134731034,39,Monterrey,1,Monterrey
2012,2012-11-08,25.746763,-100.323829, Dejan cuerpo con mensaje  ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403432/,LAZARO CARDENAS,2667375.8228541776,1522894.5281224344,39,Monterrey,1,Monterrey
2012,2012-11-08,25.657189000000002,-100.311963, Bajan de taxi y asesinan a un taquero  ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403381/,INDEPENDENCIA,2668676.900111548,1513032.874875923,39,Monterrey,1,Monterrey
2012,2012-11-08,25.721251000000002,-100.358562, Tiran de puente a ejecutado  ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403409/,SAN FRANCISCO DE ASIS,2663939.8693092586,1520041.628122274,39,Monterrey,1,Monterrey
2012,2012-11-08,25.686447,-100.297876, Torturan y ejecutan en Colonia Terminal  ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403431/,TERMINAL,2670046.1922112536,1516275.1308250283,39,Monterrey,1,Monterrey
2012,2012-09-08,25.728648,-100.333105, Vuelven a NL los colgados en los puentes ,2.0, http://www.elnorte.com/local/articulo/702/1402821/,FERROCARRILERA,2666472.813932136,1520886.4900630212,39,Monterrey,1,Monterrey
2012,2012-09-08,25.732179000000002,-100.332298, La dejan correr; luego la ejecutan ,1.0, http://www.elnorte.com/seguridad/articulo/702/1402823/,DORADOS DE VILLA,2666548.878324433,1521276.7298846317,39,Monterrey,1,Monterrey
2012,2012-08-08,25.717765,-100.34593000000001, Matan a 3 frente a table ,3.0, http://www.elnorte.com/seguridad/articulo/702/1402498/,MORELOS,2665205.8770037666,1519671.7844986557,39,Monterrey,1,Monterrey
2012,2012-08-08,25.69742,-100.268414, Ejecutan sicarios a joven en Avenida Churubusco ,1.0, http://www.elnorte.com/seguridad/articulo/702/1402480/,SANTA FE,2672974.766678371,1517520.1260700873,39,Monterrey,1,Monterrey
2012,2012-06-08,25.698946,-100.28665600000001, Se resiste a plagio y lo matan a tiros ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401932/,MODERNA,2671150.580520949,1517666.4816381,39,Monterrey,1,Monterrey
2012,2012-06-08,25.753970000000002,-100.376459, Abate la AEI a dos ladrones de veh&#237;culos ,2.0, http://www.elnorte.com/local/articulo/701/1401858/,SAN BERNABE FOMERREY 25,2662111.631308998,1523628.67927167,39,Monterrey,1,Monterrey
2012,2012-05-08,25.640679000000002,-100.295959,  Lo asesinan en bald&#237;o de un tiro en la cabeza  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401583/,BALCONES DE ALTAVISTA,2670297.650217504,1511231.634556502,39,Monterrey,1,Monterrey
2012,2012-04-08,25.669344,-100.368075,  Le permiten correr y lo matan a tiros  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401399/,MIRAVALLE,2663054.912487573,1514308.0338854687,39,Monterrey,1,Monterrey
2012,2012-03-08,25.683254,-100.342772,  Dejan encajuelado en Col. Chepevera  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401159/,LOMAS,2665565.246378692,1515870.576708597,39,Monterrey,1,Monterrey
2012,2012-02-08,25.698946,-100.28665600000001,  Levantan a pareja; ejecutan a mujer  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1400894/,MODERNA,2671150.580520949,1517666.4816381,39,Monterrey,1,Monterrey
2012,2012-02-08,25.681137,-100.305176, Vuelven a bar las balaceras; muere mesero  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1400896/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-01-08,25.738828,-100.329895,  Ejecutan a menor con discapacidad  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1400542/,TOPO CHICO,2666780.311626042,1522012.596611619,39,Monterrey,1,Monterrey
2012,2012-01-08,25.681137,-100.305176,  Asesinan sicarios a mujer tras perseguirla 5 cuadras  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1400549/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-01-08,25.699509,-100.35108000000001, Baja de camioneta; lo matan a balazos  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1400545/,URDIALES,2664714.6678055096,1517653.1171204622,39,Monterrey,1,Monterrey
2012,2012-08-29,25.785,-100.05111099999999, Mutilan a otros dos en Pesquer&#237;a ,2.0, http://www.elnorte.com/seguridad/articulo/705/1408616/,,2694549.5171371684,1527454.446393513,41,Pesquería,1,Pesquería
2012,2012-08-18,25.65891400000001,-100.37315799999999, Asesinan a joven de tiro en la frente ,1.0, http://www.elnorte.com/seguridad/Articulo/703/1405330/,JARDINES DEL VALLE,2662560.1067808433,1513152.3833466806,19,San Pedro Garza García,1,San Pedro Garza García
2012,2012-08-13,25.785,-100.05111099999999, Encuentran en zanja a ejecutado ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403868/,,2694549.5171371684,1527454.446393513,41,Pesquería,1,Pesquería
2012,2012-08-28,25.71001,-100.197292, Ejecutan a 3 j&#243;venes afuera de una casa ,3.0, http://www.elnorte.com/seguridad/articulo/705/1408241/,LA ESPERANZA,2680061.6014249367,1518995.7042080823,26,Guadalupe,1,Guadalupe
2012,2012-08-21,25.642253,-100.214107, Atacan a golpes a joven  luego lo ejecutan ,1.0, http://www.elnorte.com/seguridad/articulo/704/1406184/,ARBOLEDAS DE LA SILLA,2678475.1630186834,1511504.68458419,26,Guadalupe,1,Guadalupe
2012,2012-08-17,25.728738,-100.194154, Ejecutan a hombre detr&#225;s de escuela ,1.0, http://www.elnorte.com/seguridad/articulo/703/1405079/,PROL EDUARDO CABALLERO ESCAMILLA,2680349.0210570986,1521064.4206954637,26,Guadalupe,1,Guadalupe
2012,2012-08-16,25.728104000000002,-100.194841, Matan a primos al hacer grafiti ,2.0, http://www.elnorte.com/seguridad/articulo/703/1404774/,EDUARDO CABALLERO ESCAMILLA,2680281.2941420614,1520993.6575670897,26,Guadalupe,1,Guadalupe
2012,2012-08-29,25.762257,-100.166824, Matan a 2 en Apodaca y hieren a otro ,2.0, http://www.elnorte.com/seguridad/articulo/705/1408616/,PUEBLO NUEVO,2683031.069344702,1524794.6069057565,6,Apodaca,1,Ciudad Apodaca
2012,2012-08-24,25.781562,-100.187597, Tiran a ejecutado envuelto en colcha ,1.0, http://www.elnorte.com/seguridad/articulo/704/1407124/,APODACA CENTRO,2680930.228113048,1526896.7239592478,6,Apodaca,1,Ciudad Apodaca
2012,2012-12-08,25.762257,-100.166824,  Abate Polic&#237;a a un ladr&#243;n de veh&#237;culos  ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403587/,PUEBLO NUEVO,2683031.069344702,1524794.6069057565,6,Apodaca,1,Ciudad Apodaca
2012,2012-08-29,25.780756,-100.321391, Matan a celadora de un tiro en la cabeza ,1.0, http://www.elnorte.com/seguridad/articulo/705/1408618/,FELIPE CARRILLO PUERTO,2667575.3924072795,1526645.2991286037,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-08-29,25.800237,-100.41635699999999, Abandonan 2 cuerpos en camioneta ,2.0, http://www.elnorte.com/seguridad/articulo/705/1408616/,,2658071.622885545,1528685.4323036305,,,,
2012,2012-08-25,25.780217,-100.316113, Corre para escapar; sicarios lo acribillan ,1.0, http://www.elnorte.com/seguridad/articulo/704/1407367/,JOYA DE ANAHUAC SECT FLORENCIA,2668102.9683036446,1526592.0471503455,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-08-13,25.780217,-100.316113, Muere un pistolero y caen 2 c&#243;mplices ,1.0, http://www.elnorte.com/seguridad/articulo/702/1403926/,JOYA DE ANAHUAC SECT FLORENCIA,2668102.9683036446,1526592.0471503455,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-07-08,25.807436,-100.395414, Secuestran y matan a empresario ,1.0, http://www.elnorte.com/seguridad/articulo/702/1402193,FRACC GENERAL ESCOBEDO,2660153.084678699,1529502.429463126,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-06-08,25.800237,-100.41635699999999, Cortan oreja a asesinado ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401892/,,2658071.622885545,1528685.4323036305,,,,
2012,2012-05-08,25.784805,-100.322113,  Acribillan a 5 j&#243;venes  ,5.0, http://www.elnorte.com/seguridad/articulo/701/1401600/,FELIPE CARRILLO PUERTO,2667498.0953785107,1527090.888202703,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-04-08,25.780217,-100.316113,  Ejecutan y tiran a otra bailarina  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401400/,JOYA DE ANAHUAC SECT FLORENCIA,2668102.9683036446,1526592.0471503455,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-08-29,25.955113,-100.163749, Dejan mutilado en Ci&#233;nega de Flores ,1.0, http://www.elnorte.com/seguridad/articulo/705/1408616/,,2683065.795288491,1546063.4162994295,12,Ciénega de Flores,1,Ciénega de Flores
2012,2012-08-28,25.972217,-100.450698, Acribillan a chatarrero  ,1.0, http://www.elnorte.com/seguridad/articulo/705/1408223/,,2654439.1369845374,1547611.9141094515,47,Hidalgo,1,Hidalgo
2012,2012-08-23,25.808920999999998,-100.597923, Ejecutan a 2 en Libramiento ,2.0, http://www.elnorte.com/seguridad/articulo/704/1406777/,LA CRUZ,2639939.8323036754,1529454.301219481,18,García,1,García
2012,2012-08-19,25.778847,-100.453176, Lo levanta un grupo armado y aparece muerto a balazos ,1.0, http://www.elnorte.com/seguridad/Articulo/703/1405549/,ARCO VIAL,2654422.109234848,1526286.8788617125,18,García,105,Parque Industrial Ciudad Mitras
2012,2012-08-26,25.668632000000002,-100.432105, Hallan en cancha cuerpo enterrado ,1.0, http://www.elnorte.com/seguridad/articulo/704/1407567/,FRACC EFIMEX,2656658.4291061633,1514158.168855711,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-08-24,25.673763,-100.460598, Fusilan a 3 j&#243;venes en Santa Catarina ,3.0, http://www.elnorte.com/seguridad/articulo/704/1406829/,SANTA CATARINA CENTRO,2653805.5493090134,1514693.0149649323,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-08-18,25.694596,-100.464111, Hallan cuerpo en una fosa ,1.0, http://www.elnorte.com/seguridad/Articulo/703/1405339/,SAN FRANCISCO,2653429.9721096316,1516986.0887667073,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-08-29,25.366711,-100.10684599999999, Asesinan a brujo en Santiago ,1.0, http://www.elnorte.com/seguridad/articulo/705/1408616/,PIEDRA DE FIERRO,2689594.7592378943,1481268.7189467566,49,Santiago,1,Santiago
2012,2012-03-08,25.585239,-99.998573,  Ejecutan a hombre; hallan narcomensaje  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1401058/,CADEREYTA JIMENEZ CENTRO,2700101.181104504,1505503.891668353,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-08-26,25.963892,-100.294217, Tiran a hombre ejecutado en una brecha de Salinas ,1.0, http://www.elnorte.com/seguridad/articulo/704/1407553/,SALINAS VICTORIA (CENTRO),2670047.8566805404,1546870.8915435562,45,Salinas Victoria,1,Salinas Victoria
2012,2012-07-24,25.668345000000002,-100.14955400000001, Recorren 2 municipios ejecutan a 8 y escapan ,8.0, http://www.elnorte.com/local/articulo/700/1398301/,29 DE JULIO,2684888.87005428,1514462.969399379,26,Guadalupe,1,Guadalupe
2012,2012-07-21,25.658993,-100.13279399999999, Abate Polic&#237;a a un pistolero en San Roque ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1397486/,BENITO JUAREZ,2686576.789078876,1513453.660856384,31,Juárez,1,Ciudad Benito Juárez
2012,2012-07-18,25.631749,-100.099129, Ejecutan a mujer de siete balazos ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1396694/,SAN MIGUELITO 2DO SECT,2689980.3110204325,1510494.3847264124,31,Juárez,1,Ciudad Benito Juárez
2012,2012-07-17,25.647602,-100.098977, Caen a tiros 3 plagiarios ,3.0, http://www.elnorte.com/seguridad/Articulo/699/1396386/,JOAQUIN GARZA Y GARZA,2689972.3348001502,1512242.2640562712,31,Juárez,1,Ciudad Benito Juárez
2012,2012-04-07,25.653272,-100.142663, Abate Ministerial a 4 en balneario ,4.0, http://www.elnorte.com/seguridad/Articulo/697/1392792/,VALLE DEL VIRREY,2685598.8728374178,1512810.1467921834,31,Juárez,1,Ciudad Benito Juárez
2012,2012-07-22,25.75,-100.283333, Deja otro muerto agresi&#243;n a tiros en San Nicol&#225;s ,1.0, Deja otro muerto agresi?n a tiros en San Nicol?s,BET-EL,2671415.130756302,1523299.2515763722,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-07-21,25.734054,-100.231394, Acribillan a 2 en San Nicol&#225;s ,2.0, http://www.elnorte.com/seguridad/Articulo/699/1397533/,VALLE DE CASA BLANCA SECT 2,2676622.8416869123,1521604.1742666874,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-02-07,25.725019,-100.26601099999999, Ejecutan a joven en plaza ,1.0, http://www.elnorte.com/seguridad/Articulo/697/1392181/,VALLE AZTECA,2673178.009574378,1520565.8317156099,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-07-31,25.676402,-100.35680699999999,  Tiran a ejecutado detr&#225;s de iglesia  ,1.0, http://www.elnorte.com/seguridad/articulo/701/1400206/,SAN JERONIMO,2664171.797764155,1515099.0194469173,39,Monterrey,1,Monterrey
2012,2012-07-29,25.662694000000002,-100.276875, Ejecutan a hombre afuera de escuela ,1.0, http://www.elnorte.com/seguridad/articulo/700/1399687/,NUEVA RES ESPAÑOLA,2672175.6053644856,1513681.4763556058,39,Monterrey,1,Monterrey
2012,2012-07-29,25.640679000000002,-100.295959, Asesinan a hombre que sali&#243; del Cereso ,1.0, http://www.elnorte.com/seguridad/articulo/700/1399649/,BALCONES DE ALTAVISTA,2670297.650217504,1511231.634556502,39,Monterrey,1,Monterrey
2012,2012-07-28,25.685226999999998,-100.38004000000001, Ejecutan a mesero de 7 tiros ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1399444/,PRADOS DE SAN JERONIMO,2661839.692565437,1516045.5595381923,39,Monterrey,1,Monterrey
2012,2012-07-26,25.77746,-100.4177, Ejecutan sicarios a padre y su hijo ,2.0, http://www.elnorte.com/seguridad/Articulo/700/1398948/,LA ALIANZA,2657965.284717926,1526172.5867557991,39,Monterrey,1,Monterrey
2012,2012-07-26,25.681137,-100.305176, Detienen a tres de c&#233;lula por plagios y asesinatos ,2.0, http://www.elnorte.com/seguridad/Articulo/700/1398928/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-07-25,25.655085999999997,-100.21192099999999, Ejecutan a polic&#237;a; abaten a pistolero ,2.0, http://www.elnorte.com/seguridad/Articulo/700/1398585/,CUESTA VERDE,2678675.9724909207,1512922.175726988,26,Guadalupe,1,Guadalupe
2012,2012-07-24,25.689681,-100.312557, Ejecutan a un travesti de balazo en la cabeza ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1398304/,OBRERISTA,2668575.39851882,1516614.3444280534,39,Monterrey,1,Monterrey
2012,2012-07-24,25.791101,-100.37879699999999, Discute frente a su casa y lo asesinan ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1398303/,FOMERREY 35,2661831.910725697,1527719.9929046375,39,Monterrey,1,Monterrey
2012,2012-07-21,25.62872,-100.280006, LO MATAN EN LA COCINA ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1397492/,SIERRA VENTANA,2671907.689666386,1509932.2572479402,39,Monterrey,1,Monterrey
2012,2012-07-20,25.683738,-100.276031, Ejecutan a hombre en una camioneta ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1397294/,FIERRO,2672232.0448980276,1516002.5348316487,39,Monterrey,1,Monterrey
2012,2012-07-18,25.635662,-100.293724, Caen por 3 homicidios ,3.0, http://www.elnorte.com/seguridad/Articulo/699/1396705/,BUROCRATAS MUNICIPALES,2670527.580621021,1510681.1935889644,39,Monterrey,1,Monterrey
2012,2012-07-17,25.685197,-100.346281, Hallan a hombre muerto a golpes en terreno bald&#237;o ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1396388/,MITRAS SUR,2665212.2254044907,1516080.743839101,39,Monterrey,1,Monterrey
2012,2012-07-16,25.658720000000002,-100.317516, Ejecutan a joven en su domicilio ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1396084/,INDEPENDENCIA,2668120.0625633355,1513195.1419229095,39,Monterrey,1,Monterrey
2012,2012-07-15,25.640114999999998,-100.301383, Lo asesinan de un balazo en la cabeza ,1.0, http://www.elnorte.com/seguridad/articulo/698/1395837/,LA CAMPANA,2669756.350887715,1511163.0262651378,39,Monterrey,1,Monterrey
2012,2012-07-15,25.704413,-100.281747, Matan de una pu&#241;alada a ex reo del Topo Chico ,1.0, http://www.elnorte.com/seguridad/articulo/698/1395880/,MODERNA,2671633.708931928,1518275.0842780734,39,Monterrey,1,Monterrey
2012,2012-12-07,25.674607,-100.32999000000001, Ejecutan de 2 tiros a joven en el Centro ,1.0, http://www.elnorte.com/seguridad/Articulo/698/1395082/,CENTRO DE MONTERREY,2666853.2748387298,1514932.0720333932,39,Monterrey,1,Monterrey
2012,2012-11-07,25.684347,-100.30067, Ejecutan a 2 tr&#225;nsitos cerca de decapitado ,3.0, http://www.elnorte.com/local/articulo/698/1394842/,CENTRO DE MONTERREY,2669769.821467059,1516040.2987120051,39,Monterrey,1,Monterrey
2012,2012-11-07,25.767916,-100.37556500000001, Entran a casa; ejecutan a tres ,3.0, http://www.elnorte.com/seguridad/Articulo/698/1394854/,FOMERREY 112,2662183.47733781,1525167.3198936922,39,Monterrey,1,Monterrey
2012,2012-11-07,25.686033,-100.3186, Acribillan a joven en la Industrial ,1.0, http://www.elnorte.com/seguridad/Articulo/698/1394816/,CENTRO DE MONTERREY,2667976.446419834,1516205.0658460134,39,Monterrey,1,Monterrey
2012,2012-08-07,25.698946,-100.28665600000001, Balean a 2 en la Moderna ,2.0, http://www.elnorte.com/seguridad/Articulo/697/1393959/,MODERNA,2671150.580520949,1517666.4816381,39,Monterrey,1,Monterrey
2012,2012-07-07,25.681137,-100.305176, Va a la tienda y lo ejecutan ,1.0, http://www.elnorte.com/seguridad/Articulo/697/1393763/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-06-07,25.708256,-100.32032199999999, Y ahora abate a 2 Polic&#237;a Ministerial ,2.0, http://www.elnorte.com/seguridad/Articulo/697/1393452/,HIDALGO,2667775.726003289,1518653.131976382,39,Monterrey,1,Monterrey
2012,2012-02-07,25.768082999999997,-100.406868, Abate la Ministerial a cuatro en balacera ,4.0, http://www.elnorte.com/seguridad/Articulo/697/1392278/,BARRIO ESTRELLA,2659058.113263282,1525150.6753944205,39,Monterrey,1,Monterrey
2012,2012-07-25,25.729144,-100.191429, Intentan levantarlo corre y lo asesinan ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1398590/,JOSEFA ZOZAYA 1ER SECT,2680620.5866609267,1521112.6120268083,26,Guadalupe,1,Guadalupe
2012,2012-07-25,25.683303,-100.256424, Caen asesinos de 8 taxistas en Guadalupe ,8.0, http://www.elnorte.com/seguridad/Articulo/700/1398588/,BENITO JUAREZ,2674191.3570723776,1515978.2567990436,26,Guadalupe,1,Guadalupe
2012,2012-07-24,25.729047,-100.190678, Lo mata pandilla ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1398304/,JOSEFA ZOZAYA 1ER SECT,2680695.719394987,1521102.8636333186,26,Guadalupe,1,Guadalupe
2012,2012-09-07,25.671654999999998,-100.222172, Hallan vecinas a un decapitado ,1.0, http://www.elnorte.com/seguridad/Articulo/698/1394212/,AGUA NUEVA,2677629.036946891,1514736.1070161536,26,Guadalupe,1,Guadalupe
2012,2012-07-16,25.728510999999997,-100.168225, Acribillan a 2 en billar ,2.0, http://www.elnorte.com/seguridad/Articulo/699/1396129/,LOMAS DEL PEDREGAL,2682938.7183819744,1521072.2332753623,6,Apodaca,1,Ciudad Apodaca
2012,2012-09-07,25.740123999999998,-100.172537, Evita plagio y lo balean en Apodaca ,1.0, http://www.elnorte.com/seguridad/Articulo/698/1394213/,FRACC JARDINES DE HUINALA,2682491.788564582,1522347.092785576,6,Apodaca,1,Ciudad Apodaca
2012,2012-03-07,25.745093,-100.18169300000001, Abaten federales a ladr&#243;n de autos ,1.0, http://www.elnorte.com/seguridad/Articulo/697/1392467/,PADILLA,2681570.566756875,1522883.3164703308,6,Apodaca,1,Ciudad Apodaca
2012,2012-07-17,25.813592,-100.393097, Hallan entre arbustos a un ejecutado de 4 balazos ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1396408/,MONCLOVA 2DO SECT,2660376.728510318,1530183.783041399,,,,
2012,2012-07-27,25.686153,-100.463874, Reclama su cochera y lo asesinan a tiros ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1399273/,PIO XII,2653463.617075593,1516055.4975820214,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-07-20,25.689549,-100.442376, Muere pistolero en una balacera ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1397300/,CONJUNTO HAB MARTIRES DE CANANEA,2655607.1817331724,1516453.0713618817,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-07-18,25.426964,-100.15168299999999, Detienen a un ex tr&#225;nsito por crimen de Edelmiro ,1.0, http://www.elnorte.com/seguridad/Articulo/699/1396678/,CONCEPCION SALAZAR,2685019.1002397933,1487851.4443209055,49,Santiago,1,Santiago
2012,2012-07-15,25.576883,-100.00933, Ejecutan a joven desde una moto ,1.0, http://www.elnorte.com/seguridad/articulo/698/1395866/,ADOLFO LOPEZ MATEOS 1ER SECT,2699038.5597815895,1504567.784664886,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-01-07,25.585239,-99.998573, Matan sicarios a discapacitado dentro de auto ,1.0, http://www.elnorte.com/seguridad/Articulo/696/1391995/,CADEREYTA JIMENEZ CENTRO,2700101.181104504,1505503.891668353,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-07-23,25.963892,-100.294217, Ejecutan a hombre tras ser levantado ,1.0, http://www.elnorte.com/seguridad/Articulo/700/1398052/,SALINAS VICTORIA (CENTRO),2670047.8566805404,1546870.8915435562,45,Salinas Victoria,1,Salinas Victoria
2012,2012-06-14,25.87652000000001,-100.027537, Hallan en Mar&#237;n a otro ejecutado ,1.0, http://www.elnorte.com/seguridad/Articulo/694/1386553/,,2696763.8745158,1537577.520249691,34,Marín,1,Marín
2012,2012-06-30,25.647326,-100.094528, Lo ejecutan en Ju&#225;rez ,1.0, http://www.elnorte.com/seguridad/Articulo/696/1391608/,BENITO JUAREZ CENTRO,2690417.3087897752,1512217.7368954867,31,Juárez,1,Ciudad Benito Juárez
2012,2012-06-28,25.647326,-100.094528, Ejecutan a hombre en brecha de Ju&#225;rez ,1.0, http://www.elnorte.com/seguridad/Articulo/696/1390681/,BENITO JUAREZ CENTRO,2690417.3087897752,1512217.7368954867,31,Juárez,1,Ciudad Benito Juárez
2012,2012-06-25,25.69289,-100.192189, Ejecutan y atan a hombre en Ju&#225;rez ,1.0, http://www.elnorte.com/seguridad/articulo/695/1389698/,RIBERAS DE LA SILLA (FOMERREY 31),2680595.075112828,1517114.6570124333,26,Guadalupe,1,Guadalupe
2012,2012-06-17,25.6339,-100.101426, Encuentran en un bald&#237;o a hombre ejecutado ,1.0, http://www.elnorte.com/seguridad/articulo/694/1387263/,SAN MIGUELITO 1ER SECT,2689747.6141826776,1510728.4747522068,31,Juárez,1,Ciudad Benito Juárez
2012,2012-06-23,25.742588,-100.28003199999999, Ejecutan a uno en San Nicol&#225;s ,1.0, http://www.elnorte.com/seguridad/Articulo/695/1388909/,LAS PUENTES SECT 5,2671754.5320313107,1522485.9995091634,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-01-06,25.711223999999998,-100.250759, Ejecutan a 3 hombres en San Nicol&#225;s ,3.0, http://www.elnorte.com/seguridad/articulo/692/1382650/,HACIENDA LOS MORALES SECT 1,2674719.7424352625,1519063.4163710475,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-06-27,25.684635,-100.266673, Encajuelan a ejecutado ,1.0, http://www.elnorte.com/seguridad/Articulo/696/1390373/,CHURUBUSCO,2673165.709393892,1516112.695962032,39,Monterrey,1,Monterrey
2012,2012-06-25,25.67059200000001,-100.365176, Lo ejecuta grupo armado atr&#225;s de Iglesia Del Carmen ,1.0, http://www.elnorte.com/seguridad/articulo/695/1389732/,RINCON DEL VALLE,2663342.987104654,1514448.922039295,39,Monterrey,1,Monterrey
2012,2012-06-25,25.658720000000002,-100.317516, Hallan tirado un cad&#225;ver con 2 tiros en la cabeza ,1.0, http://www.elnorte.com/seguridad/articulo/695/1389708/,INDEPENDENCIA,2668120.0625633355,1513195.1419229095,39,Monterrey,1,Monterrey
