,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,WITH_EVENT,x_centroid,y_centroid
1732,35256,64517,NUEVO LEON,MONTERREY,INDUSTRIAL BENITO JUAREZ,COLONIA,False,-100.273,25.705
1733,35257,64520,NUEVO LEON,MONTERREY,CENTRIKA SILLARES,RESIDENCIAL,True,-100.307,25.694
1734,35258,64520,NUEVO LEON,MONTERREY,CENTRIKA VICTORIA,RESIDENCIAL,False,-100.304,25.697
1735,35259,64520,NUEVO LEON,MONTERREY,VICTORIA,RESIDENCIAL,True,-100.305,25.7
1736,35260,64520,NUEVO LEON,MONTERREY,VIDRIERA,RESIDENCIAL,False,-100.302,25.705
1737,35261,64520,NUEVO LEON,MONTERREY,CEMENTOS,RESIDENCIAL,True,-100.297,25.702
1738,35262,64520,NUEVO LEON,MONTERREY,CENTRIKA,RESIDENCIAL,False,-100.306,25.695
1739,35263,64520,NUEVO LEON,MONTERREY,CENTRIKA CRISOLES,RESIDENCIAL,False,-100.309,25.695
1740,35264,64530,NUEVO LEON,MONTERREY,MODERNA,COLONIA,True,-100.285,25.701
1741,35265,64530,NUEVO LEON,MONTERREY,LAS FLORES,COLONIA,False,-100.28,25.694
1742,35266,64536,NUEVO LEON,MONTERREY,JARDINES DE LA MODERNA,COLONIA,True,-100.285,25.694
1743,35267,64540,NUEVO LEON,MONTERREY,SANTA FE,COLONIA,True,-100.271,25.698
1744,35268,64540,NUEVO LEON,MONTERREY,SANTA FE (ORIENTE),COLONIA,False,-100.264,25.697
1745,35269,64540,NUEVO LEON,MONTERREY,VILLAS DE LINDA VISTA,COLONIA,False,-100.266,25.692
1746,35270,64540,NUEVO LEON,MONTERREY,DEL VIDRIO,COLONIA,False,-100.265,25.7
1747,35271,64540,NUEVO LEON,MONTERREY,LOS FRESNOS,COLONIA,True,-100.265,25.693
1748,35272,64540,NUEVO LEON,MONTERREY,PARQUE REGIOMONTANO,COLONIA,False,-100.265,25.689
1749,35273,64550,NUEVO LEON,MONTERREY,FABRILES,COLONIA,True,-100.282,25.687
1750,35274,64550,NUEVO LEON,MONTERREY,MARTINEZ,COLONIA,True,-100.291,25.688
1751,35275,64550,NUEVO LEON,MONTERREY,PRIVADA PINOS,COLONIA,False,-100.293,25.691
1752,35276,64550,NUEVO LEON,MONTERREY,REFORMA,COLONIA,False,-100.295,25.695
1753,35277,64550,NUEVO LEON,MONTERREY,TAMPICO,COLONIA,True,-100.289,25.691
1754,35278,64550,NUEVO LEON,MONTERREY,ARGENTINA,COLONIA,False,-100.285,25.691
1755,35279,64550,NUEVO LEON,MONTERREY,ASARCO,COLONIA,True,-100.305,25.693
1756,35280,64550,NUEVO LEON,MONTERREY,CANTU,COLONIA,False,-100.299,25.694
1757,35281,64560,NUEVO LEON,MONTERREY,FRANCISCO I MADERO,COLONIA,True,-100.282,25.685
1758,35282,64560,NUEVO LEON,MONTERREY,NUEVA MADERO,COLONIA,True,-100.28,25.691
1759,35283,64560,NUEVO LEON,MONTERREY,VENUSTIANO CARRANZA,COLONIA,True,-100.273,25.691
1760,35284,64568,NUEVO LEON,MONTERREY,ALMAGUER,COLONIA,False,-100.281,25.689
1761,35285,64570,NUEVO LEON,MONTERREY,TREVIÃO,COLONIA,True,-100.308,25.689
1762,35286,64580,NUEVO LEON,MONTERREY,TERMINAL,COLONIA,True,-100.299,25.687
1763,35287,64580,NUEVO LEON,MONTERREY,ACERO,COLONIA,False,-100.281,25.682
1764,35288,64580,NUEVO LEON,MONTERREY,MODELO,COLONIA,True,-100.294,25.683
1765,35289,64580,NUEVO LEON,MONTERREY,PABLO A DE LA GARZA,COLONIA,True,-100.289,25.685
1766,35290,64590,NUEVO LEON,MONTERREY,FIERRO,COLONIA,True,-100.274,25.684
1767,35291,64590,NUEVO LEON,MONTERREY,JARDINES DE CHURUBUSCO,COLONIA,True,-100.267,25.682
1768,35292,64590,NUEVO LEON,MONTERREY,PARQUE FUNDIDORA,COLONIA,False,-100.278,25.677
1769,35293,64590,NUEVO LEON,MONTERREY,AGRICOLA,COLONIA,True,-100.284,25.676
1770,35294,64590,NUEVO LEON,MONTERREY,ALAMOS DE CORREGIDORA,COLONIA,False,-100.263,25.685
1771,35295,64590,NUEVO LEON,MONTERREY,CHURUBUSCO,COLONIA,True,-100.267,25.685
1772,35296,64600,NUEVO LEON,MONTERREY,LEONES,COLONIA,False,-100.353,25.697
1773,35297,64610,NUEVO LEON,MONTERREY,CUMBRES 1ER SECT SECC A,COLONIA,True,-100.368,25.703
1774,35298,64610,NUEVO LEON,MONTERREY,CUMBRES 2DO SECT,COLONIA,False,-100.38,25.707
1775,35299,64610,NUEVO LEON,MONTERREY,CUMBRES 3ER SECT,COLONIA,False,-100.382,25.715
1776,35300,64613,NUEVO LEON,MONTERREY,CUMBRES 2DO SECT SECC C,COLONIA,True,-100.374,25.708
1777,35301,64619,NUEVO LEON,MONTERREY,CUMBRES,COLONIA,False,-100.392,25.728
1778,35302,64619,NUEVO LEON,MONTERREY,CUMBRES 4TO SECT SECC A,COLONIA,False,-100.385,25.72
1779,35303,64619,NUEVO LEON,MONTERREY,CUMBRES 4TO SECT SECC B,COLONIA,False,-100.388,25.718
1780,35304,64619,NUEVO LEON,MONTERREY,CUMBRES 4TO SECT SECC C,COLONIA,False,-100.392,25.716
1781,35305,64619,NUEVO LEON,MONTERREY,CUMBRES 5TO SECT SECC A,COLONIA,True,-100.387,25.725
1782,35306,64619,NUEVO LEON,MONTERREY,CUMBRES 5TO SECT SECC B,COLONIA,False,-100.39,25.723
1783,35307,64619,NUEVO LEON,MONTERREY,CUMBRES 5TO SECT SECC D,COLONIA,False,-100.398,25.72
1784,35308,64619,NUEVO LEON,MONTERREY,CUMBRES 5TO SECT SECCI C,COLONIA,False,-100.393,25.72
1785,35309,64619,NUEVO LEON,MONTERREY,CUMBRES 6TO SECT SECC A,COLONIA,False,-100.395,25.725
1786,35310,64619,NUEVO LEON,MONTERREY,CUMBRES 6TO SECT SECC B,COLONIA,False,-100.395,25.723
1787,35311,64619,NUEVO LEON,MONTERREY,CUMBRES 6TO SECT SECC C,COLONIA,False,-100.398,25.723
1788,35312,64619,NUEVO LEON,MONTERREY,CUMBRES MEDITERRANEO,COLONIA,False,-100.407,25.727
1789,35313,64619,NUEVO LEON,MONTERREY,BOSQUES DE LAS CUMBRES,COLONIA,False,-100.401,25.728
1790,35314,64619,NUEVO LEON,MONTERREY,BOSQUES DE LAS CUMBRES 1ER SECT,COLONIA,False,-100.397,25.728
1791,35315,64619,NUEVO LEON,MONTERREY,COLINAS DE LAS CUMBRES 1ER SECT,COLONIA,False,-100.386,25.716
1792,35316,64620,NUEVO LEON,MONTERREY,VISTA HERMOSA,COLONIA,False,-100.359,25.693
1793,35317,64630,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 1RO SECT,COLONIA,False,-100.361,25.68
1794,35318,64630,NUEVO LEON,MONTERREY,SAN JEMO,COLONIA,False,-100.367,25.687
1795,35319,64630,NUEVO LEON,MONTERREY,SAN JERONIMO SECT 3,COLONIA,False,-100.368,25.695
1796,35320,64632,NUEVO LEON,MONTERREY,JARDINES DE SAN JERONIMO,COLONIA,False,-100.379,25.695
1797,35321,64633,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 4TO SECT,COLONIA,False,-100.368,25.685
1798,35322,64634,NUEVO LEON,MONTERREY,SAN JERONIMO 1ER SECT,COLONIA,False,-100.367,25.682
1799,35323,64634,NUEVO LEON,MONTERREY,SAN JERONIMO 2DO SECT,COLONIA,False,-100.369,25.682
1800,35324,64634,NUEVO LEON,MONTERREY,SAN JERONIMO 4TO SECT,COLONIA,True,-100.373,25.682
1801,35325,64634,NUEVO LEON,MONTERREY,VALLE DE SAN JERONIMO,COLONIA,True,-100.373,25.688
1802,35326,64634,NUEVO LEON,MONTERREY,VILLA SAN JERONIMO,COLONIA,False,-100.371,25.683
1803,35327,64634,NUEVO LEON,MONTERREY,VILLAS DE SAN JEMO,COLONIA,False,-100.371,25.685
1804,35328,64634,NUEVO LEON,MONTERREY,COLINAS DE LIVERPOOL,COLONIA,False,-100.376,25.693
1805,35329,64634,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO,COLONIA,False,-100.376,25.685
1806,35330,64634,NUEVO LEON,MONTERREY,PRADOS DE SAN JERONIMO,COLONIA,True,-100.381,25.687
1807,35331,64635,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 11VO SECT,COLONIA,False,-100.36,25.683
1808,35332,64635,NUEVO LEON,MONTERREY,RES SAN JERONIMO,COLONIA,False,-100.36,25.686
1809,35333,64635,NUEVO LEON,MONTERREY,RES SAN JERONIMO 1ER SECT,COLONIA,False,-100.36,25.685
1810,35334,64636,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 10MO SECT,COLONIA,False,-100.373,25.695
1811,35335,64636,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 9NO SECT,COLONIA,False,-100.373,25.693
1812,35336,64636,NUEVO LEON,MONTERREY,MISION SAN JERONIMO,COLONIA,False,-100.377,25.694
1813,35337,64637,NUEVO LEON,MONTERREY,HACIENDA SAN JERONIMO,COLONIA,False,-100.38,25.694
1814,35338,64637,NUEVO LEON,MONTERREY,LAS COLINAS RESIDENCIAL,COLONIA,False,-100.383,25.695
1815,35339,64637,NUEVO LEON,MONTERREY,RINCON DE SAN JERONIMO,COLONIA,True,-100.376,25.69
1816,35340,64637,NUEVO LEON,MONTERREY,FRACC LA VEREDA PRIVADA RESIDENCIAL,FRACCIONAMIENTO,False,-100.384,25.697
1817,35341,64637,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO,COLONIA,False,-100.379,25.691
1818,35342,64637,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 2DO SECT,COLONIA,False,-100.371,25.686
1819,35343,64637,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 3ER SECT,COLONIA,False,-100.373,25.686
1820,35344,64638,NUEVO LEON,MONTERREY,COLINAS DE SAN GERARDO,COLONIA,False,-100.369,25.693
1821,35345,64638,NUEVO LEON,MONTERREY,RES DINASTIA,COLONIA,False,-100.375,25.7
1822,35346,64638,NUEVO LEON,MONTERREY,RESIDENCIAL LAS LAJAS,COLONIA,False,-100.376,25.697
1823,35347,64639,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 5TO SECT,COLONIA,False,-100.367,25.691
1824,35348,64639,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 6TO SECT,COLONIA,False,-100.373,25.69
1825,35349,64639,NUEVO LEON,MONTERREY,COLINAS DE SAN JERONIMO 8VO SECT,COLONIA,False,-100.363,25.689
1826,35350,64640,NUEVO LEON,MONTERREY,SAN JERONIMO,COLONIA,True,-100.357,25.676
1827,35351,64649,NUEVO LEON,MONTERREY,RES GALERIAS,COLONIA,False,-100.354,25.679
1828,35352,64650,NUEVO LEON,MONTERREY,RINCON DE SANTA MARIA,FRACCIONAMIENTO,False,-100.376,25.67
1829,35353,64650,NUEVO LEON,MONTERREY,SANTA MARIA,FRACCIONAMIENTO,True,-100.377,25.676
1830,35354,64650,NUEVO LEON,MONTERREY,COOPERATIVA CUAUHTEMOC,FRACCIONAMIENTO,False,-100.372,25.676
1831,35355,64650,NUEVO LEON,MONTERREY,LA ESCONDIDA,FRACCIONAMIENTO,False,-100.362,25.679
1832,35356,64650,NUEVO LEON,MONTERREY,RINCON DE LAS COLINAS,FRACCIONAMIENTO,False,-100.369,25.679
1833,35357,64659,NUEVO LEON,MONTERREY,SENDERO SAN JERONIMO,COLONIA,False,-100.365,25.677
1834,35358,64660,NUEVO LEON,MONTERREY,RINCON DEL VALLE,COLONIA,True,-100.366,25.672
1835,35359,64660,NUEVO LEON,MONTERREY,MIRAVALLE,COLONIA,True,-100.37,25.671
1836,35360,64700,NUEVO LEON,MONTERREY,ROMA SUR,COLONIA,True,-100.302,25.649
1837,35361,64700,NUEVO LEON,MONTERREY,TECNOLOGICO,COLONIA,False,-100.292,25.651
1838,35362,64700,NUEVO LEON,MONTERREY,NUEVO CROC INFONAVIT,COLONIA,True,-100.302,25.661
1839,35363,64700,NUEVO LEON,MONTERREY,NUEVO REPUEBLO,COLONIA,False,-100.302,25.657
1840,35364,64700,NUEVO LEON,MONTERREY,ROMA,COLONIA,True,-100.298,25.654
1841,35365,64710,NUEVO LEON,MONTERREY,LOMA LARGA,COLONIA,True,-100.342,25.665
1842,35366,64710,NUEVO LEON,MONTERREY,LOMAS DE SAN FRANCISCO,COLONIA,False,-100.348,25.666
1843,35367,64710,NUEVO LEON,MONTERREY,LOS DOCTORES,COLONIA,False,-100.353,25.668
1844,35368,64710,NUEVO LEON,MONTERREY,NUEVAS COLONIAS,COLONIA,True,-100.333,25.665
1845,35369,64710,NUEVO LEON,MONTERREY,PIO X,COLONIA,True,-100.33,25.66
1846,35370,64710,NUEVO LEON,MONTERREY,BALCONES DEL CARMEN,COLONIA,False,-100.358,25.668
1847,35371,64710,NUEVO LEON,MONTERREY,DEL CARMEN,COLONIA,True,-100.36,25.671
1848,35372,64710,NUEVO LEON,MONTERREY,EL MAGUEY,COLONIA,False,-100.334,25.662
1849,35373,64715,NUEVO LEON,MONTERREY,LOS MAGUEYES,CONJUNTO HABITACIONA,False,-100.337,25.662
1850,35374,64718,NUEVO LEON,MONTERREY,SERTOMA,COLONIA,False,-100.35,25.668
1851,35375,64720,NUEVO LEON,MONTERREY,FRACC INDEPENDENCIA,FRACCIONAMIENTO,False,-100.307,25.652
1852,35376,64720,NUEVO LEON,MONTERREY,INDEPENDENCIA,FRACCIONAMIENTO,True,-100.318,25.658
1853,35377,64720,NUEVO LEON,MONTERREY,ANCIRA,FRACCIONAMIENTO,True,-100.303,25.654
1854,35378,64720,NUEVO LEON,MONTERREY,BENITO JUAREZ (FOMERREY 96),FRACCIONAMIENTO,True,-100.312,25.653
1855,35379,64720,NUEVO LEON,MONTERREY,FRACC CENTRO,FRACCIONAMIENTO,False,-100.305,25.651
1856,35380,64730,NUEVO LEON,MONTERREY,LA PEDRERA,COLONIA,True,-100.31,25.644
1857,35381,64730,NUEVO LEON,MONTERREY,TANQUE DE GUADALUPE,COLONIA,True,-100.314,25.649
1858,35382,64730,NUEVO LEON,MONTERREY,ALFONSO REYES,COLONIA,False,-100.31,25.649
1859,35383,64730,NUEVO LEON,MONTERREY,AMERICA II,COLONIA,False,-100.311,25.65
1860,35384,64730,NUEVO LEON,MONTERREY,ARTURO B DE LA GARZA,COLONIA,True,-100.308,25.649
1861,35385,64740,NUEVO LEON,MONTERREY,JARDINES ROMA,COLONIA,True,-100.302,25.645
1862,35386,64740,NUEVO LEON,MONTERREY,LA RETAMA,COLONIA,False,-100.298,25.643
1863,35387,64740,NUEVO LEON,MONTERREY,PRIVADA ROMA,COLONIA,False,-100.298,25.645
1864,35388,64740,NUEVO LEON,MONTERREY,VILLA DE LOS PINOS,COLONIA,True,-100.286,25.637
1865,35389,64740,NUEVO LEON,MONTERREY,ALTAVISTA SUR,COLONIA,False,-100.293,25.638
1866,35390,64740,NUEVO LEON,MONTERREY,ARROYO SECO,COLONIA,False,-100.288,25.641
1867,35391,64740,NUEVO LEON,MONTERREY,FRACC MEXICO,COLONIA,False,-100.295,25.644
1868,35392,64745,NUEVO LEON,MONTERREY,HERIBERTO JARA,COLONIA,True,-100.309,25.647
1869,35393,64750,NUEVO LEON,MONTERREY,LUIS ECHEVERRIA,COLONIA,True,-100.3,25.642
1870,35394,64750,NUEVO LEON,MONTERREY,VALLE DEL MIRADOR,COLONIA,False,-100.312,25.64
1871,35395,64750,NUEVO LEON,MONTERREY,ALTAMIRA,COLONIA,True,-100.305,25.641
1872,35396,64750,NUEVO LEON,MONTERREY,LA BOQUILLA,COLONIA,False,-100.306,25.637
1873,35397,64750,NUEVO LEON,MONTERREY,LAS CANTERAS,COLONIA,False,-100.314,25.643
1874,35398,64753,NUEVO LEON,MONTERREY,PASEO DE LAS PRIVANZAS,FRACCIONAMIENTO,False,-100.317,25.635
1875,35399,64753,NUEVO LEON,MONTERREY,ALFAREROS,FRACCIONAMIENTO,False,-100.315,25.638
1876,35400,64754,NUEVO LEON,MONTERREY,JARDIN DE LAS TORRES,COLONIA,True,-100.309,25.634
1877,35401,64759,NUEVO LEON,MONTERREY,JULIO CAMELO,COLONIA,False,-100.309,25.643
1878,35402,64760,NUEVO LEON,MONTERREY,EL RINCONCITO,COLONIA,False,-100.3,25.643
1879,35403,64760,NUEVO LEON,MONTERREY,INDUSTRIAL LAS TORRES 2000,COLONIA,False,-100.302,25.634
1880,35404,64760,NUEVO LEON,MONTERREY,LA CAMPANA,COLONIA,True,-100.301,25.639
1881,35405,64760,NUEVO LEON,MONTERREY,15 DE SEPTIEMBRE,COLONIA,True,-100.299,25.632
1882,35406,64760,NUEVO LEON,MONTERREY,ADOLFO RUIZ CORTINES,COLONIA,True,-100.292,25.635
1883,35407,64760,NUEVO LEON,MONTERREY,CERRO DE CAMPANA,COLONIA,True,-100.3,25.637
1884,35408,64764,NUEVO LEON,MONTERREY,VALPARAISO,COLONIA,False,-100.295,25.631
1885,35409,64764,NUEVO LEON,MONTERREY,LOS ROSALES,COLONIA,True,-100.293,25.63
1886,35410,64765,NUEVO LEON,MONTERREY,LADERAS DEL MIRADOR,UNIDAD HABITACIONAL,True,-100.305,25.633
1887,35411,64765,NUEVO LEON,MONTERREY,FOMERREY 21,UNIDAD HABITACIONAL,False,-100.302,25.628
1888,35412,64769,NUEVO LEON,MONTERREY,BUROCRATAS MUNICIPALES,COLONIA,True,-100.294,25.633
1889,35413,64770,NUEVO LEON,MONTERREY,VALLE DE SANTIAGO,COLONIA,False,-100.285,25.633
1890,35414,64770,NUEVO LEON,MONTERREY,ALTAVISTA INVERNADERO,COLONIA,True,-100.29,25.639
1891,35415,64770,NUEVO LEON,MONTERREY,ALTAVISTA LOMAS,COLONIA,False,-100.291,25.636
1892,35416,64770,NUEVO LEON,MONTERREY,BALCONES DE ALTAVISTA,COLONIA,True,-100.295,25.64
1893,35417,64780,NUEVO LEON,MONTERREY,LAS BRISAS,COLONIA,False,-100.282,25.627
1894,35418,64780,NUEVO LEON,MONTERREY,MARTIRES DE TLATELOLCO,COLONIA,True,-100.287,25.631
1895,35419,64780,NUEVO LEON,MONTERREY,MAS PALOMAS,COLONIA,False,-100.283,25.634
1896,35420,64780,NUEVO LEON,MONTERREY,SIERRA VENTANA,COLONIA,True,-100.284,25.629
1897,35421,64780,NUEVO LEON,MONTERREY,13 DE JUNIO,COLONIA,False,-100.283,25.629
1898,35422,64780,NUEVO LEON,MONTERREY,18 DE MARZO,COLONIA,True,-100.28,25.628
1899,35423,64780,NUEVO LEON,MONTERREY,BRISAS DIAMANTE,COLONIA,False,-100.282,25.626
1900,35424,64788,NUEVO LEON,MONTERREY,REVOLUCION PROLETARIA,COLONIA,True,-100.288,25.634
1901,35425,64790,NUEVO LEON,MONTERREY,VALLE DEL MARQUEZ,COLONIA,True,-100.291,25.626
1902,35426,64790,NUEVO LEON,MONTERREY,BALCONES DEL MIRADOR,COLONIA,False,-100.29,25.628
1903,35427,64790,NUEVO LEON,MONTERREY,FOMERREY 16,COLONIA,True,-100.297,25.63
1904,35428,64790,NUEVO LEON,MONTERREY,PASEO DEL MARQUEZ,COLONIA,False,-100.293,25.628
1905,35429,64799,NUEVO LEON,MONTERREY,LAS BRISAS 3ER SECT,COLONIA,False,-100.276,25.622
1906,35430,64799,NUEVO LEON,MONTERREY,LAS BRISAS 4TO SECT,COLONIA,False,-100.279,25.621
1907,35431,64799,NUEVO LEON,MONTERREY,LAS BRISAS 5TO SECT,COLONIA,False,-100.282,25.621
1908,35432,64799,NUEVO LEON,MONTERREY,LAS BRISAS 6TO SECT,COLONIA,False,-100.279,25.619
1909,35433,64799,NUEVO LEON,MONTERREY,LAS BRISAS 7MO SECT,COLONIA,False,-100.288,25.626
1910,35434,64799,NUEVO LEON,MONTERREY,LAS BRISAS 8VO SECT,COLONIA,False,-100.284,25.625
1911,35435,64799,NUEVO LEON,MONTERREY,LAS BRISAS 9NO SECT,COLONIA,False,-100.28,25.624
1912,35436,64799,NUEVO LEON,MONTERREY,TORRE BRISAS,COLONIA,True,-100.281,25.619
1913,35437,64799,NUEVO LEON,MONTERREY,VALLE DE LAS BRISAS,COLONIA,False,-100.274,25.619
1914,35438,64799,NUEVO LEON,MONTERREY,BRISAS DEL VALLE,COLONIA,False,-100.288,25.624
1915,35439,64799,NUEVO LEON,MONTERREY,LAS BRISAS 10MO SECT,COLONIA,False,-100.285,25.623
1916,35440,64799,NUEVO LEON,MONTERREY,LAS BRISAS 2DO SECT,COLONIA,False,-100.275,25.623
1917,35441,64800,NUEVO LEON,MONTERREY,FRACC BUENOS AIRES,COLONIA,True,-100.277,25.67
1918,35442,64800,NUEVO LEON,MONTERREY,BUENOS AIRES,COLONIA,True,-100.287,25.669
1919,35443,64810,NUEVO LEON,MONTERREY,FLORIDA,FRACCIONAMIENTO,True,-100.287,25.662
1920,35444,64810,NUEVO LEON,MONTERREY,PARQUE ESPAÃA,FRACCIONAMIENTO,False,-100.282,25.669
1921,35445,64810,NUEVO LEON,MONTERREY,RES FLORIDA,FRACCIONAMIENTO,True,-100.295,25.66
1922,35446,64810,NUEVO LEON,MONTERREY,VILLA FLORIDA,FRACCIONAMIENTO,False,-100.288,25.658
1923,35447,64810,NUEVO LEON,MONTERREY,CARACOL,FRACCIONAMIENTO,True,-100.293,25.667
1924,35448,64810,NUEVO LEON,MONTERREY,CERRO DE LA SILLA,FRACCIONAMIENTO,False,-100.289,25.657
1925,35449,64810,NUEVO LEON,MONTERREY,ESPAÃA,FRACCIONAMIENTO,True,-100.292,25.664
1926,35450,64820,NUEVO LEON,MONTERREY,NUEVA RES ESPAÃOLA,FRACCIONAMIENTO,True,-100.276,25.662
1927,35451,64820,NUEVO LEON,MONTERREY,VALLE DEL HUAJUCO,FRACCIONAMIENTO,False,-100.272,25.665
1928,35452,64820,NUEVO LEON,MONTERREY,ANCON DEL HUAJUCO,FRACCIONAMIENTO,True,-100.272,25.66
1929,35453,64820,NUEVO LEON,MONTERREY,EL REALITO,FRACCIONAMIENTO,True,-100.276,25.665
1930,35454,64820,NUEVO LEON,MONTERREY,JARDIN ESPAÃOL,FRACCIONAMIENTO,True,-100.281,25.664
1931,35455,64830,NUEVO LEON,MONTERREY,NARVARTE,COLONIA,True,-100.285,25.651
1932,35456,64830,NUEVO LEON,MONTERREY,PLAZA REVOLUCION,COLONIA,False,-100.281,25.656
1933,35457,64830,NUEVO LEON,MONTERREY,PREDIO ALFONSO REYES,COLONIA,False,-100.273,25.657
1934,35458,64830,NUEVO LEON,MONTERREY,PRIMAVERA,COLONIA,True,-100.278,25.649
1935,35459,64830,NUEVO LEON,MONTERREY,ESTADIO,COLONIA,False,-100.282,25.656
1936,35460,64830,NUEVO LEON,MONTERREY,LADRILLERA,COLONIA,True,-100.276,25.656
1937,35461,64830,NUEVO LEON,MONTERREY,LTH,COLONIA,True,-100.279,25.654
1938,35462,64833,NUEVO LEON,MONTERREY,VALLE DE LA PRIMAVERA,COLONIA,False,-100.283,25.649
1939,35463,64835,NUEVO LEON,MONTERREY,BAHIA DE PRIMAVERA,COLONIA,False,-100.272,25.65
1940,35464,64840,NUEVO LEON,MONTERREY,NUEVA ESPAÃA,COLONIA,True,-100.285,25.644
1941,35465,64840,NUEVO LEON,MONTERREY,ALTAVISTA,COLONIA,True,-100.289,25.646
1942,35466,64844,NUEVO LEON,MONTERREY,RINCON DE ALTAVISTA,COLONIA,False,-100.281,25.647
1943,35467,64845,NUEVO LEON,MONTERREY,CONTRY LUX,COLONIA,False,-100.283,25.641
1944,35468,64846,NUEVO LEON,MONTERREY,JARDINES DE ALTAVISTA,COLONIA,False,-100.283,25.648
1945,35469,64850,NUEVO LEON,MONTERREY,CONTRY EL TESORO,COLONIA,False,-100.277,25.644
1946,35470,64850,NUEVO LEON,MONTERREY,TORREMOLINOS,COLONIA,False,-100.274,25.637
1947,35471,64850,NUEVO LEON,MONTERREY,VILLA DEL RIO,COLONIA,False,-100.271,25.639
1948,35472,64857,NUEVO LEON,MONTERREY,LAS MUSAS,COLONIA,False,-100.281,25.645
1949,35473,64858,NUEVO LEON,MONTERREY,LOS NARANJOS,FRACCIONAMIENTO,True,-100.274,25.639
1950,35474,64859,NUEVO LEON,MONTERREY,CONTRY SAN JUANITO,COLONIA,False,-100.274,25.642
1951,35475,64860,NUEVO LEON,MONTERREY,JARDINES DEL CONTRY,COLONIA,False,-100.272,25.629
1952,35476,64860,NUEVO LEON,MONTERREY,PASEO DEL CONTRY,COLONIA,False,-100.283,25.641
1953,35477,64860,NUEVO LEON,MONTERREY,COLONIAL LA SILLA,COLONIA,False,-100.275,25.635
1954,35478,64860,NUEVO LEON,MONTERREY,CONTRY,COLONIA,True,-100.278,25.635
1955,35479,64860,NUEVO LEON,MONTERREY,EL PIRUL,COLONIA,False,-100.272,25.635
1956,35480,64865,NUEVO LEON,MONTERREY,CONTRY LOS NOGALES,COLONIA,False,-100.272,25.628
1957,35481,64870,NUEVO LEON,MONTERREY,SAN ANGEL SUR,COLONIA,True,-100.27,25.619
1958,35482,64878,NUEVO LEON,MONTERREY,SAN ANGEL,COLONIA,True,-100.267,25.618
1959,35483,64878,NUEVO LEON,MONTERREY,EJIDAL LOS REMATES,COLONIA,True,-100.262,25.619
1960,35484,64880,NUEVO LEON,MONTERREY,LA CONDESA,COLONIA,True,-100.27,25.614
1961,35485,64890,NUEVO LEON,MONTERREY,RESIDENCIAL LA HACIENDA,COLONIA,False,-100.264,25.604
1962,35486,64890,NUEVO LEON,MONTERREY,VILLA LAS FUENTES,COLONIA,False,-100.268,25.61
1963,35487,64890,NUEVO LEON,MONTERREY,VILLA LOS PINOS,COLONIA,False,-100.264,25.613
1964,35488,64890,NUEVO LEON,MONTERREY,CORTIJO DEL RIO,COLONIA,True,-100.265,25.608
1965,35489,64890,NUEVO LEON,MONTERREY,LAGOS DEL BOSQUE,COLONIA,True,-100.261,25.6
1966,35490,64890,NUEVO LEON,MONTERREY,PRIVADAS DEL SUR,COLONIA,False,-100.272,25.608
1967,35491,64898,NUEVO LEON,MONTERREY,PEDREGAL LA SILLA,COLONIA,False,-100.252,25.599
1968,35492,64898,NUEVO LEON,MONTERREY,PRADOS DE LA SILLA,COLONIA,False,-100.259,25.608
1969,35493,64898,NUEVO LEON,MONTERREY,VILLAS DE LA HACIENDA,COLONIA,False,-100.26,25.61
1970,35494,64900,NUEVO LEON,MONTERREY,LA REPUBLICA,COLONIA,False,-100.297,25.625
1971,35495,64900,NUEVO LEON,MONTERREY,JARDINES DEL PASEO,COLONIA,False,-100.303,25.623
1972,35496,64909,NUEVO LEON,MONTERREY,EMPLEADOS SFEO,COLONIA,True,-100.3,25.63
1973,35497,64920,NUEVO LEON,MONTERREY,DEL PASEO RESIDENCIAL,COLONIA,True,-100.302,25.626
1974,35498,64920,NUEVO LEON,MONTERREY,MIRADOR RESIDENCIAL,COLONIA,True,-100.294,25.624
1975,35499,64920,NUEVO LEON,MONTERREY,RESIDENCIAL DEL PASEO,COLONIA,False,-100.293,25.621
1976,35500,64925,NUEVO LEON,MONTERREY,LOMAS DEL PASEO,COLONIA,True,-100.306,25.624
1977,35501,64926,NUEVO LEON,MONTERREY,RINCON DE LA SIERRA,COLONIA,False,-100.275,25.634
1978,35502,64930,NUEVO LEON,MONTERREY,LAS TORRES,COLONIA,True,-100.287,25.618
1979,35503,64940,NUEVO LEON,MONTERREY,EDUARDO A ELIZONDO,COLONIA,False,-100.275,25.609
