object_id1,object_id2,count,mun_name_x,neighborhood_name_x,mun_name_y,neighborhood_name_y,year
34041.0,35455.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,NARVARTE,2012
34041.0,35416.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,BALCONES DE ALTAVISTA,2012
34041.0,35412.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,BUROCRATAS MUNICIPALES,2012
34041.0,35404.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,LA CAMPANA,2012
34043.0,34138.0,1,GENERAL ESCOBEDO,CUMBRES ELITE SECT VILLAS,GENERAL ESCOBEDO,LAS MALVINAS,2012
34043.0,35145.0,1,GENERAL ESCOBEDO,CUMBRES ELITE SECT VILLAS,MONTERREY,CONSTITUYENTES DEL 57,2012
34043.0,35416.0,1,GENERAL ESCOBEDO,CUMBRES ELITE SECT VILLAS,MONTERREY,BALCONES DE ALTAVISTA,2012
34065.0,34725.0,1,GENERAL ESCOBEDO,LAS ENCINAS,JUÁREZ,HACIENDA SANTA LUCIA 1RA SECC,2012
34065.0,34955.0,1,GENERAL ESCOBEDO,LAS ENCINAS,MONTERREY,CENTRO DE MONTERREY,2012
34065.0,35102.0,1,GENERAL ESCOBEDO,LAS ENCINAS,MONTERREY,FRANCISCO VILLA,2012
34065.0,35236.0,1,GENERAL ESCOBEDO,LAS ENCINAS,MONTERREY,BENITO JUAREZ,2012
34065.0,35404.0,1,GENERAL ESCOBEDO,LAS ENCINAS,MONTERREY,LA CAMPANA,2012
34065.0,36462.0,1,GENERAL ESCOBEDO,LAS ENCINAS,SANTIAGO,FRACC SAN ANDRES,2012
34042.0,34955.0,1,GENERAL ESCOBEDO,CUMBRES PROVIDENCIA,MONTERREY,CENTRO DE MONTERREY,2012
34042.0,34647.0,1,GENERAL ESCOBEDO,CUMBRES PROVIDENCIA,GUADALUPE,VALLE DE SOFIA,2012
34066.0,34357.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,GUADALUPE,ESMERALDA,2012
34041.0,35450.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,NUEVA RES ESPAÑOLA,2012
34041.0,35246.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,OBRERISTA,2012
34041.0,35251.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,DEL NORTE,2012
34041.0,35257.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,CENTRIKA SILLARES,2012
34041.0,35259.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,VICTORIA,2012
34041.0,35330.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,PRADOS DE SAN JERONIMO,2012
34041.0,35350.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,SAN JERONIMO,2012
34095.0,35068.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,CROC,2012
34095.0,35102.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,FRANCISCO VILLA,2012
34095.0,35161.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,LAZARO CARDENAS,2012
34080.0,34495.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,GUADALUPE,AGUA NUEVA,2012
34080.0,35061.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,MONTERREY,BORTONI,2012
34093.0,35588.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,PESQUERÍA,PESQUERIA,2012
34080.0,35102.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,MONTERREY,FRANCISCO VILLA,2012
34080.0,35133.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,MONTERREY,FERROCARRILERA,2012
34080.0,35146.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,MONTERREY,DORADOS DE VILLA,2012
34080.0,35384.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,MONTERREY,ARTURO B DE LA GARZA,2012
34080.0,36059.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,SAN PEDRO GARZA GARCÍA,LOS PINOS 2DO SECT,2012
34093.0,35178.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,MONTERREY,MITRAS NORTE,2012
34093.0,35240.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,MONTERREY,URDIALES,2012
34093.0,35325.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,MONTERREY,VALLE DE SAN JERONIMO,2012
34093.0,35410.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,MONTERREY,LADERAS DEL MIRADOR,2012
34041.0,35168.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,NIÑO ARTILLERO,2012
34041.0,35102.0,1,GENERAL ESCOBEDO,LA ALIANZA,MONTERREY,FRANCISCO VILLA,2012
34095.0,35936.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,SAN NICOLÁS DE LOS GARZA,CONSTITUYENTES DE QUERETARO SECT 1,2012
34029.0,34990.0,1,GARCÍA,LA CRUZ,MONTERREY,SAN LUIS,2012
34017.0,35376.0,1,GARCÍA,MORELOS,MONTERREY,INDEPENDENCIA,2012
34017.0,35412.0,1,GARCÍA,MORELOS,MONTERREY,BUROCRATAS MUNICIPALES,2012
34029.0,34035.0,1,GARCÍA,LA CRUZ,GARCÍA,ARCO VIAL,2012
34029.0,34101.0,1,GARCÍA,LA CRUZ,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,2012
34080.0,34536.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,GUADALUPE,ARBOLEDAS DE LA SILLA,2012
34066.0,35404.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,LA CAMPANA,2012
34095.0,35264.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,MODERNA,2012
34066.0,35376.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,INDEPENDENCIA,2012
34093.0,35781.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,SAN NICOLÁS DE LOS GARZA,PERIFERICO NORTE,2012
34095.0,35273.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,FABRILES,2012
34095.0,35282.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,NUEVA MADERO,2012
34095.0,35297.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,CUMBRES 1ER SECT SECC A,2012
34095.0,35369.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,PIO X,2012
34095.0,35380.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,LA PEDRERA,2012
34095.0,35384.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,ARTURO B DE LA GARZA,2012
34095.0,35385.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,JARDINES ROMA,2012
34095.0,35427.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,FOMERREY 16,2012
34095.0,35450.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,MONTERREY,NUEVA RES ESPAÑOLA,2012
34093.0,36328.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,SANTA CATARINA,INFONAVIT LA HUASTECA,2012
34093.0,35749.0,1,GENERAL ESCOBEDO,PUERTA DEL NORTE,SAN NICOLÁS DE LOS GARZA,PEDREGAL DE SANTO DOMINGO SECT 3,2012
34066.0,34536.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,GUADALUPE,ARBOLEDAS DE LA SILLA,2012
34080.0,34713.0,1,GENERAL ESCOBEDO,NUEVA ESPERANZA,JUÁREZ,BENITO JUAREZ CENTRO,2012
34066.0,34955.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,CENTRO DE MONTERREY,2012
34066.0,35010.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,PLUTARCO ELIAS CALLES,2012
34066.0,35061.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,BORTONI,2012
34066.0,35102.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,FRANCISCO VILLA,2012
34066.0,35259.0,1,GENERAL ESCOBEDO,LOS ELIZONDO,MONTERREY,VICTORIA,2012
34166.0,35404.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),MONTERREY,LA CAMPANA,2012
34166.0,35412.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),MONTERREY,BUROCRATAS MUNICIPALES,2012
34171.0,34196.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,GENERAL ESCOBEDO,FRACC PASEO REAL,2012
34097.0,35022.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,COLINAS DE VALLE VERDE,2012
34097.0,34138.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,GENERAL ESCOBEDO,LAS MALVINAS,2012
34097.0,34298.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,GUADALUPE,RIBERAS DE LA SILLA (FOMERREY 31),2012
34097.0,34512.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,GUADALUPE,LOMAS DE SAN ROQUE,2012
34097.0,34619.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,GUADALUPE,LA ESPERANZA,2012
34097.0,34700.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,HIDALGO,CUAUHTEMOC,2012
34097.0,34713.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,JUÁREZ,BENITO JUAREZ CENTRO,2012
34097.0,34763.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,JUÁREZ,HECTOR CABALLERO ESCAMILLA,2012
34097.0,35009.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,SAN BERNABE FOMERREY 25,2012
34097.0,35517.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,RINCON COLONIAL MEDEROS,2012
34097.0,35098.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,1RO DE MAYO,2012
34097.0,36289.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,SANTA CATARINA,FRACC EFIMEX,2012
34097.0,35145.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,CONSTITUYENTES DEL 57,2012
34097.0,35168.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,NIÑO ARTILLERO,2012
34097.0,35245.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,MITRAS CENTRO,2012
34097.0,35293.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,AGRICOLA,2012
34097.0,35376.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,INDEPENDENCIA,2012
34097.0,35377.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,ANCIRA,2012
34097.0,35416.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,BALCONES DE ALTAVISTA,2012
34101.0,35246.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,OBRERISTA,2012
34101.0,35257.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,CENTRIKA SILLARES,2012
34097.0,34101.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,2012
34095.0,36446.0,1,GENERAL ESCOBEDO,EXHACIENDA EL CANADA,SANTIAGO,LAS MISIONES,2012
34097.0,34955.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,MONTERREY,CENTRO DE MONTERREY,2012
34101.0,35251.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,DEL NORTE,2012
34101.0,34161.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,2012
34101.0,34308.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,GUADALUPE,PROL EDUARDO CABALLERO ESCAMILLA,2012
34101.0,34314.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,GUADALUPE,EDUARDO CABALLERO ESCAMILLA,2012
34101.0,34512.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,GUADALUPE,LOMAS DE SAN ROQUE,2012
34101.0,34536.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,GUADALUPE,ARBOLEDAS DE LA SILLA,2012
34101.0,34603.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,GUADALUPE,TIERRA PROPIA SECT 1,2012
34101.0,34728.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,JUÁREZ,NUEVO REFORMA,2012
34097.0,35629.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),2012
34101.0,34750.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,JUÁREZ,EL MIRADOR,2012
34101.0,34961.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,LOMAS,2012
34101.0,34990.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,SAN LUIS,2012
34101.0,35098.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,1RO DE MAYO,2012
34101.0,35123.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,TIERRA Y LIBERTAD SECT CENTRO,2012
34101.0,35145.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,CONSTITUYENTES DEL 57,2012
34101.0,35162.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,SIMON BOLIVAR,2012
34101.0,35169.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,HIDALGO,2012
34101.0,35232.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,ESTRELLA,2012
34097.0,35923.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,SAN NICOLÁS DE LOS GARZA,ANTIGUO NOGALAR,2012
34097.0,35588.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,PESQUERÍA,PESQUERIA,2012
34134.0,34184.0,1,GENERAL ESCOBEDO,TOPO GRANDE SUR,GENERAL ESCOBEDO,FRACC GENERAL ESCOBEDO,2012
34121.0,34735.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,JUÁREZ,BENITO JUAREZ,2012
34118.0,35149.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,MONTERREY,UNION BENITO JUAREZ,2012
34101.0,35963.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN NICOLÁS DE LOS GARZA,AMPL DEL VIDRIO OTE SECT 1,2012
34101.0,35380.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,LA PEDRERA,2012
34101.0,35455.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,NARVARTE,2012
34101.0,35588.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,PESQUERÍA,PESQUERIA,2012
34101.0,35716.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN NICOLÁS DE LOS GARZA,BET-EL,2012
34101.0,35777.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN NICOLÁS DE LOS GARZA,CUAUHTEMOC SECT 3,2012
34101.0,35841.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN NICOLÁS DE LOS GARZA,SAN BENITO DEL LAGO,2012
34101.0,35923.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN NICOLÁS DE LOS GARZA,ANTIGUO NOGALAR,2012
34101.0,35937.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN NICOLÁS DE LOS GARZA,CONSTITUYENTES DE QUERETARO SECT 2,2012
34101.0,35991.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN PEDRO GARZA GARCÍA,LUCIO BLANCO 2DO SECT,2012
34117.0,35925.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,SAN NICOLÁS DE LOS GARZA,FUTURO NOGALAR,2012
34101.0,36000.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SAN PEDRO GARZA GARCÍA,JARDINES DEL VALLE,2012
34101.0,36320.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SANTA CATARINA,SANTA CATARINA CENTRO,2012
34101.0,36426.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SANTA CATARINA,SAN FRANCISCO,2012
34101.0,36484.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,SANTIAGO,FRACC LA BOCA,2012
34117.0,34198.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,GENERAL ESCOBEDO,HACIENDA DEL TOPO,2012
34117.0,34955.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,MONTERREY,CENTRO DE MONTERREY,2012
34117.0,34979.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,MONTERREY,BARRIO ESTRELLA,2012
34117.0,35264.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,MONTERREY,MODERNA,2012
34117.0,35913.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,SAN NICOLÁS DE LOS GARZA,VALLE AZTECA,2012
34101.0,35359.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,MIRAVALLE,2012
34101.0,35290.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,MONTERREY,FIERRO,2012
34118.0,35369.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,MONTERREY,PIO X,2012
34117.0,36001.0,1,GENERAL ESCOBEDO,CELESTINO GASCA,SAN PEDRO GARZA GARCÍA,DEL VALLE,2012
34118.0,35376.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,MONTERREY,INDEPENDENCIA,2012
34118.0,35458.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,MONTERREY,PRIMAVERA,2012
34118.0,35529.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,MONTERREY,FRACC CERRADAS DE VALLE ALTO,2012
34118.0,36251.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,SANTA CATARINA,EUGENIO CANAVATI,2012
34118.0,36266.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,SANTA CATARINA,LA ERMITA,2012
34121.0,34713.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,JUÁREZ,BENITO JUAREZ CENTRO,2012
34121.0,34728.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,JUÁREZ,NUEVO REFORMA,2012
34121.0,34763.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,JUÁREZ,HECTOR CABALLERO ESCAMILLA,2012
34118.0,34291.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,GUADALUPE,CAÑADA BLANCA,2012
34121.0,34990.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,SAN LUIS,2012
34121.0,35009.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,SAN BERNABE FOMERREY 25,2012
34121.0,35168.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,NIÑO ARTILLERO,2012
34121.0,35169.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,HIDALGO,2012
34121.0,35172.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,INDUSTRIAL,2012
34121.0,35261.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,CEMENTOS,2012
34121.0,35264.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,MODERNA,2012
34121.0,35384.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,MONTERREY,ARTURO B DE LA GARZA,2012
34121.0,36516.0,1,GENERAL ESCOBEDO,FRACC MONTE REAL,SANTIAGO,RAUL CABALLERO ESCAMILLA,2012
34118.0,34719.0,1,GENERAL ESCOBEDO,EMILIANO ZAPATA,JUÁREZ,LOMAS DEL SOL,2012
34097.0,36515.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,SANTIAGO,PIEDRA DE FIERRO,2012
34097.0,35937.0,1,GENERAL ESCOBEDO,FELIPE CARRILLO PUERTO,SAN NICOLÁS DE LOS GARZA,CONSTITUYENTES DE QUERETARO SECT 2,2012
34171.0,34298.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,GUADALUPE,RIBERAS DE LA SILLA (FOMERREY 31),2012
34164.0,35442.0,1,GENERAL ESCOBEDO,ESCOBEDO,MONTERREY,BUENOS AIRES,2012
34161.0,35169.0,1,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,MONTERREY,HIDALGO,2012
34161.0,35246.0,1,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,MONTERREY,OBRERISTA,2012
34161.0,35963.0,1,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,SAN NICOLÁS DE LOS GARZA,AMPL DEL VIDRIO OTE SECT 1,2012
34164.0,34331.0,1,GENERAL ESCOBEDO,ESCOBEDO,GUADALUPE,NUEVA LIBERTAD,2012
34164.0,34727.0,1,GENERAL ESCOBEDO,ESCOBEDO,JUÁREZ,LAS SABINITAS,2012
34166.0,34719.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),JUÁREZ,LOMAS DEL SOL,2012
34164.0,34955.0,1,GENERAL ESCOBEDO,ESCOBEDO,MONTERREY,CENTRO DE MONTERREY,2012
34164.0,35009.0,1,GENERAL ESCOBEDO,ESCOBEDO,MONTERREY,SAN BERNABE FOMERREY 25,2012
34164.0,35157.0,1,GENERAL ESCOBEDO,ESCOBEDO,MONTERREY,1 DE JUNIO (FOMERREY 167),2012
34164.0,36030.0,1,GENERAL ESCOBEDO,ESCOBEDO,SAN PEDRO GARZA GARCÍA,ZONA DEL VALLE PONIENTE,2012
34101.0,34713.0,1,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,JUÁREZ,BENITO JUAREZ CENTRO,2012
34164.0,36277.0,1,GENERAL ESCOBEDO,ESCOBEDO,SANTA CATARINA,ESTACION LEONA,2012
34164.0,36404.0,1,GENERAL ESCOBEDO,ESCOBEDO,SANTA CATARINA,CONJUNTO HAB MARTIRES DE CANANEA,2012
34166.0,34180.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),GENERAL ESCOBEDO,SANTA MARTHA,2012
34166.0,34363.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),GUADALUPE,LA HERRADURA,2012
34180.0,34363.0,1,GENERAL ESCOBEDO,SANTA MARTHA,GUADALUPE,LA HERRADURA,2012
34180.0,34577.0,1,GENERAL ESCOBEDO,SANTA MARTHA,GUADALUPE,MELCHOR OCAMPO,2012
34134.0,35500.0,1,GENERAL ESCOBEDO,TOPO GRANDE SUR,MONTERREY,LOMAS DEL PASEO,2012
34196.0,35369.0,1,GENERAL ESCOBEDO,FRACC PASEO REAL,MONTERREY,PIO X,2012
34187.0,35392.0,1,GENERAL ESCOBEDO,LADERAS DEL TOPO CHICO,MONTERREY,HERIBERTO JARA,2012
34161.0,35145.0,1,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,MONTERREY,CONSTITUYENTES DEL 57,2012
34161.0,35068.0,1,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,MONTERREY,CROC,2012
34161.0,34750.0,1,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,JUÁREZ,EL MIRADOR,2012
34138.0,35416.0,1,GENERAL ESCOBEDO,LAS MALVINAS,MONTERREY,BALCONES DE ALTAVISTA,2012
34171.0,34713.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,JUÁREZ,BENITO JUAREZ CENTRO,2012
34171.0,34955.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,CENTRO DE MONTERREY,2012
34171.0,35102.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,FRANCISCO VILLA,2012
34171.0,35175.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,INDUSTRIAL LINCOLN,2012
34166.0,34992.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),MONTERREY,SANTA ISABEL,2012
34171.0,35259.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,VICTORIA,2012
34171.0,35295.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,CHURUBUSCO,2012
34171.0,35358.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,RINCON DEL VALLE,2012
34171.0,35369.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,PIO X,2012
34171.0,35376.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,INDEPENDENCIA,2012
34171.0,35412.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,BUROCRATAS MUNICIPALES,2012
34171.0,35546.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,MONTERREY,LA ESTANZUELA FOMERREY 45,2012
34171.0,35733.0,1,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,SAN NICOLÁS DE LOS GARZA,VALLE DE LAS FLORES,2012
34180.0,34236.0,1,GENERAL ESCOBEDO,SANTA MARTHA,GUADALUPE,CENTRO DE GUADALUPE,2012
34166.0,35062.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),MONTERREY,VALLE MORELOS,2012
34166.0,34747.0,1,GENERAL ESCOBEDO,LA ISLA (U DE P),JUÁREZ,SAN MIGUELITO 2DO SECT,2012
34180.0,34375.0,1,GENERAL ESCOBEDO,SANTA MARTHA,GUADALUPE,BENITO JUAREZ,2012
34164.0,34681.0,1,GENERAL ESCOBEDO,ESCOBEDO,GUADALUPE,SAN SEBASTIAN,2012
34138.0,35145.0,1,GENERAL ESCOBEDO,LAS MALVINAS,MONTERREY,CONSTITUYENTES DEL 57,2012
34194.0,34479.0,1,GENERAL ESCOBEDO,PROVILEON,GUADALUPE,VENTICINCO DE NOVIEMBRE,2012
34194.0,34742.0,1,GENERAL ESCOBEDO,PROVILEON,JUÁREZ,COLINAS DE SAN JUAN,2012
34194.0,34762.0,1,GENERAL ESCOBEDO,PROVILEON,JUÁREZ,PASEO DEL PRADO,2012
