,source,target,week_id,week_date
4226,34298,34575,43,2011-10-30
4227,34298,34583,43,2011-10-30
4228,34298,34961,43,2011-10-30
4229,34298,35050,43,2011-10-30
4230,34298,35102,43,2011-10-30
4231,34298,35178,43,2011-10-30
4232,34298,35250,43,2011-10-30
4233,34298,35261,43,2011-10-30
4234,34298,35289,43,2011-10-30
4235,34298,35380,43,2011-10-30
4236,34298,35837,43,2011-10-30
4237,34298,35942,43,2011-10-30
4238,34298,36001,43,2011-10-30
4239,34298,36037,43,2011-10-30
4240,34575,35102,43,2011-10-30
4241,34575,35289,43,2011-10-30
4242,34575,36001,43,2011-10-30
4243,34583,35102,43,2011-10-30
4244,34583,35289,43,2011-10-30
4245,34583,36001,43,2011-10-30
4246,34961,35102,43,2011-10-30
4247,34961,35289,43,2011-10-30
4248,34961,36001,43,2011-10-30
4249,35050,35102,43,2011-10-30
4250,35050,35289,43,2011-10-30
4251,35050,36001,43,2011-10-30
4252,35102,35178,43,2011-10-30
4253,35102,35250,43,2011-10-30
4254,35102,35261,43,2011-10-30
4255,35102,35380,43,2011-10-30
4256,35102,35837,43,2011-10-30
4257,35102,35942,43,2011-10-30
4258,35102,36037,43,2011-10-30
4259,35178,35289,43,2011-10-30
4260,35178,36001,43,2011-10-30
4261,35250,35289,43,2011-10-30
4262,35250,36001,43,2011-10-30
4263,35261,35289,43,2011-10-30
4264,35261,36001,43,2011-10-30
4265,35289,35380,43,2011-10-30
4266,35289,35837,43,2011-10-30
4267,35289,35942,43,2011-10-30
4268,35289,36037,43,2011-10-30
4269,35380,36001,43,2011-10-30
4270,35837,36001,43,2011-10-30
4271,35942,36001,43,2011-10-30
4272,36001,36037,43,2011-10-30
4273,33707,33901,44,2011-11-06
4274,33707,34298,44,2011-11-06
4275,33707,34575,44,2011-11-06
4276,33707,34583,44,2011-11-06
4277,33707,34961,44,2011-11-06
4278,33707,35050,44,2011-11-06
4279,33707,35178,44,2011-11-06
4280,33707,35250,44,2011-11-06
4281,33707,35261,44,2011-11-06
4282,33707,35380,44,2011-11-06
4283,33707,35837,44,2011-11-06
4284,33707,35942,44,2011-11-06
4285,33707,36037,44,2011-11-06
4286,33901,33901,44,2011-11-06
4287,33901,34298,44,2011-11-06
4288,33901,34575,44,2011-11-06
4289,33901,34583,44,2011-11-06
4290,33901,34622,44,2011-11-06
4291,33901,34961,44,2011-11-06
4292,33901,35050,44,2011-11-06
4293,33901,35178,44,2011-11-06
4294,33901,35250,44,2011-11-06
4295,33901,35261,44,2011-11-06
4296,33901,35289,44,2011-11-06
4297,33901,35376,44,2011-11-06
4298,33901,35380,44,2011-11-06
4299,33901,35384,44,2011-11-06
4300,33901,35436,44,2011-11-06
4301,33901,35482,44,2011-11-06
4302,33901,35545,44,2011-11-06
4303,33901,35837,44,2011-11-06
4304,33901,35942,44,2011-11-06
4305,33901,36037,44,2011-11-06
4306,34298,34622,44,2011-11-06
4307,34298,35289,44,2011-11-06
4308,34298,35376,44,2011-11-06
4309,34298,35384,44,2011-11-06
4310,34298,35436,44,2011-11-06
4311,34298,35482,44,2011-11-06
4312,34298,35545,44,2011-11-06
4313,34575,34622,44,2011-11-06
4314,34575,35289,44,2011-11-06
4315,34575,35376,44,2011-11-06
4316,34575,35384,44,2011-11-06
4317,34575,35436,44,2011-11-06
4318,34575,35482,44,2011-11-06
4319,34575,35545,44,2011-11-06
4320,34583,34622,44,2011-11-06
4321,34583,35289,44,2011-11-06
4322,34583,35376,44,2011-11-06
4323,34583,35384,44,2011-11-06
4324,34583,35436,44,2011-11-06
4325,34583,35482,44,2011-11-06
4326,34583,35545,44,2011-11-06
4327,34622,34961,44,2011-11-06
4328,34622,35050,44,2011-11-06
4329,34622,35178,44,2011-11-06
4330,34622,35250,44,2011-11-06
4331,34622,35261,44,2011-11-06
4332,34622,35380,44,2011-11-06
4333,34622,35837,44,2011-11-06
4334,34622,35942,44,2011-11-06
4335,34622,36037,44,2011-11-06
4336,34961,35289,44,2011-11-06
4337,34961,35376,44,2011-11-06
4338,34961,35384,44,2011-11-06
4339,34961,35436,44,2011-11-06
4340,34961,35482,44,2011-11-06
4341,34961,35545,44,2011-11-06
4342,35050,35289,44,2011-11-06
4343,35050,35376,44,2011-11-06
4344,35050,35384,44,2011-11-06
4345,35050,35436,44,2011-11-06
4346,35050,35482,44,2011-11-06
4347,35050,35545,44,2011-11-06
4348,35178,35289,44,2011-11-06
4349,35178,35376,44,2011-11-06
4350,35178,35384,44,2011-11-06
4351,35178,35436,44,2011-11-06
4352,35178,35482,44,2011-11-06
4353,35178,35545,44,2011-11-06
4354,35250,35289,44,2011-11-06
4355,35250,35376,44,2011-11-06
4356,35250,35384,44,2011-11-06
4357,35250,35436,44,2011-11-06
4358,35250,35482,44,2011-11-06
4359,35250,35545,44,2011-11-06
4360,35261,35289,44,2011-11-06
4361,35261,35376,44,2011-11-06
4362,35261,35384,44,2011-11-06
4363,35261,35436,44,2011-11-06
4364,35261,35482,44,2011-11-06
4365,35261,35545,44,2011-11-06
4366,35289,35380,44,2011-11-06
4367,35289,35837,44,2011-11-06
4368,35289,35942,44,2011-11-06
4369,35289,36037,44,2011-11-06
4370,35376,35380,44,2011-11-06
4371,35376,35837,44,2011-11-06
4372,35376,35942,44,2011-11-06
4373,35376,36037,44,2011-11-06
4374,35380,35384,44,2011-11-06
4375,35380,35436,44,2011-11-06
4376,35380,35482,44,2011-11-06
4377,35380,35545,44,2011-11-06
4378,35384,35837,44,2011-11-06
4379,35384,35942,44,2011-11-06
4380,35384,36037,44,2011-11-06
4381,35436,35837,44,2011-11-06
4382,35436,35942,44,2011-11-06
4383,35436,36037,44,2011-11-06
4384,35482,35837,44,2011-11-06
4385,35482,35942,44,2011-11-06
4386,35482,36037,44,2011-11-06
4387,35545,35837,44,2011-11-06
4388,35545,35942,44,2011-11-06
4389,35545,36037,44,2011-11-06
4390,33657,33707,45,2011-11-13
4391,33657,33901,45,2011-11-13
4392,33657,34622,45,2011-11-13
4393,33657,35289,45,2011-11-13
4394,33657,35376,45,2011-11-13
4395,33657,35384,45,2011-11-13
4396,33657,35436,45,2011-11-13
4397,33657,35482,45,2011-11-13
4398,33657,35545,45,2011-11-13
4399,33707,33707,45,2011-11-13
4400,33707,33886,45,2011-11-13
4401,33707,33901,45,2011-11-13
4402,33707,33925,45,2011-11-13
4403,33707,34298,45,2011-11-13
4404,33707,34622,45,2011-11-13
4405,33707,34802,45,2011-11-13
4406,33707,35009,45,2011-11-13
4407,33707,35096,45,2011-11-13
4408,33707,35243,45,2011-11-13
4409,33707,35282,45,2011-11-13
4410,33707,35289,45,2011-11-13
4411,33707,35376,45,2011-11-13
4412,33707,35384,45,2011-11-13
4413,33707,35436,45,2011-11-13
4414,33707,35482,45,2011-11-13
4415,33707,35545,45,2011-11-13
4416,33707,35937,45,2011-11-13
4417,33707,35969,45,2011-11-13
4418,33886,33901,45,2011-11-13
4419,33886,34622,45,2011-11-13
4420,33886,35289,45,2011-11-13
4421,33886,35376,45,2011-11-13
4422,33886,35384,45,2011-11-13
4423,33886,35436,45,2011-11-13
4424,33886,35482,45,2011-11-13
4425,33886,35545,45,2011-11-13
4426,33901,33925,45,2011-11-13
4427,33901,34298,45,2011-11-13
4428,33901,34802,45,2011-11-13
4429,33901,35009,45,2011-11-13
4430,33901,35096,45,2011-11-13
4431,33901,35243,45,2011-11-13
4432,33901,35282,45,2011-11-13
4433,33901,35937,45,2011-11-13
4434,33901,35969,45,2011-11-13
4435,33925,34622,45,2011-11-13
4436,33925,35289,45,2011-11-13
4437,33925,35376,45,2011-11-13
4438,33925,35384,45,2011-11-13
4439,33925,35436,45,2011-11-13
4440,33925,35482,45,2011-11-13
4441,33925,35545,45,2011-11-13
4442,34298,34622,45,2011-11-13
4443,34298,35289,45,2011-11-13
4444,34298,35376,45,2011-11-13
4445,34298,35384,45,2011-11-13
4446,34298,35436,45,2011-11-13
4447,34298,35482,45,2011-11-13
4448,34298,35545,45,2011-11-13
4449,34622,34802,45,2011-11-13
4450,34622,35009,45,2011-11-13
4451,34622,35096,45,2011-11-13
4452,34622,35243,45,2011-11-13
4453,34622,35282,45,2011-11-13
4454,34622,35937,45,2011-11-13
4455,34622,35969,45,2011-11-13
4456,34802,35289,45,2011-11-13
4457,34802,35376,45,2011-11-13
4458,34802,35384,45,2011-11-13
4459,34802,35436,45,2011-11-13
4460,34802,35482,45,2011-11-13
4461,34802,35545,45,2011-11-13
4462,35009,35289,45,2011-11-13
4463,35009,35376,45,2011-11-13
4464,35009,35384,45,2011-11-13
4465,35009,35436,45,2011-11-13
4466,35009,35482,45,2011-11-13
4467,35009,35545,45,2011-11-13
4468,35096,35289,45,2011-11-13
4469,35096,35376,45,2011-11-13
4470,35096,35384,45,2011-11-13
4471,35096,35436,45,2011-11-13
4472,35096,35482,45,2011-11-13
4473,35096,35545,45,2011-11-13
4474,35243,35289,45,2011-11-13
4475,35243,35376,45,2011-11-13
4476,35243,35384,45,2011-11-13
4477,35243,35436,45,2011-11-13
4478,35243,35482,45,2011-11-13
4479,35243,35545,45,2011-11-13
4480,35282,35289,45,2011-11-13
4481,35282,35376,45,2011-11-13
4482,35282,35384,45,2011-11-13
4483,35282,35436,45,2011-11-13
4484,35282,35482,45,2011-11-13
4485,35282,35545,45,2011-11-13
4486,35289,35937,45,2011-11-13
4487,35289,35969,45,2011-11-13
4488,35376,35937,45,2011-11-13
4489,35376,35969,45,2011-11-13
4490,35384,35937,45,2011-11-13
4491,35384,35969,45,2011-11-13
4492,35436,35937,45,2011-11-13
4493,35436,35969,45,2011-11-13
4494,35482,35937,45,2011-11-13
4495,35482,35969,45,2011-11-13
4496,35545,35937,45,2011-11-13
4497,35545,35969,45,2011-11-13
4498,33657,33820,46,2011-11-20
4499,33657,34647,46,2011-11-20
4500,33657,34955,46,2011-11-20
4501,33657,34968,46,2011-11-20
4502,33707,33820,46,2011-11-20
4503,33707,34647,46,2011-11-20
4504,33707,34955,46,2011-11-20
4505,33707,34968,46,2011-11-20
4506,33820,33886,46,2011-11-20
4507,33820,33925,46,2011-11-20
4508,33820,34298,46,2011-11-20
4509,33820,34802,46,2011-11-20
4510,33820,35009,46,2011-11-20
4511,33820,35096,46,2011-11-20
4512,33820,35243,46,2011-11-20
4513,33820,35282,46,2011-11-20
4514,33820,35937,46,2011-11-20
4515,33820,35969,46,2011-11-20
4516,33886,34647,46,2011-11-20
4517,33886,34955,46,2011-11-20
4518,33886,34968,46,2011-11-20
4519,33925,34647,46,2011-11-20
4520,33925,34955,46,2011-11-20
4521,33925,34968,46,2011-11-20
4522,34298,34647,46,2011-11-20
4523,34298,34955,46,2011-11-20
4524,34298,34968,46,2011-11-20
4525,34647,34802,46,2011-11-20
4526,34647,35009,46,2011-11-20
4527,34647,35096,46,2011-11-20
4528,34647,35243,46,2011-11-20
4529,34647,35282,46,2011-11-20
4530,34647,35937,46,2011-11-20
4531,34647,35969,46,2011-11-20
4532,34802,34955,46,2011-11-20
4533,34802,34968,46,2011-11-20
4534,34955,35009,46,2011-11-20
4535,34955,35096,46,2011-11-20
4536,34955,35243,46,2011-11-20
4537,34955,35282,46,2011-11-20
4538,34955,35937,46,2011-11-20
4539,34955,35969,46,2011-11-20
4540,34968,35009,46,2011-11-20
4541,34968,35096,46,2011-11-20
4542,34968,35243,46,2011-11-20
4543,34968,35282,46,2011-11-20
4544,34968,35937,46,2011-11-20
4545,34968,35969,46,2011-11-20
4546,33820,34298,47,2011-11-27
4547,33820,34955,47,2011-11-27
4548,33820,35172,47,2011-11-27
4549,33820,35640,47,2011-11-27
4550,34298,34647,47,2011-11-27
4551,34298,34955,47,2011-11-27
4552,34298,34968,47,2011-11-27
4553,34647,34955,47,2011-11-27
4554,34647,35172,47,2011-11-27
4555,34647,35640,47,2011-11-27
4556,34955,34955,47,2011-11-27
4557,34955,34968,47,2011-11-27
4558,34955,35172,47,2011-11-27
4559,34955,35640,47,2011-11-27
4560,34968,35172,47,2011-11-27
4561,34968,35640,47,2011-11-27
4562,33736,34298,48,2011-12-04
4563,33736,34955,48,2011-12-04
4564,33736,35172,48,2011-12-04
4565,33736,35640,48,2011-12-04
4566,34034,34298,48,2011-12-04
4567,34034,34955,48,2011-12-04
4568,34034,35172,48,2011-12-04
4569,34034,35640,48,2011-12-04
4570,34079,34298,48,2011-12-04
4571,34079,34955,48,2011-12-04
4572,34079,35172,48,2011-12-04
4573,34079,35640,48,2011-12-04
4574,34298,34313,48,2011-12-04
4575,34298,34615,48,2011-12-04
4576,34298,35283,48,2011-12-04
4577,34298,35376,48,2011-12-04
4578,34298,35506,48,2011-12-04
4579,34298,35524,48,2011-12-04
4580,34298,35869,48,2011-12-04
4581,34298,36484,48,2011-12-04
4582,34313,34955,48,2011-12-04
4583,34313,35172,48,2011-12-04
4584,34313,35640,48,2011-12-04
4585,34615,34955,48,2011-12-04
4586,34615,35172,48,2011-12-04
4587,34615,35640,48,2011-12-04
4588,34955,35283,48,2011-12-04
4589,34955,35376,48,2011-12-04
4590,34955,35506,48,2011-12-04
4591,34955,35524,48,2011-12-04
4592,34955,35869,48,2011-12-04
4593,34955,36484,48,2011-12-04
4594,35172,35283,48,2011-12-04
4595,35172,35376,48,2011-12-04
4596,35172,35506,48,2011-12-04
4597,35172,35524,48,2011-12-04
4598,35172,35869,48,2011-12-04
4599,35172,36484,48,2011-12-04
4600,35283,35640,48,2011-12-04
4601,35376,35640,48,2011-12-04
4602,35506,35640,48,2011-12-04
4603,35524,35640,48,2011-12-04
4604,35640,35869,48,2011-12-04
4605,35640,36484,48,2011-12-04
4606,33736,33953,49,2011-12-11
4607,33736,34270,49,2011-12-11
4608,33736,34955,49,2011-12-11
4609,33736,35169,49,2011-12-11
4610,33736,35454,49,2011-12-11
4611,33953,34034,49,2011-12-11
4612,33953,34079,49,2011-12-11
4613,33953,34313,49,2011-12-11
4614,33953,34615,49,2011-12-11
4615,33953,35283,49,2011-12-11
4616,33953,35376,49,2011-12-11
4617,33953,35506,49,2011-12-11
4618,33953,35524,49,2011-12-11
4619,33953,35869,49,2011-12-11
4620,33953,36484,49,2011-12-11
4621,34034,34270,49,2011-12-11
4622,34034,34955,49,2011-12-11
4623,34034,35169,49,2011-12-11
4624,34034,35454,49,2011-12-11
4625,34079,34270,49,2011-12-11
4626,34079,34955,49,2011-12-11
4627,34079,35169,49,2011-12-11
4628,34079,35454,49,2011-12-11
4629,34270,34313,49,2011-12-11
4630,34270,34615,49,2011-12-11
4631,34270,35283,49,2011-12-11
4632,34270,35376,49,2011-12-11
4633,34270,35506,49,2011-12-11
4634,34270,35524,49,2011-12-11
4635,34270,35869,49,2011-12-11
4636,34270,36484,49,2011-12-11
4637,34313,34955,49,2011-12-11
4638,34313,35169,49,2011-12-11
4639,34313,35454,49,2011-12-11
4640,34615,34955,49,2011-12-11
4641,34615,35169,49,2011-12-11
4642,34615,35454,49,2011-12-11
4643,34955,35283,49,2011-12-11
4644,34955,35376,49,2011-12-11
4645,34955,35506,49,2011-12-11
4646,34955,35524,49,2011-12-11
4647,34955,35869,49,2011-12-11
4648,34955,36484,49,2011-12-11
4649,35169,35283,49,2011-12-11
4650,35169,35376,49,2011-12-11
4651,35169,35506,49,2011-12-11
4652,35169,35524,49,2011-12-11
4653,35169,35869,49,2011-12-11
4654,35169,36484,49,2011-12-11
4655,35283,35454,49,2011-12-11
4656,35376,35454,49,2011-12-11
4657,35454,35506,49,2011-12-11
4658,35454,35524,49,2011-12-11
4659,35454,35869,49,2011-12-11
4660,35454,36484,49,2011-12-11
4661,33771,33953,50,2011-12-18
4662,33771,34270,50,2011-12-18
4663,33771,34955,50,2011-12-18
4664,33771,35169,50,2011-12-18
4665,33771,35454,50,2011-12-18
4666,33901,33953,50,2011-12-18
4667,33901,34270,50,2011-12-18
4668,33901,34955,50,2011-12-18
4669,33901,35169,50,2011-12-18
4670,33901,35454,50,2011-12-18
4671,33953,33965,50,2011-12-18
4672,33953,34161,50,2011-12-18
4673,33953,34251,50,2011-12-18
4674,33953,34431,50,2011-12-18
4675,33953,34461,50,2011-12-18
4676,33953,34713,50,2011-12-18
4677,33953,35178,50,2011-12-18
4678,33953,35458,50,2011-12-18
4679,33953,36459,50,2011-12-18
4680,33965,34270,50,2011-12-18
4681,33965,34955,50,2011-12-18
4682,33965,35169,50,2011-12-18
4683,33965,35454,50,2011-12-18
4684,34161,34270,50,2011-12-18
4685,34161,34955,50,2011-12-18
4686,34161,35169,50,2011-12-18
4687,34161,35454,50,2011-12-18
4688,34251,34270,50,2011-12-18
4689,34251,34955,50,2011-12-18
4690,34251,35169,50,2011-12-18
4691,34251,35454,50,2011-12-18
4692,34270,34431,50,2011-12-18
4693,34270,34461,50,2011-12-18
4694,34270,34713,50,2011-12-18
4695,34270,35178,50,2011-12-18
4696,34270,35458,50,2011-12-18
4697,34270,36459,50,2011-12-18
4698,34431,34955,50,2011-12-18
4699,34431,35169,50,2011-12-18
4700,34431,35454,50,2011-12-18
4701,34461,34955,50,2011-12-18
4702,34461,35169,50,2011-12-18
4703,34461,35454,50,2011-12-18
4704,34713,34955,50,2011-12-18
4705,34713,35169,50,2011-12-18
4706,34713,35454,50,2011-12-18
4707,34955,35178,50,2011-12-18
4708,34955,35458,50,2011-12-18
4709,34955,36459,50,2011-12-18
4710,35169,35178,50,2011-12-18
4711,35169,35458,50,2011-12-18
4712,35169,36459,50,2011-12-18
4713,35178,35454,50,2011-12-18
4714,35454,35458,50,2011-12-18
4715,35454,36459,50,2011-12-18
4716,33771,33901,51,2011-12-25
4717,33901,33901,51,2011-12-25
4718,33901,33965,51,2011-12-25
4719,33901,34161,51,2011-12-25
4720,33901,34251,51,2011-12-25
4721,33901,34431,51,2011-12-25
4722,33901,34461,51,2011-12-25
4723,33901,34713,51,2011-12-25
4724,33901,35178,51,2011-12-25
4725,33901,35458,51,2011-12-25
4726,33901,36459,51,2011-12-25
4727,33901,33901,52,2012-01-01
4728,33901,34955,52,2012-01-01
4729,33901,35004,52,2012-01-01
4730,33901,35178,52,2012-01-01
4731,33901,35450,52,2012-01-01
4732,33901,35953,52,2012-01-01
4733,33901,36503,52,2012-01-01
4734,33623,33901,53,2012-01-08
4735,33623,34955,53,2012-01-08
4736,33623,35004,53,2012-01-08
4737,33623,35178,53,2012-01-08
4738,33623,35450,53,2012-01-08
4739,33623,35953,53,2012-01-08
4740,33623,36503,53,2012-01-08
4741,33689,33901,53,2012-01-08
4742,33689,34955,53,2012-01-08
4743,33689,35004,53,2012-01-08
4744,33689,35178,53,2012-01-08
4745,33689,35450,53,2012-01-08
4746,33689,35953,53,2012-01-08
4747,33689,36503,53,2012-01-08
4748,33835,33901,53,2012-01-08
4749,33835,34955,53,2012-01-08
4750,33835,35004,53,2012-01-08
4751,33835,35178,53,2012-01-08
4752,33835,35450,53,2012-01-08
4753,33835,35953,53,2012-01-08
4754,33835,36503,53,2012-01-08
4755,33901,33901,53,2012-01-08
4756,33901,34955,53,2012-01-08
4757,33901,34955,53,2012-01-08
4758,33901,35004,53,2012-01-08
4759,33901,35009,53,2012-01-08
4760,33901,35143,53,2012-01-08
4761,33901,35178,53,2012-01-08
4762,33901,35240,53,2012-01-08
4763,33901,35264,53,2012-01-08
4764,33901,35376,53,2012-01-08
4765,33901,35384,53,2012-01-08
4766,33901,35416,53,2012-01-08
4767,33901,35450,53,2012-01-08
4768,33901,35588,53,2012-01-08
4769,33901,35917,53,2012-01-08
4770,33901,35953,53,2012-01-08
4771,33901,36488,53,2012-01-08
4772,33901,36503,53,2012-01-08
4773,34955,34955,53,2012-01-08
4774,34955,35004,53,2012-01-08
4775,34955,35009,53,2012-01-08
4776,34955,35143,53,2012-01-08
4777,34955,35178,53,2012-01-08
4778,34955,35240,53,2012-01-08
4779,34955,35264,53,2012-01-08
4780,34955,35376,53,2012-01-08
4781,34955,35384,53,2012-01-08
4782,34955,35416,53,2012-01-08
4783,34955,35450,53,2012-01-08
4784,34955,35588,53,2012-01-08
4785,34955,35917,53,2012-01-08
4786,34955,35953,53,2012-01-08
4787,34955,36488,53,2012-01-08
4788,34955,36503,53,2012-01-08
4789,35004,35009,53,2012-01-08
4790,35004,35143,53,2012-01-08
4791,35004,35240,53,2012-01-08
4792,35004,35264,53,2012-01-08
4793,35004,35376,53,2012-01-08
4794,35004,35384,53,2012-01-08
4795,35004,35416,53,2012-01-08
4796,35004,35588,53,2012-01-08
4797,35004,35917,53,2012-01-08
4798,35004,36488,53,2012-01-08
4799,35009,35178,53,2012-01-08
4800,35009,35450,53,2012-01-08
4801,35009,35953,53,2012-01-08
4802,35009,36503,53,2012-01-08
4803,35143,35178,53,2012-01-08
4804,35143,35450,53,2012-01-08
4805,35143,35953,53,2012-01-08
4806,35143,36503,53,2012-01-08
4807,35178,35240,53,2012-01-08
4808,35178,35264,53,2012-01-08
4809,35178,35376,53,2012-01-08
4810,35178,35384,53,2012-01-08
4811,35178,35416,53,2012-01-08
4812,35178,35588,53,2012-01-08
4813,35178,35917,53,2012-01-08
4814,35178,36488,53,2012-01-08
4815,35240,35450,53,2012-01-08
4816,35240,35953,53,2012-01-08
4817,35240,36503,53,2012-01-08
4818,35264,35450,53,2012-01-08
4819,35264,35953,53,2012-01-08
4820,35264,36503,53,2012-01-08
4821,35376,35450,53,2012-01-08
4822,35376,35953,53,2012-01-08
4823,35376,36503,53,2012-01-08
4824,35384,35450,53,2012-01-08
4825,35384,35953,53,2012-01-08
4826,35384,36503,53,2012-01-08
4827,35416,35450,53,2012-01-08
4828,35416,35953,53,2012-01-08
4829,35416,36503,53,2012-01-08
4830,35450,35588,53,2012-01-08
4831,35450,35917,53,2012-01-08
4832,35450,36488,53,2012-01-08
4833,35588,35953,53,2012-01-08
4834,35588,36503,53,2012-01-08
4835,35917,35953,53,2012-01-08
4836,35917,36503,53,2012-01-08
4837,35953,36488,53,2012-01-08
4838,36488,36503,53,2012-01-08
4839,33623,33651,54,2012-01-15
4840,33623,33864,54,2012-01-15
4841,33623,33880,54,2012-01-15
4842,33623,33901,54,2012-01-15
4843,33623,34041,54,2012-01-15
4844,33623,34066,54,2012-01-15
4845,33623,34287,54,2012-01-15
4846,33623,34357,54,2012-01-15
4847,33623,34529,54,2012-01-15
4848,33623,34536,54,2012-01-15
4849,33623,34955,54,2012-01-15
4850,33623,35010,54,2012-01-15
4851,33623,35061,54,2012-01-15
4852,33623,35102,54,2012-01-15
4853,33623,35259,54,2012-01-15
4854,33623,35376,54,2012-01-15
4855,33623,35404,54,2012-01-15
4856,33651,33689,54,2012-01-15
4857,33651,33835,54,2012-01-15
4858,33651,33901,54,2012-01-15
4859,33651,34955,54,2012-01-15
4860,33651,35009,54,2012-01-15
4861,33651,35143,54,2012-01-15
4862,33651,35240,54,2012-01-15
4863,33651,35264,54,2012-01-15
4864,33651,35376,54,2012-01-15
4865,33651,35384,54,2012-01-15
4866,33651,35416,54,2012-01-15
4867,33651,35588,54,2012-01-15
4868,33651,35917,54,2012-01-15
4869,33651,36488,54,2012-01-15
4870,33689,33864,54,2012-01-15
4871,33689,33880,54,2012-01-15
4872,33689,33901,54,2012-01-15
4873,33689,34041,54,2012-01-15
4874,33689,34066,54,2012-01-15
4875,33689,34287,54,2012-01-15
4876,33689,34357,54,2012-01-15
4877,33689,34529,54,2012-01-15
4878,33689,34536,54,2012-01-15
4879,33689,34955,54,2012-01-15
4880,33689,35010,54,2012-01-15
4881,33689,35061,54,2012-01-15
4882,33689,35102,54,2012-01-15
4883,33689,35259,54,2012-01-15
4884,33689,35376,54,2012-01-15
4885,33689,35404,54,2012-01-15
4886,33835,33864,54,2012-01-15
4887,33835,33880,54,2012-01-15
4888,33835,33901,54,2012-01-15
4889,33835,34041,54,2012-01-15
4890,33835,34066,54,2012-01-15
4891,33835,34287,54,2012-01-15
4892,33835,34357,54,2012-01-15
4893,33835,34529,54,2012-01-15
4894,33835,34536,54,2012-01-15
4895,33835,34955,54,2012-01-15
4896,33835,35010,54,2012-01-15
4897,33835,35061,54,2012-01-15
4898,33835,35102,54,2012-01-15
4899,33835,35259,54,2012-01-15
4900,33835,35376,54,2012-01-15
4901,33835,35404,54,2012-01-15
4902,33864,33901,54,2012-01-15
4903,33864,34955,54,2012-01-15
4904,33864,35009,54,2012-01-15
4905,33864,35143,54,2012-01-15
4906,33864,35240,54,2012-01-15
4907,33864,35264,54,2012-01-15
4908,33864,35376,54,2012-01-15
4909,33864,35384,54,2012-01-15
4910,33864,35416,54,2012-01-15
4911,33864,35588,54,2012-01-15
4912,33864,35917,54,2012-01-15
4913,33864,36488,54,2012-01-15
4914,33880,33901,54,2012-01-15
4915,33880,34955,54,2012-01-15
4916,33880,35009,54,2012-01-15
4917,33880,35143,54,2012-01-15
4918,33880,35240,54,2012-01-15
4919,33880,35264,54,2012-01-15
4920,33880,35376,54,2012-01-15
4921,33880,35384,54,2012-01-15
4922,33880,35416,54,2012-01-15
4923,33880,35588,54,2012-01-15
4924,33880,35917,54,2012-01-15
4925,33880,36488,54,2012-01-15
4926,33901,33901,54,2012-01-15
4927,33901,34041,54,2012-01-15
4928,33901,34066,54,2012-01-15
4929,33901,34287,54,2012-01-15
4930,33901,34357,54,2012-01-15
4931,33901,34529,54,2012-01-15
4932,33901,34536,54,2012-01-15
4933,33901,34955,54,2012-01-15
4934,33901,34955,54,2012-01-15
4935,33901,35009,54,2012-01-15
4936,33901,35010,54,2012-01-15
4937,33901,35061,54,2012-01-15
4938,33901,35102,54,2012-01-15
4939,33901,35143,54,2012-01-15
4940,33901,35240,54,2012-01-15
4941,33901,35259,54,2012-01-15
4942,33901,35264,54,2012-01-15
4943,33901,35376,54,2012-01-15
4944,33901,35376,54,2012-01-15
4945,33901,35384,54,2012-01-15
4946,33901,35404,54,2012-01-15
4947,33901,35416,54,2012-01-15
4948,33901,35588,54,2012-01-15
4949,33901,35917,54,2012-01-15
4950,33901,36488,54,2012-01-15
4951,34041,34955,54,2012-01-15
4952,34041,35009,54,2012-01-15
4953,34041,35143,54,2012-01-15
4954,34041,35240,54,2012-01-15
4955,34041,35264,54,2012-01-15
4956,34041,35376,54,2012-01-15
4957,34041,35384,54,2012-01-15
4958,34041,35416,54,2012-01-15
4959,34041,35588,54,2012-01-15
4960,34041,35917,54,2012-01-15
4961,34041,36488,54,2012-01-15
4962,34066,34955,54,2012-01-15
4963,34066,35009,54,2012-01-15
4964,34066,35143,54,2012-01-15
4965,34066,35240,54,2012-01-15
4966,34066,35264,54,2012-01-15
4967,34066,35376,54,2012-01-15
4968,34066,35384,54,2012-01-15
4969,34066,35416,54,2012-01-15
4970,34066,35588,54,2012-01-15
4971,34066,35917,54,2012-01-15
4972,34066,36488,54,2012-01-15
4973,34287,34955,54,2012-01-15
4974,34287,35009,54,2012-01-15
4975,34287,35143,54,2012-01-15
4976,34287,35240,54,2012-01-15
4977,34287,35264,54,2012-01-15
4978,34287,35376,54,2012-01-15
4979,34287,35384,54,2012-01-15
4980,34287,35416,54,2012-01-15
4981,34287,35588,54,2012-01-15
4982,34287,35917,54,2012-01-15
4983,34287,36488,54,2012-01-15
4984,34357,34955,54,2012-01-15
4985,34357,35009,54,2012-01-15
4986,34357,35143,54,2012-01-15
4987,34357,35240,54,2012-01-15
4988,34357,35264,54,2012-01-15
4989,34357,35376,54,2012-01-15
4990,34357,35384,54,2012-01-15
4991,34357,35416,54,2012-01-15
4992,34357,35588,54,2012-01-15
4993,34357,35917,54,2012-01-15
4994,34357,36488,54,2012-01-15
4995,34529,34955,54,2012-01-15
4996,34529,35009,54,2012-01-15
4997,34529,35143,54,2012-01-15
4998,34529,35240,54,2012-01-15
4999,34529,35264,54,2012-01-15
5000,34529,35376,54,2012-01-15
5001,34529,35384,54,2012-01-15
5002,34529,35416,54,2012-01-15
