source,target,weight
34344,35376,1
34344,35381,1
34344,35915,1
34344,36247,1
34344,36402,1
34344,36471,1
34344,36476,1
34353,34600,1
34353,34607,1
34353,34750,1
34353,34955,1
34353,35068,1
34353,35264,1
34353,35478,1
34353,35532,1
34357,34529,1
34357,34536,1
34357,34786,1
34357,34955,1
34357,35010,1
34357,35061,1
34357,35074,1
34357,35102,1
34357,35125,1
34357,35259,1
34357,35376,1
34357,35404,1
34358,34955,1
34358,34958,1
34358,34961,1
34358,35121,1
34358,35915,1
34358,36377,1
34359,34643,1
34359,34648,1
34359,35068,1
34359,35264,1
34359,35305,1
34359,35424,1
34359,35696,1
34362,34969,1
34362,35209,1
34362,36344,1
34363,34719,1
34363,34747,1
34363,34992,1
34363,35062,1
34363,35116,1
34363,35300,1
34363,35404,1
34363,35412,1
34366,34614,1
34366,34955,1
34366,35010,1
34366,35030,1
34366,35283,1
34366,35384,1
34366,35395,1
34366,35447,1
34366,35478,1
34366,35937,1
34366,36471,1
34368,34507,1
34368,34603,1
34368,35102,1
34368,35557,1
34368,35724,1
34368,36383,1
34369,35083,1
34369,35247,1
34369,35376,1
34369,35633,1
34373,34768,1
34373,34776,1
34373,35096,1
34373,35285,1
34373,35362,1
34373,35384,1
34373,35545,1
34373,35937,1
34373,36399,1
34375,34382,1
34375,34502,1
34375,34507,1
34375,34536,1
34375,34577,1
34375,34634,1
34375,34677,1
34375,34955,2
34375,35079,1
34375,35102,1
34375,35228,1
34375,35246,1
34375,35330,1
34375,35376,1
34375,35378,1
34375,35388,1
34375,35412,1
34375,35460,1
34375,35629,1
34375,35716,1
34375,35912,1
34375,35937,1
34375,36311,1
34375,36356,1
34376,35588,1
34380,34435,1
34380,34536,1
34380,34955,1
34380,35264,1
34380,35279,1
34380,35282,1
34380,35425,1
34380,35445,1
34380,35461,1
34380,35534,1
34380,35915,1
34380,36329,1
34380,36425,1
34380,36488,1
34382,34507,1
34382,34634,1
34382,35228,1
34382,35378,1
34382,35412,1
34382,35460,1
34382,35912,1
34382,35937,1
34382,36356,1
34383,36319,1
34391,34750,2
34391,35171,1
34391,35290,1
34391,35362,1
34391,35376,1
34391,35424,1
34391,35464,1
34391,35488,1
34391,35534,1
34391,35588,1
34391,35959,1
34391,36279,1
34391,36310,1
34391,36319,1
34395,34456,1
34395,34507,1
34395,34713,2
34395,34718,1
34395,34748,1
34395,34955,2
34395,35000,1
34395,35002,1
34395,35162,1
34395,35178,1
34395,35237,1
34395,35274,1
34395,35371,1
34395,35376,1
34395,35442,1
34395,35449,1
34395,35535,1
34395,35545,1
34395,35572,1
34395,35629,1
34395,35788,1
34395,35792,1
34395,36179,1
34395,36241,1
34395,36484,1
34404,34759,1
34404,34761,1
34404,35143,1
34404,35224,1
34404,35286,1
34404,35376,1
34404,35380,1
34404,35410,1
34404,35454,1
34407,34955,1
34407,35267,1
34407,35420,1
34407,35557,1
34413,34481,1
34413,35080,1
34418,35162,1
34418,35376,1
34431,34461,1
34431,34713,1
34431,34955,1
34431,35178,1
34431,35458,1
34431,36295,1
34431,36310,1
34431,36329,1
34431,36393,1
34431,36452,1
34431,36459,1
34435,34536,1
34435,34955,1
34435,35264,1
34435,35279,1
34435,35282,1
34435,35425,1
34435,35445,1
34435,35461,1
34435,35534,1
34435,35915,1
34435,35937,1
34435,36329,1
34435,36425,1
34435,36488,1
34452,36336,1
34454,34590,1
34454,35266,1
34454,35360,1
34454,35376,1
34454,35395,1
34454,35532,1
34454,35629,1
34454,35656,1
34454,35973,1
34454,36001,1
34456,34713,1
34456,35000,1
34456,35274,1
34456,35535,1
34458,34955,1
34458,35102,1
34458,35133,1
34458,35404,1
34458,35464,1
34458,35937,1
34458,35941,1
34461,34507,1
34461,34519,1
34461,34634,1
34461,34650,1
34461,34713,1
34461,34955,2
34461,34956,1
34461,35102,1
34461,35178,2
34461,35232,1
34461,35261,1
34461,35264,1
34461,35289,1
34461,35365,1
34461,35377,1
34461,35409,1
34461,35454,1
34461,35458,1
34461,35478,1
34461,35530,1
34461,35557,1
34461,35829,1
34461,36404,1
34461,36459,1
34461,36484,1
34461,36488,1
34461,36502,1
34479,34742,1
34479,34762,1
34479,35087,1
34480,35033,1
34480,35111,1
34480,35481,1
34480,35629,1
34480,35638,1
34480,36378,1
34481,35080,1
34495,34536,1
34495,34713,1
34495,35061,1
34495,35102,1
34495,35133,1
34495,35146,1
34495,35384,1
34495,36059,1
34502,34536,1
34502,34677,1
34502,34955,1
34502,35079,1
34502,35246,1
34502,35330,1
34502,35629,1
34502,35716,1
34502,36311,1
34504,36313,1
34507,34603,1
34507,34634,1
34507,34718,1
34507,34748,1
34507,34955,1
34507,35002,1
34507,35102,1
34507,35228,1
34507,35232,1
34507,35237,1
34507,35376,1
34507,35378,1
34507,35409,1
34507,35412,1
34507,35460,1
34507,35545,1
34507,35557,1
34507,35572,1
34507,35629,1
34507,35724,1
34507,35829,1
34507,35912,1
34507,35937,1
34507,36356,1
34507,36383,1
34507,36484,2
34512,34664,1
34512,34887,1
34512,35098,1
34512,35168,1
34512,35213,1
34512,35376,1
34512,35404,1
34512,35923,1
34513,35009,1
34513,35369,1
34513,36438,1
34515,35243,1
34515,35687,1
34519,36404,1
34524,34802,1
34524,35007,1
34524,35150,1
34524,35497,1
34524,36277,1
34525,34719,1
34525,34724,1
34525,34955,1
34525,35028,1
34525,35068,1
34525,35087,1
34525,35285,1
34525,35350,1
34525,35442,2
34525,35534,1
34525,35957,1
34525,36429,1
34525,36476,1
34527,34760,1
34527,34802,1
34527,35376,1
34527,35380,1
34527,35407,1
34527,35447,1
34527,35524,1
34527,35788,1
34527,36266,1
34527,36459,1
34527,36488,1
34529,34536,1
34529,34955,1
34529,35010,1
34529,35061,1
34529,35102,1
34529,35259,1
34529,35376,1
34529,35404,1
34530,34750,1
34530,35376,1
34532,34759,1
34532,34955,1
34532,35074,1
34532,35116,1
34532,35264,1
34536,34677,1
34536,34713,1
34536,34955,4
34536,34961,1
34536,34990,1
34536,35010,1
34536,35061,2
34536,35079,1
34536,35102,2
34536,35123,1
34536,35133,1
34536,35146,1
34536,35232,1
34536,35246,1
34536,35259,1
34536,35264,1
34536,35279,1
34536,35282,1
34536,35290,1
34536,35330,1
34536,35376,1
34536,35384,1
34536,35404,1
34536,35425,1
34536,35445,1
34536,35461,1
34536,35534,1
34536,35629,1
34536,35716,2
34536,35915,1
34536,35991,1
34536,36059,1
34536,36311,1
34536,36320,1
34536,36329,1
34536,36425,1
34536,36488,1
34553,34713,1
34553,34978,1
34553,35123,1
34553,35250,1
34565,35936,1
34565,36014,1
34565,36426,1
34565,36484,1
34575,34583,1
34575,34961,1
34575,35050,1
34575,35178,1
34575,35250,2
34575,35259,1
34575,35261,1
34575,35380,1
34575,35716,1
34575,35837,1
34575,35942,1
34575,36037,1
34575,36281,1
34577,34955,1
34577,35102,1
34577,35388,1
34581,34955,1
34581,35289,1
34581,35545,1
34581,35588,1
34581,35629,1
34581,35836,1
34581,36061,1
34582,35473,1
34582,36307,1
34583,34961,1
34583,35050,1
34583,35178,1
34583,35250,1
34583,35261,1
34583,35380,1
34583,35837,1
34583,35942,1
34583,36037,1
34585,34955,1
34585,35368,1
34585,35418,1
34587,34640,1
34587,34718,1
34587,34719,1
34587,34741,1
34587,35030,1
34587,35172,1
34587,35203,1
34587,35282,1
34587,35285,1
34587,35369,1
34587,35376,1
34587,35548,1
34587,35973,1
34587,36486,1
34590,35266,1
34590,35360,1
34590,35376,1
34590,35395,1
34590,35532,1
34590,35629,1
34590,35656,1
34590,35973,1
34590,36001,1
34600,34607,1
34600,34750,1
34600,34955,1
34600,35068,1
34600,35264,1
34600,35478,1
34600,35532,1
34601,34713,1
34601,35173,1
34601,35384,1
34601,35502,1
34601,35978,1
34603,34713,1
34603,34719,1
34603,34794,1
34603,34887,1
34603,34955,3
34603,34960,1
34603,35025,1
34603,35068,1
34603,35082,1
34603,35102,1
34603,35125,1
34603,35162,1
34603,35168,1
34603,35251,1
34603,35257,1
34603,35368,1
34603,35376,2
34603,35412,1
34603,35450,1
34603,35455,1
34603,35557,1
34603,35588,1
34603,35694,1
34603,35724,1
34603,35777,1
34603,36000,1
34603,36383,2
34603,36426,1
34603,36459,1
34603,36482,1
34607,34750,1
34607,34955,1
34607,35068,1
34607,35264,1
34607,35478,1
34607,35532,1
34608,35102,1
34608,35245,1
34608,35250,1
34608,35376,1
34608,35407,1
34608,35524,1
34613,35170,1
34614,34955,2
34614,35010,1
34614,35030,1
34614,35038,1
34614,35133,1
34614,35283,1
34614,35395,1
34614,35420,1
34614,35453,1
34614,35478,1
34614,35860,1
34614,35937,1
34615,35140,1
34615,35283,1
34615,35376,1
34615,35506,1
34615,35524,1
34615,35869,1
34615,36484,1
34619,34700,1
34619,34713,1
34619,34763,1
34619,34955,1
34619,35009,1
34619,35022,1
34619,35245,1
34619,35293,1
34619,35377,1
34619,35517,1
34619,35588,1
34619,35629,1
34619,35937,1
34619,36289,1
34619,36515,1
34622,35289,1
34622,35376,1
34622,35384,1
34622,35436,1
34622,35482,1
34622,35545,1
34625,35498,1
34625,35641,1
34625,35712,1
34630,35092,1
34630,35102,1
34630,35264,1
34630,35271,1
34630,35339,1
34630,35524,1
34630,35588,1
34630,36250,1
34632,35102,1
34632,35164,1
34632,35264,1
34632,35395,1
34632,35524,1
34632,35588,1
34632,35851,1
34634,34955,2
34634,34956,1
34634,35102,1
34634,35168,1
34634,35228,1
34634,35261,1
34634,35264,2
34634,35365,1
34634,35377,1
34634,35378,1
34634,35384,1
34634,35412,1
34634,35418,1
34634,35454,1
34634,35460,1
34634,35557,1
34634,35776,1
34634,35912,1
34634,35931,1
34634,35937,1
34634,36356,1
34640,34718,1
34640,34719,1
34640,35203,1
34640,35285,1
34640,35369,1
34640,35376,1
34640,36486,1
34643,34648,1
34643,35068,1
34643,35264,1
34643,35305,1
34643,35424,1
34643,35696,1
34647,34746,1
34647,34955,2
34647,34968,1
34647,35010,1
34647,35245,1
34647,35376,1
34647,35384,1
34647,35404,1
34647,35449,1
34647,35465,1
34647,35534,1
34647,35808,1
34647,36050,1
34648,34681,1
34648,35009,1
34648,35050,1
34648,35068,1
34648,35264,1
34648,35305,1
34648,35377,1
34648,35393,1
34648,35424,1
34648,35696,1
34648,35716,1
34650,34741,1
34650,34955,1
34650,35131,1
34650,35178,1
34650,35289,1
34650,35376,1
34650,35478,1
34650,35530,1
34650,35534,1
34650,36422,1
34650,36488,1
34650,36502,1
34654,34961,1
34654,35123,1
34654,35384,1
34654,35443,1
34654,35549,1
34654,35993,1
34654,36459,1
34664,34887,1
34664,35213,1
34664,35404,1
34677,34955,1
34677,35079,1
34677,35246,1
34677,35330,1
34677,35629,1
34677,35716,1
34677,36311,1
34681,34727,1
34681,34955,1
34681,35009,2
34681,35050,1
34681,35157,1
34681,35377,1
34681,35393,1
34681,35442,1
34681,35716,1
34681,36030,1
34681,36277,1
34681,36404,1
34683,34742,1
34683,35036,1
34683,35050,1
34683,35123,1
34683,35376,1
34683,36375,1
34697,34779,1
34697,34955,1
34697,35245,1
34697,35376,1
34700,34713,1
34700,34763,1
34700,34955,1
34700,35009,1
34700,35022,1
34700,35245,1
34700,35293,1
34700,35377,1
34700,35517,1
34700,35588,1
34700,35629,1
34700,35937,1
34700,36289,1
34700,36515,1
34713,34719,1
34713,34720,1
34713,34725,1
34713,34728,2
34713,34735,1
34713,34742,1
34713,34763,2
34713,34794,1
34713,34955,9
34713,34961,1
34713,34978,2
34713,34989,1
34713,34990,1
34713,34998,1
34713,35000,1
34713,35002,1
34713,35003,1
34713,35009,3
34713,35010,1
34713,35022,1
34713,35052,1
34713,35061,1
34713,35068,2
34713,35082,1
34713,35102,2
34713,35123,1
34713,35132,1
34713,35133,1
34713,35143,1
34713,35146,1
34713,35152,1
34713,35161,2
34713,35162,1
34713,35168,1
34713,35169,1
34713,35172,1
34713,35173,1
34713,35178,2
34713,35234,1
34713,35238,1
34713,35245,2
34713,35250,1
34713,35261,2
34713,35264,3
34713,35273,1
34713,35274,1
34713,35282,1
34713,35283,1
34713,35286,1
34713,35293,1
34713,35295,1
34713,35297,1
34713,35330,1
34713,35358,2
34713,35359,1
34713,35368,2
34713,35369,1
34713,35371,1
34713,35376,5
34713,35377,1
34713,35380,2
34713,35384,4
34713,35385,1
34713,35406,1
34713,35412,2
34713,35427,1
34713,35442,3
34713,35449,1
34713,35450,1
34713,35458,1
34713,35502,1
34713,35514,1
34713,35517,1
34713,35535,1
34713,35548,1
34713,35588,1
34713,35629,1
34713,35645,1
34713,35686,1
34713,35724,1
34713,35786,1
34713,35788,1
34713,35792,1
34713,35797,1
34713,35841,1
34713,35875,1
34713,35918,1
34713,35936,1
34713,35937,2
34713,35964,1
34713,35978,1
34713,36059,1
34713,36061,1
34713,36128,1
34713,36179,1
34713,36241,1
34713,36289,1
34713,36327,1
34713,36383,1
34713,36421,1
34713,36425,1
34713,36446,1
34713,36459,2
34713,36477,1
34713,36482,1
34713,36484,1
34713,36515,1
34713,36516,1
34717,34988,1
34717,35102,1
34717,35404,1
34717,36415,1
34718,34719,1
34718,34748,1
34718,34955,1
34718,35002,1
34718,35203,1
34718,35237,1
34718,35285,1
34718,35369,1
34718,35376,2
34718,35545,1
34718,35572,1
34718,35629,1
34718,36484,1
34718,36486,1
34719,34747,1
34719,34750,1
34719,34794,1
34719,34955,1
34719,34975,1
34719,34990,1
34719,34992,1
34719,35028,1
34719,35062,1
34719,35082,1
34719,35116,1
34719,35149,1
34719,35170,1
34719,35203,1
34719,35233,1
34719,35250,1
34719,35285,2
34719,35300,1
34719,35350,1
34719,35368,1
34719,35369,2
34719,35376,3
34719,35404,1
34719,35412,1
34719,35442,1
34719,35458,1
34719,35529,1
34719,35752,1
34719,35957,1
34719,36251,1
34719,36266,1
34719,36383,1
34719,36429,1
34719,36476,2
34719,36482,1
34719,36486,1
34720,35143,1
34720,35548,1
34720,35974,1
34720,35976,1
34720,36425,1
34724,34763,1
34724,34955,1
34724,35062,1
34724,35068,1
34724,35087,1
34724,35376,1
34724,35442,1
34724,35483,1
34724,35534,1
34724,36257,1
34725,34742,1
34725,34955,2
34725,34998,1
34725,35002,1
34725,35068,1
34725,35102,1
34725,35132,1
34725,35236,1
34725,35245,1
34725,35283,1
34725,35404,1
34725,35786,1
34725,35875,1
34725,36327,1
34725,36462,1
34727,34955,1
34727,35009,1
34727,35157,1
34727,35442,1
34727,36030,1
34727,36277,1
34727,36404,1
34728,34735,1
34728,34763,1
34728,34990,1
34728,35009,1
34728,35168,1
34728,35169,1
34728,35172,1
34728,35261,1
34728,35264,1
34728,35359,1
34728,35376,1
34728,35380,1
34728,35384,1
34728,35404,1
34728,35412,1
34728,35627,1
34728,35841,1
34728,35873,1
34728,35931,1
34728,35937,1
34728,36484,1
34728,36516,1
34733,34960,1
34733,35010,1
34733,35029,1
34733,35111,1
34733,35250,1
34733,35251,1
34733,35281,1
34733,35376,1
34733,35489,1
34733,35524,1
34733,35707,1
34733,35783,1
34733,35785,1
34735,34747,1
34735,34757,1
34735,34763,1
34735,34959,1
34735,34990,1
34735,35009,1
34735,35168,1
34735,35169,1
34735,35172,1
34735,35261,1
34735,35264,2
34735,35290,1
34735,35376,1
34735,35384,1
34735,35404,1
34735,35412,1
34735,35420,1
34735,35897,1
34735,35955,1
34735,36404,1
34735,36488,1
34735,36516,1
34737,36430,1
34741,35102,1
34741,35131,1
34741,35172,1
34741,35250,1
34741,35282,1
34741,35300,1
34741,35376,1
34741,35534,1
34741,35548,1
34741,36422,1
34742,34745,1
34742,34762,1
34742,34955,1
34742,34998,1
34742,35002,1
34742,35036,1
34742,35050,1
34742,35068,1
34742,35087,1
34742,35123,1
34742,35132,1
34742,35239,1
34742,35242,1
34742,35245,1
34742,35279,1
34742,35283,1
34742,35376,1
34742,35449,1
34742,35786,1
34742,35875,1
34742,36327,1
34742,36375,1
34745,35242,1
34745,35449,1
34746,34955,2
34746,35010,1
34746,35245,1
34746,35376,1
34746,35384,1
34746,35404,1
34746,35445,1
34746,35449,1
34746,35465,1
34746,35534,1
34746,35808,1
34746,36050,1
34746,36337,1
34747,34757,1
34747,34959,1
34747,34992,1
34747,35062,1
34747,35116,1
34747,35264,1
34747,35290,1
34747,35300,1
34747,35376,1
34747,35404,2
34747,35412,2
34747,35420,1
34747,35897,1
34747,36404,1
34747,36488,1
34748,34955,1
34748,35002,1
34748,35237,1
34748,35376,1
34748,35545,1
34748,35572,1
34748,35629,1
34748,36484,1
34750,34955,2
34750,34975,1
34750,34990,1
34750,35068,2
34750,35145,1
34750,35169,1
34750,35246,1
34750,35264,1
34750,35376,3
34750,35424,1
34750,35478,1
34750,35532,1
34750,35587,1
34750,35637,1
34750,35825,1
34750,35872,1
34750,35963,1
34750,36310,1
34750,36319,1
34750,36476,1
34751,35064,1
34751,35253,1
34751,35264,1
34751,35267,1
34757,34959,1
34757,35264,1
34757,35290,1
34757,35376,1
34757,35404,1
34757,35412,1
34757,35420,1
34757,35631,1
34757,35897,1
34757,36404,1
34757,36488,1
34759,34761,1
34759,34955,1
34759,35074,1
34759,35116,1
34759,35264,1
34759,35410,1
34760,35380,1
34760,35407,1
34760,35447,1
34760,35524,1
34760,35788,1
34760,36266,1
34760,36459,1
34760,36488,1
34761,35410,1
34762,35087,1
34763,34955,1
34763,34990,1
34763,35009,2
34763,35022,1
34763,35168,1
34763,35169,1
34763,35172,1
34763,35245,1
34763,35261,1
34763,35264,1
34763,35293,1
34763,35376,1
34763,35377,1
34763,35384,1
34763,35483,1
34763,35517,1
34763,35588,1
34763,35629,1
34763,35937,1
34763,36257,1
34763,36289,1
34763,36515,1
34763,36516,1
34765,34955,1
34765,35029,1
34765,35285,1
34765,35376,1
34765,35452,1
34768,34776,1
34768,34955,1
34768,35020,1
34768,35096,1
34768,35102,1
34768,35285,1
34768,35362,1
34768,35384,2
34768,35545,1
34768,35588,1
34768,35638,1
34768,35937,1
34768,36399,1
34768,36452,1
34768,36488,1
34775,35834,1
34776,35096,1
34776,35130,1
34776,35285,1
34776,35289,1
34776,35362,1
34776,35384,1
34776,35545,1
34776,35557,1
34776,35937,1
34776,35944,1
34776,36399,1
34778,35082,1
34778,35111,1
34778,35232,1
34778,35376,1
34779,34887,1
34779,34955,1
34779,34984,1
34779,35240,1
34779,35245,1
34779,35376,1
34779,36471,1
34786,34955,1
34786,34968,1
34786,35067,1
34786,35074,1
34786,35102,1
34786,35125,1
34786,35264,1
34786,35325,1
34786,35376,1
34786,35384,1
34786,35496,1
34786,35588,1
34794,34955,1
34794,35082,1
34794,35368,1
34794,35376,1
34794,35414,1
34794,36383,1
34794,36482,1
34802,34955,1
34802,35007,1
34802,35009,1
34802,35091,1
34802,35096,1
34802,35121,1
34802,35150,1
34802,35239,1
34802,35243,1
34802,35282,1
34802,35376,1
34802,35422,1
34802,35497,1
34802,35937,1
34802,35969,1
34802,36277,2
34802,36402,1
34802,36471,1
34803,35291,1
34803,35638,1
34803,36420,1
34887,34955,1
34887,34960,1
34887,34984,1
34887,35025,1
34887,35093,1
34887,35125,1
34887,35213,1
34887,35240,1
34887,35330,1
34887,35392,1
34887,35404,1
34887,35450,1
34887,35694,1
34887,36459,1
34887,36471,1
34890,35271,1
34890,36421,1
34955,34956,1
34955,34958,1
34955,34960,1
34955,34961,3
34955,34968,2
34955,34979,2
34955,34989,1
34955,34990,1
34955,34998,1
34955,35001,1
34955,35002,2
34955,35003,1
34955,35004,1
34955,35009,5
34955,35010,3
34955,35020,1
34955,35022,1
34955,35025,1
34955,35026,1
34955,35029,2
34955,35030,2
34955,35038,1
34955,35052,1
34955,35061,1
34955,35067,1
34955,35068,4
34955,35074,1
34955,35075,2
34955,35078,1
34955,35079,1
34955,35080,1
34955,35082,1
34955,35084,1
34955,35087,1
34955,35091,1
34955,35102,10
34955,35116,1
34955,35117,1
34955,35121,2
34955,35123,1
34955,35125,2
34955,35132,2
34955,35133,4
34955,35143,1
34955,35145,2
34955,35152,1
34955,35157,1
34955,35161,2
34955,35162,4
34955,35168,2
34955,35169,1
34955,35172,3
34955,35174,1
34955,35178,3
34955,35207,1
34955,35209,2
34955,35232,1
34955,35234,1
34955,35236,1
34955,35237,1
34955,35238,1
34955,35240,2
34955,35245,4
34955,35246,1
34955,35250,1
34955,35251,1
34955,35257,1
34955,35259,2
34955,35261,3
34955,35264,10
34955,35267,1
34955,35277,1
34955,35279,2
34955,35282,2
34955,35283,2
34955,35285,1
34955,35286,3
34955,35288,1
34955,35289,2
34955,35290,1
34955,35293,1
34955,35295,1
34955,35325,1
34955,35330,2
34955,35350,2
34955,35353,1
34955,35358,3
34955,35364,1
34955,35365,1
34955,35368,3
34955,35371,1
34955,35376,18
34955,35377,2
34955,35384,6
34955,35388,1
34955,35392,2
34955,35395,1
34955,35404,5
34955,35406,1
34955,35410,1
34955,35412,2
34955,35416,2
34955,35418,2
34955,35420,2
34955,35425,1
34955,35436,1
34955,35442,5
34955,35445,2
34955,35449,3
34955,35450,3
34955,35452,1
34955,35453,1
34955,35454,2
34955,35455,1
34955,35460,1
34955,35461,1
34955,35464,1
34955,35465,2
34955,35478,3
34955,35484,1
34955,35496,1
34955,35507,1
34955,35514,1
34955,35517,2
34955,35524,1
34955,35530,1
34955,35532,1
34955,35534,3
34955,35545,3
34955,35557,2
34955,35572,1
34955,35587,1
34955,35588,8
34955,35629,4
34955,35637,1
34955,35638,3
34955,35640,1
34955,35645,1
34955,35686,1
34955,35694,2
34955,35716,2
34955,35724,2
34955,35776,1
34955,35777,1
34955,35781,1
34955,35786,1
34955,35788,1
34955,35792,1
34955,35797,1
34955,35808,1
34955,35820,1
34955,35825,1
34955,35836,1
34955,35837,1
34955,35860,1
34955,35872,1
34955,35875,1
34955,35913,1
34955,35915,2
34955,35917,1
34955,35925,1
34955,35931,1
34955,35937,3
34955,35941,1
34955,35945,1
34955,35946,1
34955,35953,1
34955,35978,1
34955,35991,1
34955,36000,1
34955,36001,1
34955,36030,1
34955,36050,1
34955,36061,1
34955,36065,1
34955,36128,2
34955,36179,1
34955,36241,2
34955,36253,1
34955,36257,1
34955,36277,2
34955,36289,1
34955,36295,1
34955,36310,1
34955,36311,1
34955,36319,1
34955,36320,1
34955,36327,1
34955,36329,2
34955,36337,1
34955,36362,1
34955,36377,1
34955,36380,1
34955,36383,1
34955,36393,1
34955,36404,1
34955,36421,1
34955,36425,1
34955,36426,1
34955,36431,1
34955,36452,2
34955,36457,1
34955,36459,2
34955,36462,1
34955,36474,1
34955,36477,1
34955,36482,1
34955,36484,1
34955,36488,5
34955,36502,1
34955,36503,1
34955,36515,1
34955,36519,1
34956,35102,1
34956,35234,1
34956,35261,1
34956,35264,1
34956,35365,1
34956,35377,1
34956,35454,1
34956,35557,1
34957,35180,1
34957,35627,1
34957,35635,1
34957,36375,1
34958,34961,1
34958,35121,1
34958,35915,1
34958,36377,1
34959,35264,1
34959,35290,1
34959,35376,1
34959,35404,1
34959,35412,1
34959,35420,1
34959,35897,1
34959,36404,1
34959,36488,1
34960,35010,1
34960,35025,1
34960,35029,1
34960,35111,1
34960,35125,1
34960,35250,1
34960,35251,1
34960,35281,1
34960,35376,1
34960,35450,1
34960,35524,1
34960,35694,1
34960,35783,1
34960,35785,1
34960,36459,1
34961,34990,1
34961,35050,1
34961,35121,1
34961,35123,2
34961,35152,2
34961,35178,1
34961,35232,1
34961,35238,1
34961,35250,1
34961,35261,1
34961,35264,1
34961,35290,1
34961,35376,1
34961,35380,1
34961,35384,1
34961,35406,1
34961,35443,1
34961,35549,1
34961,35716,1
34961,35837,1
34961,35915,1
34961,35942,1
34961,35991,1
34961,36037,1
34961,36128,1
34961,36320,1
34961,36377,1
34961,36459,1
34968,35067,1
34968,35102,1
34968,35264,1
34968,35325,1
34968,35376,1
34968,35384,1
34968,35496,1
34968,35588,1
34971,35856,1
34971,35935,1
34975,34990,1
34975,36476,1
34978,35009,1
34978,35010,1
34978,35068,1
34978,35102,1
34978,35123,1
34978,35161,1
34978,35250,1
34978,35261,1
34978,35264,1
34978,35273,1
34978,35282,1
34978,35297,1
34978,35369,1
34978,35380,1
34978,35384,1
34978,35385,1
34978,35427,1
34978,35450,1
34978,35918,1
34978,35936,1
34978,35964,1
34978,36061,1
34978,36446,1
34979,35080,1
34979,35084,1
34979,35207,1
34979,35264,1
34979,35404,1
34979,35913,1
34979,35925,1
34979,36001,1
34979,36257,1
34979,36380,1
34982,35264,1
34982,35856,1
34982,35875,1
34984,35169,1
34984,35240,1
34984,36471,1
34988,35102,1
34988,35404,1
34988,36415,1
34989,35003,1
34989,35052,1
34989,35161,1
34989,35234,1
34989,35286,1
34989,35330,1
34989,35368,1
34989,35376,1
34989,35442,1
34989,35724,1
34989,36421,1
34989,36477,1
34990,35009,1
34990,35123,1
34990,35168,1
34990,35169,1
34990,35172,1
34990,35232,1
34990,35261,1
34990,35264,1
34990,35290,1
34990,35384,1
34990,35716,1
34990,35991,1
34990,36320,1
34990,36476,1
34990,36516,1
34992,35062,1
34992,35116,1
34992,35300,1
34992,35404,1
34992,35412,1
34998,35002,1
34998,35068,1
34998,35132,1
34998,35245,1
34998,35283,1
34998,35376,1
34998,35588,1
34998,35786,1
34998,35875,1
34998,36059,1
34998,36327,1
35000,35274,1
35000,35535,1
35001,35102,1
35001,35781,1
35001,35820,1
35001,36065,1
35002,35068,1
35002,35132,1
35002,35237,1
35002,35245,1
35002,35283,1
35002,35376,1
35002,35545,1
35002,35572,1
35002,35629,1
35002,35786,1
35002,35875,1
35002,36327,1
35002,36425,1
35002,36484,1
35003,35052,1
35003,35161,1
35003,35234,1
35003,35286,1
35003,35330,1
35003,35368,1
35003,35376,1
35003,35442,1
35003,35724,1
35003,36421,1
35003,36428,1
35003,36477,1
35004,35178,1
35004,35450,1
35004,35953,1
35004,36430,1
35004,36503,1
35007,35150,1
35007,35497,1
35007,36277,1
35008,36276,1
35009,35010,1
35009,35022,1
35009,35050,1
35009,35068,1
35009,35096,1
35009,35102,1
35009,35143,1
35009,35145,1
35009,35157,1
35009,35161,1
35009,35168,1
35009,35169,1
35009,35172,1
35009,35240,1
35009,35243,1
35009,35245,1
35009,35261,2
35009,35264,3
35009,35273,1
35009,35282,2
35009,35293,1
35009,35297,1
35009,35350,1
35009,35369,2
35009,35376,1
35009,35377,2
35009,35380,1
35009,35384,3
35009,35385,1
35009,35393,1
35009,35416,2
35009,35427,1
35009,35442,1
35009,35450,2
35009,35517,1
35009,35588,3
35009,35629,1
35009,35716,1
35009,35917,1
35009,35918,1
35009,35936,1
35009,35937,2
35009,35964,1
35009,35969,1
35009,36030,1
35009,36061,1
35009,36128,1
35009,36277,1
35009,36289,1
35009,36310,1
35009,36404,1
35009,36438,1
35009,36446,1
35009,36488,2
35009,36515,1
35009,36516,1
35010,35029,1
35010,35030,1
35010,35061,1
35010,35068,1
35010,35102,2
35010,35111,1
35010,35161,1
35010,35245,1
35010,35250,1
35010,35251,1
35010,35259,1
35010,35261,1
35010,35264,1
35010,35273,1
35010,35281,1
35010,35282,1
35010,35283,1
35010,35297,1
35010,35369,1
35010,35376,3
35010,35380,1
35010,35384,2
35010,35385,1
35010,35395,1
35010,35404,2
35010,35427,1
35010,35449,1
35010,35450,1
35010,35465,1
35010,35478,1
35010,35524,1
35010,35534,1
35010,35783,1
35010,35785,1
35010,35808,1
35010,35918,1
35010,35936,1
35010,35937,1
35010,35964,1
35010,36050,1
35010,36061,1
35010,36446,1
35020,35102,1
35020,35384,1
35020,35588,1
35020,35638,1
35020,36452,1
35020,36488,1
35022,35245,1
35022,35293,1
35022,35377,1
35022,35517,1
35022,35588,1
35022,35629,1
35022,35937,1
35022,36289,1
35022,36515,1
35025,35125,1
35025,35450,1
35025,35694,1
